Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 16:10:12.151,f6:90:cc:01:6d:25, 2015-01-01 04:21:16.755, 0.911, 0.073, 0.376, 0.244, 0.488, -0.122, 10.399, -67.401, -154.666, -29.493, -10.500, -5.840, 30.28, -0.23022, 0.52399, 0.19409, 0.79666,
 16:10:12.152,f6:90:cc:01:6d:25, 2015-01-01 04:21:16.755, 0.91, 0.073, 0.376, 0.244, 0.488, -0.061, 10.41, -67.39, -154.655, -29.493, -10.500, -5.840, 30.28, -0.23022, 0.52399, 0.19409, 0.79666,
 16:10:12.153,ed:35:33:d3:6c:f8, 2015-01-01 04:21:16.605, 0.584, 0.22, 0.773, 0.061, 0.427, -0.183, 15.721, -36.189, 133.407, -13.660, -12.300, -27.747, 31, -0.332, -0.33524, 0.00229, -0.88162,
 16:10:12.153,ed:35:33:d3:6c:f8, 2015-01-01 04:21:16.605, 0.585, 0.218, 0.773, 0, 0.183, -0.244, 15.727, -36.178, 133.281, -13.660, -12.300, -27.747, 31, -0.332, -0.33524, 0.00229, -0.88162,
 16:10:12.153,e3:ca:2d:fd:e0:8c, 2015-01-01 04:21:16.290, 0.991, -0.186, 0.166, 0.122, -0.061, 0.061, -48.812, -75.899, -149.365, -29.940, -6.233, -8.527, 25.86, -0.05557, -0.62579, 0.16699, -0.7598,
 16:10:12.154,e3:ca:2d:fd:e0:8c, 2015-01-01 04:21:16.290, 0.992, -0.185, 0.167, 0.122, -0.122, 0.122, -48.818, -75.899, -149.376, -29.940, -6.233, -8.527, 25.86, -0.05557, -0.62579, 0.16699, -0.7598,
 16:10:12.171,ed:40:fe:65:30:6c, 2015-01-01 04:21:21.630, 0.53, 0.204, 0.825, 0, 0.488, -0.061, 13.744, -32.102, -125.392, -18.447, -10.113, -5.380, 24.79, 0.46826, -0.19226, -0.22879, -0.83145,
 16:10:12.171,ed:40:fe:65:30:6c, 2015-01-01 04:21:21.630, 0.529, 0.202, 0.825, 0, 0.61, -0.061, 13.744, -32.086, -125.392, -18.447, -10.113, -5.380, 24.79, 0.46826, -0.19226, -0.22879, -0.83145,
 16:10:12.172,e3:ca:2d:fd:e0:8c, 2015-01-01 04:21:16.290, 0.991, -0.185, 0.166, 0.122, -0.122, 0.183, -48.823, -75.899, -149.398, -29.940, -6.233, -8.527, 25.86, -0.05551, -0.62613, 0.16644, -0.75964,
 16:10:12.172,e3:ca:2d:fd:e0:8c, 2015-01-01 04:21:16.290, 0.991, -0.187, 0.166, 0.122, -0.061, 0.244, -48.829, -75.894, -149.431, -29.940, -6.233, -8.527, 25.86, -0.05551, -0.62613, 0.16644, -0.75964,
 16:10:12.174,f6:90:cc:01:6d:25, 2015-01-01 04:21:16.755, 0.91, 0.072, 0.376, 0.183, 0.61, -0.061, 10.415, -67.374, -154.638, -29.493, -10.500, -5.840, 30.28, -0.23022, 0.52399, 0.19409, 0.79666,
 16:10:12.174,f6:90:cc:01:6d:25, 2015-01-01 04:21:16.755, 0.91, 0.071, 0.374, 0.366, 0.854, -0.122, 10.426, -67.363, -154.611, -29.493, -10.500, -5.840, 30.28, -0.23022, 0.52399, 0.19409, 0.79666,
 16:10:12.197,ed:35:33:d3:6c:f8, 2015-01-01 04:21:16.605, 0.585, 0.219, 0.771, -0.061, 0.183, -0.122, 15.732, -36.172, 133.204, -13.660, -12.300, -27.747, 31, -0.332, -0.33524, 0.00229, -0.88162,
 16:10:12.197,ed:35:33:d3:6c:f8, 2015-01-01 04:21:16.605, 0.584, 0.219, 0.773, 0, 0.366, -0.061, 15.732, -36.167, 133.16, -13.660, -12.300, -27.747, 31, -0.332, -0.33524, 0.00229, -0.88162,
 16:10:12.217,e3:ca:2d:fd:e0:8c, 2015-01-01 04:21:16.290, 0.993, -0.189, 0.164, 0.122, 0, 0.183, -48.834, -75.894, -149.464, -29.940, -6.233, -8.527, 25.86, -0.05551, -0.62613, 0.16644, -0.75964,
 16:10:12.217,e3:ca:2d:fd:e0:8c, 2015-01-01 04:21:16.290, 0.994, -0.188, 0.165, 0.183, 0, 0.183, -48.834, -75.888, -149.485, -29.940, -6.233, -8.527, 25.86, -0.05551, -0.62613, 0.16644, -0.75964,
 16:10:12.218,f6:90:cc:01:6d:25, 2015-01-01 04:21:16.755, 0.91, 0.071, 0.374, 0.549, 0.977, -0.122, 10.437, -67.341, -154.589, -29.493, -10.500, -5.840, 30.28, -0.23022, 0.52399, 0.19409, 0.79666,
 16:10:12.218,f6:90:cc:01:6d:25, 2015-01-01 04:21:16.755, 0.911, 0.073, 0.376, 0.427, 0.854, -0.061, 10.448, -67.324, -154.583, -29.493, -10.500, -5.840, 30.28, -0.23022, 0.52399, 0.19409, 0.79666,
 16:10:12.240,ed:40:fe:65:30:6c, 2015-01-01 04:21:21.630, 0.528, 0.204, 0.824, 0.061, 0.671, 0, 13.744, -32.075, -125.392, -18.693, -10.100, -4.680, 24.79, 0.46826, -0.19226, -0.22879, -0.83145,
 16:10:12.240,ed:40:fe:65:30:6c, 2015-01-01 04:21:21.630, 0.529, 0.206, 0.827, 0.244, 0.671, 0, 13.749, -32.058, -125.398, -18.693, -10.100, -4.680, 24.79, 0.46826, -0.19226, -0.22879, -0.83145,
 16:10:12.242,ed:35:33:d3:6c:f8, 2015-01-01 04:21:16.605, 0.585, 0.222, 0.775, 0.366, 0.305, -0.061, 15.738, -36.156, 133.132, -13.660, -12.300, -27.747, 31, -0.33505, -0.33389, 0.00275, -0.88098,
 16:10:12.242,ed:35:33:d3:6c:f8, 2015-01-01 04:21:16.605, 0.585, 0.221, 0.777, 0.366, 0.244, -0.122, 15.749, -36.151, 133.099, -13.660, -12.300, -27.747, 31, -0.33505, -0.33389, 0.00275, -0.88098,
 16:10:12.262,ed:40:fe:65:30:6c, 2015-01-01 04:21:21.630, 0.529, 0.207, 0.828, 0.366, 0.671, 0, 13.755, -32.042, -125.414, -18.693, -10.100, -4.680, 24.79, 0.46683, -0.19073, -0.22791, -0.83286,
 16:10:12.262,ed:40:fe:65:30:6c, 2015-01-01 04:21:21.630, 0.528, 0.205, 0.827, 0.183, 0.61, 0, 13.76, -32.031, -125.425, -18.693, -10.100, -4.680, 24.79, 0.46683, -0.19073, -0.22791, -0.83286,
 16:10:12.263,e3:ca:2d:fd:e0:8c, 2015-01-01 04:21:16.650, 0.993, -0.187, 0.164, 0.244, 0, 0.244, -48.84, -75.888, -149.502, -29.940, -6.233, -8.527, 25.86, -0.05551, -0.62613, 0.16644, -0.75964,
 16:10:12.263,e3:ca:2d:fd:e0:8c, 2015-01-01 04:21:16.650, 0.991, -0.188, 0.163, 0.244, 0.061, 0.244, -48.84, -75.883, -149.507, -29.940, -6.233, -8.527, 25.86, -0.05551, -0.62613, 0.16644, -0.75964,
 16:10:12.285,f6:90:cc:01:6d:25, 2015-01-01 04:21:16.755, 0.911, 0.072, 0.378, 0.366, 0.732, 0, 10.453, -67.308, -154.6, -29.340, -10.340, -5.940, 30.28, -0.23022, 0.52399, 0.19409, 0.79666,
 16:10:12.285,f6:90:cc:01:6d:25, 2015-01-01 04:21:16.755, 0.91, 0.072, 0.376, 0.488, 0.671, 0, 10.464, -67.291, -154.622, -29.340, -10.340, -5.940, 30.28, -0.23022, 0.52399, 0.19409, 0.79666,
 16:10:12.287,ed:35:33:d3:6c:f8, 2015-01-01 04:21:16.920, 0.586, 0.219, 0.775, 0.061, 0, -0.244, 15.754, -36.145, 133.072, -13.660, -12.300, -27.747, 31, -0.33505, -0.33389, 0.00275, -0.88098,
 16:10:12.287,ed:35:33:d3:6c:f8, 2015-01-01 04:21:16.920, 0.586, 0.221, 0.774, 0, 0.183, -0.244, 15.76, -36.14, 133.055, -13.660, -12.300, -27.747, 31, -0.33505, -0.33389, 0.00275, -0.88098,
 16:10:12.308,f6:90:cc:01:6d:25, 2015-01-01 04:21:16.755, 0.911, 0.071, 0.375, 0.366, 0.61, 0.061, 10.47, -67.275, -154.633, -29.340, -10.340, -5.940, 30.28, -0.23132, 0.52145, 0.19522, 0.79773,
 16:10:12.308,f6:90:cc:01:6d:25, 2015-01-01 04:21:16.755, 0.912, 0.073, 0.376, 0.244, 0.549, 0.061, 10.47, -67.264, -154.644, -29.340, -10.340, -5.940, 30.28, -0.23132, 0.52145, 0.19522, 0.79773,
 16:10:12.309,e3:ca:2d:fd:e0:8c, 2015-01-01 04:21:16.650, 0.993, -0.188, 0.164, 0.244, 0.061, 0.122, -48.84, -75.877, -149.513, -29.940, -6.233, -8.527, 25.86, -0.05551, -0.62613, 0.16644, -0.75964,
 16:10:12.309,e3:ca:2d:fd:e0:8c, 2015-01-01 04:21:16.650, 0.995, -0.188, 0.164, 0.183, 0.061, 0, -48.834, -75.877, -149.529, -29.940, -6.233, -8.527, 25.86, -0.05551, -0.62613, 0.16644, -0.75964,
 16:10:12.329,ed:40:fe:65:30:6c, 2015-01-01 04:21:21.630, 0.529, 0.205, 0.826, 0.061, 0.61, 0, 13.76, -32.014, -125.431, -18.693, -10.100, -4.680, 24.79, 0.46683, -0.19073, -0.22791, -0.83286,
 16:10:12.329,ed:40:fe:65:30:6c, 2015-01-01 04:21:21.630, 0.53, 0.206, 0.829, 0.244, 0.549, 0, 13.766, -32.003, -125.431, -18.693, -10.100, -4.680, 24.79, 0.46683, -0.19073, -0.22791, -0.83286,
 16:10:12.333,ed:35:33:d3:6c:f8, 2015-01-01 04:21:16.920, 0.586, 0.22, 0.778, 0.427, 0.183, -0.122, 15.771, -36.134, 133.033, -13.660, -12.300, -27.747, 31, -0.33505, -0.33389, 0.00275, -0.88098,
 16:10:12.333,ed:35:33:d3:6c:f8, 2015-01-01 04:21:16.920, 0.584, 0.216, 0.775, 0.122, 0.366, -0.183, 15.776, -36.129, 133.028, -13.660, -12.300, -27.747, 31, -0.33505, -0.33389, 0.00275, -0.88098,
 16:10:12.351,ed:40:fe:65:30:6c, 2015-01-01 04:21:21.990, 0.529, 0.203, 0.829, 0.305, 0.366, 0, 13.771, -31.992, -125.436, -18.693, -10.100, -4.680, 24.79, 0.46683, -0.19073, -0.22791, -0.83286,
 16:10:12.351,ed:40:fe:65:30:6c, 2015-01-01 04:21:21.990, 0.528, 0.2, 0.824, -0.183, 0.305, -0.122, 13.777, -31.987, -125.442, -18.693, -10.100, -4.680, 24.79, 0.46683, -0.19073, -0.22791, -0.83286,
 16:10:12.352,e3:ca:2d:fd:e0:8c, 2015-01-01 04:21:16.650, 0.991, -0.188, 0.165, 0.183, 0.122, 0, -48.829, -75.877, -149.557, -29.940, -6.233, -8.527, 25.86, -0.05551, -0.62613, 0.16644, -0.75964,
 16:10:12.352,e3:ca:2d:fd:e0:8c, 2015-01-01 04:21:16.650, 0.989, -0.186, 0.166, 0.122, 0.305, 0.061, -48.812, -75.877, -149.59, -29.940, -6.233, -8.527, 25.86, -0.05551, -0.62613, 0.16644, -0.75964,
 16:10:12.353,f6:90:cc:01:6d:25, 2015-01-01 04:21:16.755, 0.909, 0.072, 0.378, 0.122, 0.427, 0.122, 10.47, -67.253, -154.66, -29.340, -10.340, -5.940, 30.28, -0.23132, 0.52145, 0.19522, 0.79773,
 16:10:12.353,f6:90:cc:01:6d:25, 2015-01-01 04:21:16.755, 0.908, 0.073, 0.375, 0.122, 0.488, 0, 10.47, -67.247, -154.671, -29.340, -10.340, -5.940, 30.28, -0.23132, 0.52145, 0.19522, 0.79773,
 16:10:12.355,ed:35:33:d3:6c:f8, 2015-01-01 04:21:16.920, 0.586, 0.215, 0.772, -0.61, 0.366, -0.366, 15.776, -36.118, 133.006, -13.660, -12.300, -27.747, 31, -0.33505, -0.33389, 0.00275, -0.88098,
 16:10:12.355,ed:35:33:d3:6c:f8, 2015-01-01 04:21:16.920, 0.583, 0.224, 0.773, -0.122, 0.61, -0.61, 15.771, -36.101, 132.968, -13.660, -12.300, -27.747, 31, -0.33505, -0.33389, 0.00275, -0.88098,
 16:10:12.374,ed:40:fe:65:30:6c, 2015-01-01 04:21:21.990, 0.53, 0.206, 0.827, -0.305, 0.244, -0.366, 13.771, -31.976, -125.453, -18.693, -10.100, -4.680, 24.79, 0.46683, -0.19073, -0.22791, -0.83286,
 16:10:12.374,ed:40:fe:65:30:6c, 2015-01-01 04:21:21.990, 0.526, 0.21, 0.829, 0.061, 0.244, -0.244, 13.777, -31.97, -125.464, -18.693, -10.100, -4.680, 24.79, 0.46683, -0.19073, -0.22791, -0.83286,
 16:10:12.374,e3:ca:2d:fd:e0:8c, 2015-01-01 04:21:16.650, 0.993, -0.185, 0.165, 0.061, 0.305, 0, -48.796, -75.872, -149.628, -29.940, -6.233, -8.527, 25.86, -0.05551, -0.62613, 0.16644, -0.75964,
 16:10:12.375,e3:ca:2d:fd:e0:8c, 2015-01-01 04:21:16.650, 0.995, -0.188, 0.167, 0, 0.183, -0.122, -48.774, -75.866, -149.667, -29.940, -6.233, -8.527, 25.86, -0.05551, -0.62613, 0.16644, -0.75964,
 16:10:12.377,f6:90:cc:01:6d:25, 2015-01-01 04:21:17.115, 0.911, 0.074, 0.375, -0.061, 0.549, 0, 10.475, -67.236, -154.688, -29.340, -10.340, -5.940, 30.28, -0.23132, 0.52145, 0.19522, 0.79773,
 16:10:12.377,f6:90:cc:01:6d:25, 2015-01-01 04:21:17.115, 0.911, 0.073, 0.381, -0.061, 0.427, 0, 10.475, -67.225, -154.698, -29.340, -10.340, -5.940, 30.28, -0.23132, 0.52145, 0.19522, 0.79773,
 16:10:12.400,ed:35:33:d3:6c:f8, 2015-01-01 04:21:16.920, 0.583, 0.226, 0.778, 0, 0, -0.488, 15.776, -36.096, 132.946, -13.660, -12.300, -27.747, 31, -0.33505, -0.33389, 0.00275, -0.88098,
 16:10:12.400,ed:35:33:d3:6c:f8, 2015-01-01 04:21:16.920, 0.584, 0.222, 0.779, 0.061, -0.122, -0.061, 15.782, -36.09, 132.918, -13.660, -12.300, -27.747, 31, -0.33505, -0.33389, 0.00275, -0.88098,
 16:10:12.418,ed:40:fe:65:30:6c, 2015-01-01 04:21:21.990, 0.526, 0.207, 0.83, 0, 0.488, -0.061, 13.777, -31.959, -125.475, -18.693, -10.100, -4.680, 24.79, 0.46683, -0.19073, -0.22791, -0.83286,
 16:10:12.418,ed:40:fe:65:30:6c, 2015-01-01 04:21:21.990, 0.526, 0.204, 0.831, -0.122, 0.427, 0, 13.777, -31.948, -125.475, -18.693, -10.100, -4.680, 24.79, 0.46683, -0.19073, -0.22791, -0.83286,
 16:10:12.420,f6:90:cc:01:6d:25, 2015-01-01 04:21:17.115, 0.909, 0.07, 0.378, 0, 0.366, 0, 10.475, -67.214, -154.671, -29.340, -10.340, -5.940, 30.28, -0.23132, 0.52145, 0.19522, 0.79773,
 16:10:12.420,f6:90:cc:01:6d:25, 2015-01-01 04:21:17.115, 0.91, 0.071, 0.378, -0.122, 0.244, 0.061, 10.475, -67.209, -154.611, -29.340, -10.340, -5.940, 30.28, -0.23132, 0.52145, 0.19522, 0.79773,
 16:10:12.441,ed:40:fe:65:30:6c, 2015-01-01 04:21:21.990, 0.524, 0.203, 0.83, 0, 0.122, 0.061, 13.777, -31.943, -125.48, -18.693, -10.100, -4.680, 24.79, 0.46683, -0.19073, -0.22791, -0.83286,
 16:10:12.441,ed:40:fe:65:30:6c, 2015-01-01 04:21:21.990, 0.523, 0.202, 0.83, 0, 0.061, 0, 13.777, -31.937, -125.486, -18.693, -10.100, -4.680, 24.79, 0.46683, -0.19073, -0.22791, -0.83286,
 16:10:12.444,e3:ca:2d:fd:e0:8c, 2015-01-01 04:21:16.650, 0.993, -0.188, 0.166, 0, 0.305, 0, -48.752, -75.866, -149.705, -29.940, -6.233, -8.527, 25.86, -0.05551, -0.62613, 0.16644, -0.75964,
 16:10:12.444,e3:ca:2d:fd:e0:8c, 2015-01-01 04:21:16.650, 0.992, -0.189, 0.166, 0, 0.244, 0, -48.73, -75.861, -149.744, -29.940, -6.233, -8.527, 25.86, -0.05551, -0.62613, 0.16644, -0.75964,
 16:10:12.446,ed:35:33:d3:6c:f8, 2015-01-01 04:21:16.920, 0.583, 0.218, 0.78, 0, -0.549, 0, 15.787, -36.096, 132.907, -13.660, -12.300, -27.747, 31, -0.33505, -0.33389, 0.00275, -0.88098,
 16:10:12.446,ed:35:33:d3:6c:f8, 2015-01-01 04:21:16.920, 0.582, 0.217, 0.778, 0.305, -0.732, 0, 15.793, -36.107, 132.929, -13.660, -12.300, -27.747, 31, -0.33505, -0.33389, 0.00275, -0.88098,
 16:10:12.446,f6:90:cc:01:6d:25, 2015-01-01 04:21:17.115, 0.908, 0.072, 0.38, -0.183, 0.244, 0.061, 10.47, -67.203, -154.55, -29.340, -10.340, -5.940, 30.28, -0.23132, 0.52145, 0.19522, 0.79773,
