Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 10:50:12.638,e3:ca:2d:fd:e0:8c, 2015-01-01 00:14:28.525, 0.822, -0.004, 0.61, 6.653, 2.197, 0.916, 0.538, -53.597, 174.117, -23.213, -11.587, -17.813, 26.51, -0.04578, -0.4512, 0.02164, -0.89093,
 10:50:12.638,e3:ca:2d:fd:e0:8c, 2015-01-01 00:14:28.525, 0.808, -0.003, 0.613, 6.714, 2.686, 1.404, 0.621, -53.553, 174.177, -23.213, -11.587, -17.813, 26.51, -0.04578, -0.4512, 0.02164, -0.89093,
 10:50:12.658,ed:40:fe:65:30:6c, 2015-01-01 00:14:49.550, 0.274, 0.414, 0.871, -0.854, -0.427, -0.488, 25.598, -16.227, -159.258, -9.647, -18.887, -7.733, 25.29, 0.2045, -0.09589, -0.24051, -0.94394,
 10:50:12.658,ed:40:fe:65:30:6c, 2015-01-01 00:14:49.550, 0.264, 0.425, 0.872, -0.549, -0.61, -0.183, 25.593, -16.238, -159.269, -9.647, -18.887, -7.733, 25.29, 0.2045, -0.09589, -0.24051, -0.94394,
 10:50:12.660,ed:35:33:d3:6c:f8, 2015-01-01 00:15:42.220, 0.274, 0.465, 0.837, -0.183, 1.221, 0.244, 28.273, -17.402, -166.987, -9.327, -21.313, -11.287, 29.62, 0.14517, -0.11859, -0.25696, -0.94803,
 10:50:12.660,ed:35:33:d3:6c:f8, 2015-01-01 00:15:42.220, 0.269, 0.461, 0.834, 0.427, 2.563, -0.244, 28.273, -17.38, -166.959, -9.327, -21.313, -11.287, 29.62, 0.14517, -0.11859, -0.25696, -0.94803,
 10:50:12.680,f6:90:cc:01:6d:25, 2015-01-01 00:14:58.490, 0.825, 0.11, 0.541, 4.211, 0.793, 0.305, 11.854, -56.266, -163.114, -25.720, -13.227, -10.133, 29.96, 0.17664, -0.45068, -0.15845, -0.8605,
 10:50:12.680,f6:90:cc:01:6d:25, 2015-01-01 00:14:58.490, 0.81, 0.114, 0.544, 4.028, 1.038, 0.854, 11.904, -56.255, -163.12, -25.720, -13.227, -10.133, 29.96, 0.17664, -0.45068, -0.15845, -0.8605,
 10:50:12.684,e3:ca:2d:fd:e0:8c, 2015-01-01 00:14:28.525, 0.791, 0.003, 0.612, 6.287, 3.54, 2.136, 0.692, -53.503, 174.271, -23.213, -11.587, -17.813, 26.51, -0.04578, -0.4512, 0.02164, -0.89093,
 10:50:12.684,e3:ca:2d:fd:e0:8c, 2015-01-01 00:14:28.525, 0.783, 0.015, 0.612, 5.371, 3.723, 2.625, 0.736, -53.432, 174.38, -23.213, -11.587, -17.813, 26.51, -0.04578, -0.4512, 0.02164, -0.89093,
 10:50:12.702,f6:90:cc:01:6d:25, 2015-01-01 00:14:58.845, 0.794, 0.118, 0.545, 3.601, 1.831, 1.465, 11.931, -56.239, -163.087, -25.720, -13.227, -10.133, 29.96, 0.17664, -0.45068, -0.15845, -0.8605,
 10:50:12.702,f6:90:cc:01:6d:25, 2015-01-01 00:14:58.845, 0.787, 0.118, 0.546, 2.258, 2.686, 2.014, 11.92, -56.201, -163.037, -25.720, -13.227, -10.133, 29.96, 0.17664, -0.45068, -0.15845, -0.8605,
 10:50:12.704,ed:40:fe:65:30:6c, 2015-01-01 00:14:49.550, 0.252, 0.43, 0.872, -0.427, 0.671, 0.061, 25.582, -16.227, -159.269, -9.647, -18.887, -7.733, 25.29, 0.2045, -0.09589, -0.24051, -0.94394,
 10:50:12.704,ed:40:fe:65:30:6c, 2015-01-01 00:14:49.550, 0.245, 0.429, 0.866, 0, 2.686, 0.061, 25.582, -16.172, -159.23, -9.647, -18.887, -7.733, 25.29, 0.2045, -0.09589, -0.24051, -0.94394,
 10:50:12.705,ed:35:33:d3:6c:f8, 2015-01-01 00:15:42.575, 0.266, 0.458, 0.831, 1.038, 2.686, -0.366, 28.279, -17.331, -166.932, -9.327, -21.313, -11.287, 29.62, 0.14517, -0.11859, -0.25696, -0.94803,
 10:50:12.705,ed:35:33:d3:6c:f8, 2015-01-01 00:15:42.575, 0.266, 0.457, 0.833, 1.099, 2.563, -0.183, 28.301, -17.281, -166.888, -9.327, -21.313, -11.287, 29.62, 0.14517, -0.11859, -0.25696, -0.94803,
 10:50:12.725,f6:90:cc:01:6d:25, 2015-01-01 00:14:58.845, 0.787, 0.116, 0.554, 2.014, 2.563, 2.014, 11.882, -56.157, -162.949, -25.720, -13.227, -10.133, 29.96, 0.17664, -0.45068, -0.15845, -0.8605,
 10:50:12.725,f6:90:cc:01:6d:25, 2015-01-01 00:14:58.845, 0.794, 0.111, 0.559, 2.014, 1.77, 1.648, 11.849, -56.118, -162.878, -25.720, -13.227, -10.133, 29.96, 0.17664, -0.45068, -0.15845, -0.8605,
 10:50:12.725,ed:40:fe:65:30:6c, 2015-01-01 00:14:49.905, 0.24, 0.422, 0.857, 0.549, 3.54, -0.061, 25.587, -16.106, -159.197, -9.647, -18.887, -7.733, 25.29, 0.2045, -0.09589, -0.24051, -0.94394,
 10:50:12.725,ed:40:fe:65:30:6c, 2015-01-01 00:14:49.905, 0.238, 0.422, 0.854, 0.793, 3.418, 0.122, 25.598, -16.035, -159.17, -9.647, -18.887, -7.733, 25.29, 0.2045, -0.09589, -0.24051, -0.94394,
