Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 11:41:58.870,f6:90:cc:01:6d:25, 2015-01-01 00:08:47.280, 0.841, 0.046, -0.513, -0.183, -0.122, -0.061, 174.908, -58.53, -9.619, -26.447, -10.140, 12.533, 32.14, 0.07465, 0.86798, -0.08566, 0.48331,
 11:41:58.871,f6:90:cc:01:6d:25, 2015-01-01 00:08:47.280, 0.84, 0.046, -0.515, -0.183, -0.061, 0, 174.908, -58.53, -9.673, -26.447, -10.140, 12.533, 32.14, 0.07465, 0.86798, -0.08566, 0.48331,
 11:41:58.889,ed:35:33:d3:6c:f8, 2015-01-01 00:08:51.370, 0.943, 0.11, 0.294, 0.183, 0.793, 0.122, 20.49, -71.906, -165.064, -23.660, -13.380, 0.093, 30.86, -0.21066, 0.55457, 0.22253, 0.77359,
 11:41:58.889,ed:35:33:d3:6c:f8, 2015-01-01 00:08:51.370, 0.945, 0.112, 0.293, 0.061, 0.366, 0, 20.479, -71.9, -165.059, -23.660, -13.380, 0.093, 30.86, -0.21066, 0.55457, 0.22253, 0.77359,
 11:41:58.889,e3:ca:2d:fd:e0:8c, 2015-01-01 00:08:52.105, 0.802, -0.038, -0.616, 0.183, -0.244, -0.183, -176.309, -52.515, -41.962, -22.113, -6.667, 7.333, 27.99, -0.12863, -0.84433, 0.30075, -0.42426,
 11:41:58.889,e3:ca:2d:fd:e0:8c, 2015-01-01 00:08:52.105, 0.802, -0.038, -0.617, 0.122, -0.244, -0.183, -176.309, -52.509, -42.012, -22.113, -6.667, 7.333, 27.99, -0.12863, -0.84433, 0.30075, -0.42426,
 11:41:58.893,f6:90:cc:01:6d:25, 2015-01-01 00:08:47.280, 0.841, 0.046, -0.515, -0.183, -0.122, 0, 174.902, -58.524, -9.728, -26.447, -10.140, 12.533, 32.14, 0.08008, 0.86649, -0.09564, 0.48328,
 11:41:58.893,f6:90:cc:01:6d:25, 2015-01-01 00:08:47.280, 0.841, 0.046, -0.514, -0.061, -0.122, 0, 174.902, -58.524, -9.789, -26.447, -10.140, 12.533, 32.14, 0.08008, 0.86649, -0.09564, 0.48328,
 11:41:58.915,ed:35:33:d3:6c:f8, 2015-01-01 00:08:51.370, 0.945, 0.112, 0.29, -0.061, -0.122, 0.061, 20.473, -71.9, -165.053, -23.660, -13.380, 0.093, 30.86, -0.20706, 0.55411, 0.2178, 0.77625,
 11:41:58.915,ed:35:33:d3:6c:f8, 2015-01-01 00:08:51.370, 0.946, 0.11, 0.288, -0.061, -0.488, 0.061, 20.479, -71.911, -165.037, -23.660, -13.380, 0.093, 30.86, -0.20706, 0.55411, 0.2178, 0.77625,
