Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 14:21:04.053,ed:35:33:d3:6c:f8, 2015-01-01 02:32:54.440, 0.629, -0.243, 0.746, 2.563, -4.7, -1.221, -19.006, -39.402, 170.848, -18.200, -3.967, -28.787, 31.59, -0.13058, -0.31589, 0.18314, -0.92169,
 14:21:04.053,ed:35:33:d3:6c:f8, 2015-01-01 02:32:54.440, 0.624, -0.243, 0.713, -0.305, -4.578, -1.038, -19.017, -39.49, 170.865, -18.200, -3.967, -28.787, 31.59, -0.13058, -0.31589, 0.18314, -0.92169,
 14:21:04.074,ed:40:fe:65:30:6c, 2015-01-01 02:32:59.260, 0.777, -0.026, 0.645, 3.54, 0.549, -2.014, -3.274, -52.015, -114.593, -25.533, -7.253, -0.920, 27.49, -0.47284, 0.38422, 0.21298, 0.76376,
 14:21:04.074,ed:40:fe:65:30:6c, 2015-01-01 02:32:59.260, 0.78, -0.036, 0.612, 1.404, 1.038, -1.77, -3.197, -51.993, -114.664, -25.533, -7.253, -0.920, 27.49, -0.47284, 0.38422, 0.21298, 0.76376,
 14:21:04.076,f6:90:cc:01:6d:25, 2015-01-01 02:32:54.295, 0.932, -0.183, 0.19, 1.221, 2.747, 0.061, -42.006, -74.29, -122.327, -31.427, -6.393, -2.633, 32.09, 0.17029, -0.63171, -0.0231, -0.75583,
 14:21:04.076,f6:90:cc:01:6d:25, 2015-01-01 02:32:54.295, 0.938, -0.181, 0.196, 1.648, 1.831, -0.244, -41.863, -74.257, -122.443, -31.427, -6.393, -2.633, 32.09, 0.17029, -0.63171, -0.0231, -0.75583,
 14:21:04.096,ed:40:fe:65:30:6c, 2015-01-01 02:32:59.260, 0.79, -0.027, 0.596, 3.418, -1.404, -0.366, -3.126, -52.02, -114.67, -25.533, -7.253, -0.920, 27.49, -0.4747, 0.38229, 0.21579, 0.76279,
 14:21:04.096,ed:40:fe:65:30:6c, 2015-01-01 02:32:59.260, 0.795, -0.025, 0.627, 4.7, -3.54, 0.244, -3.038, -52.086, -114.648, -25.533, -7.253, -0.920, 27.49, -0.4747, 0.38229, 0.21579, 0.76279,
 14:21:04.096,e3:ca:2d:fd:e0:8c, 2015-01-01 02:32:53.965, 0.981, -0.127, 0.277, 0.488, 0.488, 0.366, -22.5, -71.966, -169.673, -27.960, -7.813, -10.993, 29.14, 0.04291, 0.58823, -0.10532, 0.8006,
 14:21:04.096,e3:ca:2d:fd:e0:8c, 2015-01-01 02:32:53.965, 0.979, -0.114, 0.279, 0.916, 0.549, 0.549, -22.5, -71.955, -169.667, -27.960, -7.813, -10.993, 29.14, 0.04291, 0.58823, -0.10532, 0.8006,
