Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 15:29:33.469,ed:40:fe:65:30:6c, 2015-01-01 01:52:04.460, 0.83, 0.054, 0.562, -0.305, -0.183, -0.061, 5.823, -55.756, -126.985, -25.013, -10.807, 0.900, 27.68, -0.41501, 0.39792, 0.24835, 0.77951,
 15:29:33.469,ed:40:fe:65:30:6c, 2015-01-01 01:52:04.460, 0.829, 0.054, 0.561, -0.122, -0.183, -0.061, 5.823, -55.756, -127.002, -25.013, -10.807, 0.900, 27.68, -0.41501, 0.39792, 0.24835, 0.77951,
 15:29:33.473,e3:ca:2d:fd:e0:8c, 2015-01-01 01:51:53.760, 1.019, -0.023, -0.054, -0.244, -0.366, 0.549, -156.418, -86.605, -42.297, -27.007, -10.333, -1.933, 29.9, -0.10339, -0.71484, 0.12561, -0.68002,
 15:29:33.473,e3:ca:2d:fd:e0:8c, 2015-01-01 01:51:53.760, 1.019, -0.025, -0.057, -0.488, -0.305, 0.549, -156.33, -86.594, -42.418, -27.007, -10.333, -1.933, 29.9, -0.10339, -0.71484, 0.12561, -0.68002,
 15:29:33.477,ed:35:33:d3:6c:f8, 2015-01-01 01:51:52.285, 0.596, 0.106, 0.791, -0.122, -0.244, -0.305, 7.943, -36.7, 142.482, -15.667, -12.360, -30.133, 32.38, -0.28397, -0.31851, 0.03879, -0.9035,
 15:29:33.477,ed:35:33:d3:6c:f8, 2015-01-01 01:51:52.285, 0.594, 0.108, 0.792, 0.366, -0.244, -0.183, 7.949, -36.705, 142.515, -15.667, -12.360, -30.133, 32.38, -0.28397, -0.31851, 0.03879, -0.9035,
 15:29:33.479,f6:90:cc:01:6d:25, 2015-01-01 01:51:51.240, 0.963, 0.069, 0.196, -0.793, -0.305, 0.488, 19.973, -77.783, -175.99, -29.747, -13.013, -1.767, 32.44, 0.13428, -0.61298, -0.15604, -0.76273,
 15:29:33.479,f6:90:cc:01:6d:25, 2015-01-01 01:51:51.240, 0.967, 0.065, 0.195, -0.61, -0.427, 0.488, 19.929, -77.794, -175.908, -29.747, -13.013, -1.767, 32.44, 0.13428, -0.61298, -0.15604, -0.76273,
 15:29:33.499,ed:40:fe:65:30:6c, 2015-01-01 01:52:04.460, 0.832, 0.052, 0.559, 0.061, -0.305, -0.061, 5.823, -55.761, -127.024, -25.013, -10.807, 0.900, 27.68, -0.41501, 0.39792, 0.24835, 0.77951,
 15:29:33.499,ed:40:fe:65:30:6c, 2015-01-01 01:52:04.460, 0.833, 0.054, 0.559, 0.122, -0.244, 0, 5.823, -55.767, -127.046, -25.013, -10.807, 0.900, 27.68, -0.41501, 0.39792, 0.24835, 0.77951,
