Index,L5_Acceleration X(g),L5_Acceleration Y(g),L5_Acceleration Z(g),L5_Angular velocity X(°/s),L5_Angular velocity Y(°/s),L5_Angular velocity Z(°/s),L5_Angle X(°),L5_Angle Y(°),L5_Angle Z(°),L5_Magnetic field X(ʯt),L5_Magnetic field Y(ʯt),L5_Magnetic field Z(ʯt),L5_Temperature(℃),L5_Quaternions 0(),L5_Quaternions 1(),L5_Quaternions 2(),L5_Quaternions 3(),L5___orig_idx,T4_Acceleration X(g),T4_Acceleration Y(g),T4_Acceleration Z(g),T4_Angular velocity X(°/s),T4_Angular velocity Y(°/s),T4_Angular velocity Z(°/s),T4_Angle X(°),T4_Angle Y(°),T4_Angle Z(°),T4_Magnetic field X(ʯt),T4_Magnetic field Y(ʯt),T4_Magnetic field Z(ʯt),T4_Temperature(℃),T4_Quaternions 0(),T4_Quaternions 1(),T4_Quaternions 2(),T4_Quaternions 3(),T4___orig_idx,C7_Acceleration X(g),C7_Acceleration Y(g),C7_Acceleration Z(g),C7_Angular velocity X(°/s),C7_Angular velocity Y(°/s),C7_Angular velocity Z(°/s),C7_Angle X(°),C7_Angle Y(°),C7_Angle Z(°),C7_Magnetic field X(ʯt),C7_Magnetic field Y(ʯt),C7_Magnetic field Z(ʯt),C7_Temperature(℃),C7_Quaternions 0(),C7_Quaternions 1(),C7_Quaternions 2(),C7_Quaternions 3(),C7___orig_idx,T12_Acceleration X(g),T12_Acceleration Y(g),T12_Acceleration Z(g),T12_Angular velocity X(°/s),T12_Angular velocity Y(°/s),T12_Angular velocity Z(°/s),T12_Angle X(°),T12_Angle Y(°),T12_Angle Z(°),T12_Magnetic field X(ʯt),T12_Magnetic field Y(ʯt),T12_Magnetic field Z(ʯt),T12_Temperature(℃),T12_Quaternions 0(),T12_Quaternions 1(),T12_Quaternions 2(),T12_Quaternions 3(),T12___orig_idx
0,1.018,-0.009,0.031,0.0,0.305,0.0,-14.496,-88.116,158.582,-25.267,-10.273,-7.013,27.61,-0.21848,-0.66101,0.21707,-0.68417,0,0.885,-0.01,0.473,0.549,-0.244,0.0,-1.17,-62.155,-122.399,-26.293,-9.58,2.6,26.76,-0.40787,0.45663,0.24081,0.75302,36,0.848,0.02,0.516,0.854,0.977,0.061,2.137,-58.925,140.685,-21.973,-10.847,-22.593,26.04,0.28448,0.46857,-0.15054,0.82263,12,0.972,-0.136,-0.065,-0.061,-0.305,0.0,-116.455,-80.914,-65.286,-31.167,-8.273,1.273,30.53,0.03986,-0.72891,0.06107,-0.68063,18
1,1.018,-0.007,0.031,0.183,0.061,0.0,-14.513,-88.116,158.566,-25.267,-10.273,-7.013,27.61,-0.21848,-0.66101,0.21707,-0.68417,1,0.886,-0.004,0.472,0.305,-0.244,0.0,-1.165,-62.161,-122.404,-26.293,-9.58,2.6,26.76,-0.40787,0.45663,0.24081,0.75302,37,0.85,0.02,0.516,0.305,0.854,0.366,2.142,-58.909,140.68,-21.973,-10.847,-22.593,26.04,0.28448,0.46857,-0.15054,0.82263,13,0.973,-0.14,-0.068,-0.061,-0.427,0.0,-116.494,-80.914,-65.275,-31.167,-8.273,1.273,30.53,0.03986,-0.72891,0.06107,-0.68063,19
2,1.018,-0.009,0.032,0.061,-0.122,0.0,-14.546,-88.116,158.582,-25.267,-10.273,-7.013,27.61,-0.21848,-0.66101,0.21707,-0.68417,2,0.885,-0.004,0.47,0.366,-0.122,0.0,-1.154,-62.161,-122.399,-26.293,-9.58,2.6,26.76,-0.40787,0.45663,0.24081,0.75302,38,0.848,0.021,0.515,-0.183,1.099,-0.366,2.137,-58.887,140.68,-21.973,-10.847,-22.593,26.04,0.28448,0.46857,-0.15054,0.82263,14,0.972,-0.142,-0.071,-0.305,-0.427,0.0,-116.543,-80.909,-65.242,-31.167,-8.273,1.273,30.53,0.03986,-0.72891,0.06107,-0.68063,20
3,1.018,-0.007,0.031,0.183,0.061,0.0,-14.513,-88.116,158.566,-25.267,-10.273,-7.013,27.61,-0.21848,-0.66101,0.21707,-0.68417,3,0.886,-0.004,0.472,0.305,-0.244,0.0,-1.165,-62.161,-122.404,-26.293,-9.58,2.6,26.76,-0.40787,0.45663,0.24081,0.75302,39,0.85,0.02,0.516,0.305,0.854,0.366,2.142,-58.909,140.68,-21.973,-10.847,-22.593,26.04,0.28448,0.46857,-0.15054,0.82263,15,0.973,-0.14,-0.068,-0.061,-0.427,0.0,-116.494,-80.914,-65.275,-31.167,-8.273,1.273,30.53,0.03986,-0.72891,0.06107,-0.68063,21
4,1.018,-0.009,0.032,0.061,-0.122,0.0,-14.546,-88.116,158.582,-25.267,-10.273,-7.013,27.61,-0.21848,-0.66101,0.21707,-0.68417,4,0.885,-0.004,0.47,0.366,-0.122,0.0,-1.154,-62.161,-122.399,-26.293,-9.58,2.6,26.76,-0.40787,0.45663,0.24081,0.75302,40,0.848,0.021,0.515,-0.183,1.099,-0.366,2.137,-58.887,140.68,-21.973,-10.847,-22.593,26.04,0.28448,0.46857,-0.15054,0.82263,16,0.972,-0.142,-0.071,-0.305,-0.427,0.0,-116.543,-80.909,-65.242,-31.167,-8.273,1.273,30.53,0.03986,-0.72891,0.06107,-0.68063,22
5,1.018,-0.007,0.031,0.183,0.061,0.0,-14.513,-88.116,158.566,-25.267,-10.273,-7.013,27.61,-0.21848,-0.66101,0.21707,-0.68417,5,0.886,-0.004,0.472,0.305,-0.244,0.0,-1.165,-62.161,-122.404,-26.293,-9.58,2.6,26.76,-0.40787,0.45663,0.24081,0.75302,41,0.85,0.02,0.516,0.305,0.854,0.366,2.142,-58.909,140.68,-21.973,-10.847,-22.593,26.04,0.28448,0.46857,-0.15054,0.82263,17,0.973,-0.14,-0.068,-0.061,-0.427,0.0,-116.494,-80.914,-65.275,-31.167,-8.273,1.273,30.53,0.03986,-0.72891,0.06107,-0.68063,23
6,1.02,-0.009,0.032,0.061,-0.122,0.0,-14.546,-88.116,158.582,-25.267,-10.273,-7.013,27.61,-0.21848,-0.66101,0.21707,-0.68417,6,0.885,-0.004,0.47,0.366,-0.122,0.0,-1.154,-62.161,-122.399,-26.34,-9.333,2.453,26.76,-0.40787,0.45663,0.24081,0.75302,48,0.85,0.021,0.515,-0.183,1.099,-0.366,2.137,-58.887,140.68,-21.973,-10.847,-22.593,26.04,0.28421,0.46848,-0.15005,0.82288,42,0.975,-0.142,-0.071,-0.305,-0.427,0.0,-116.543,-80.909,-65.242,-31.167,-8.273,1.273,30.53,0.03986,-0.72891,0.06107,-0.68063,24
7,1.02,-0.012,0.03,-0.183,0.0,0.0,-14.584,-88.116,158.588,-25.267,-10.273,-7.013,27.61,-0.21848,-0.66101,0.21707,-0.68417,7,0.885,-0.007,0.471,0.122,-0.061,0.0,-1.148,-62.161,-122.393,-26.34,-9.333,2.453,26.76,-0.40787,0.45663,0.24081,0.75302,49,0.847,0.023,0.513,0.0,1.16,-0.244,2.142,-58.865,140.669,-21.973,-10.847,-22.593,26.04,0.28421,0.46848,-0.15005,0.82288,43,0.975,-0.138,-0.069,-0.183,-0.366,0.0,-116.587,-80.903,-65.231,-31.167,-8.273,1.273,30.53,0.03986,-0.72891,0.06107,-0.68063,25
8,1.02,-0.009,0.03,-0.183,-0.122,0.0,-14.634,-88.121,158.604,-25.267,-10.273,-7.013,27.61,-0.21848,-0.66101,0.21707,-0.68417,8,0.885,-0.007,0.47,-0.122,-0.183,0.0,-1.148,-62.161,-122.388,-26.34,-9.333,2.453,26.76,-0.40787,0.45663,0.24081,0.75302,50,0.85,0.018,0.517,0.244,1.282,0.305,2.148,-58.843,140.658,-21.973,-10.847,-22.593,26.04,0.28421,0.46848,-0.15005,0.82288,44,0.975,-0.138,-0.071,0.122,-0.427,0.0,-116.631,-80.898,-65.209,-31.167,-8.273,1.273,30.53,0.03986,-0.72891,0.06107,-0.68063,26
9,1.02,-0.012,0.03,-0.183,0.0,0.0,-14.584,-88.116,158.588,-25.267,-10.273,-7.013,27.61,-0.21848,-0.66101,0.21707,-0.68417,9,0.885,-0.007,0.471,0.122,-0.061,0.0,-1.148,-62.161,-122.393,-26.34,-9.333,2.453,26.76,-0.40787,0.45663,0.24081,0.75302,51,0.847,0.023,0.513,0.0,1.16,-0.244,2.142,-58.865,140.669,-21.973,-10.847,-22.593,26.04,0.28421,0.46848,-0.15005,0.82288,45,0.975,-0.138,-0.069,-0.183,-0.366,0.0,-116.587,-80.903,-65.231,-31.167,-8.273,1.273,30.53,0.03986,-0.72891,0.06107,-0.68063,27
