Index,L5_Acceleration X(g),L5_Acceleration Y(g),L5_Acceleration Z(g),L5_Angular velocity X(°/s),L5_Angular velocity Y(°/s),L5_Angular velocity Z(°/s),L5_Angle X(°),L5_Angle Y(°),L5_Angle Z(°),L5_Magnetic field X(ʯt),L5_Magnetic field Y(ʯt),L5_Magnetic field Z(ʯt),L5_Temperature(℃),L5_Quaternions 0(),L5_Quaternions 1(),L5_Quaternions 2(),L5_Quaternions 3(),L5___orig_idx,T4_Acceleration X(g),T4_Acceleration Y(g),T4_Acceleration Z(g),T4_Angular velocity X(°/s),T4_Angular velocity Y(°/s),T4_Angular velocity Z(°/s),T4_Angle X(°),T4_Angle Y(°),T4_Angle Z(°),T4_Magnetic field X(ʯt),T4_Magnetic field Y(ʯt),T4_Magnetic field Z(ʯt),T4_Temperature(℃),T4_Quaternions 0(),T4_Quaternions 1(),T4_Quaternions 2(),T4_Quaternions 3(),T4___orig_idx,C7_Acceleration X(g),C7_Acceleration Y(g),C7_Acceleration Z(g),C7_Angular velocity X(°/s),C7_Angular velocity Y(°/s),C7_Angular velocity Z(°/s),C7_Angle X(°),C7_Angle Y(°),C7_Angle Z(°),C7_Magnetic field X(ʯt),C7_Magnetic field Y(ʯt),C7_Magnetic field Z(ʯt),C7_Temperature(℃),C7_Quaternions 0(),C7_Quaternions 1(),C7_Quaternions 2(),C7_Quaternions 3(),C7___orig_idx,T12_Acceleration X(g),T12_Acceleration Y(g),T12_Acceleration Z(g),T12_Angular velocity X(°/s),T12_Angular velocity Y(°/s),T12_Angular velocity Z(°/s),T12_Angle X(°),T12_Angle Y(°),T12_Angle Z(°),T12_Magnetic field X(ʯt),T12_Magnetic field Y(ʯt),T12_Magnetic field Z(ʯt),T12_Temperature(℃),T12_Quaternions 0(),T12_Quaternions 1(),T12_Quaternions 2(),T12_Quaternions 3(),T12___orig_idx
0,1.019,-0.009,0.049,0.122,0.244,0.0,-8.8,-87.171,164.564,,,,,0.15054,0.64395,-0.1452,0.73584,4.0,0.796,0.164,0.585,-0.244,0.488,0.183,15.634,-52.74,-139.197,-22.58,-13.12,0.893,24.1,-0.36578,0.37006,0.26764,0.81088,0,0.728,-0.036,0.674,-0.671,1.16,-0.122,-3.246,-47.395,156.412,-19.72,-9.267,-25.36,29.14,-0.1969,-0.39062,0.10724,-0.89276,24,0.959,0.197,0.117,1.16,0.427,-0.122,58.376,-76.47,141.663,-28.213,-14.847,-0.153,30.25,-0.05798,0.63373,0.18027,0.74994,8
1,1.018,-0.008,0.052,0.122,0.122,0.0,-8.806,-87.171,164.603,,,,,0.15054,0.64395,-0.1452,0.73584,5.0,0.797,0.165,0.585,-0.061,0.244,0.122,15.628,-52.734,-139.18,-22.58,-13.12,0.893,24.1,-0.36578,0.37006,0.26764,0.81088,1,0.732,-0.034,0.673,-1.16,0.0,-0.671,-3.252,-47.395,156.407,-19.72,-9.267,-25.36,29.14,-0.1969,-0.39062,0.10724,-0.89276,25,0.958,0.197,0.116,1.282,0.488,-0.122,58.387,-76.465,141.702,-28.213,-14.847,-0.153,30.25,-0.05798,0.63373,0.18027,0.74994,9
2,1.025,-0.008,0.047,0.183,0.0,0.0,-8.817,-87.166,164.647,,,,,0.15054,0.64395,-0.1452,0.73584,6.0,0.795,0.166,0.584,0.122,0.427,0.0,15.634,-52.729,-139.164,-22.58,-13.12,0.893,24.1,-0.36578,0.37006,0.26764,0.81088,2,0.731,-0.034,0.673,-0.793,0.488,-0.671,-3.246,-47.39,156.401,-19.72,-9.267,-25.36,29.14,-0.1969,-0.39062,0.10724,-0.89276,26,0.956,0.198,0.115,1.465,0.61,-0.122,58.398,-76.454,141.746,-28.213,-14.847,-0.153,30.25,-0.05798,0.63373,0.18027,0.74994,10
3,1.025,-0.008,0.045,0.244,-1.953,-0.61,-8.855,-87.226,164.8,,,,,0.15054,0.64395,-0.1452,0.73584,7.0,0.795,0.162,0.583,0.305,0.488,0.183,15.634,-52.723,-139.147,-22.58,-13.12,0.893,24.1,-0.36578,0.37006,0.26764,0.81088,3,0.73,-0.033,0.673,-0.671,0.977,-0.061,-3.257,-47.373,156.396,-19.72,-9.267,-25.36,29.14,-0.1969,-0.39062,0.10724,-0.89276,27,0.958,0.198,0.112,1.709,0.427,-0.244,58.42,-76.448,141.762,-28.213,-14.847,-0.153,30.25,-0.05798,0.63373,0.18027,0.74994,11
4,1.019,-0.007,0.049,0.61,-1.648,-0.671,-8.74,-87.264,164.713,,,,,0.15054,0.64395,-0.1452,0.73584,56.0,0.795,0.165,0.584,0.183,0.61,0.366,15.628,-52.712,-139.125,-22.58,-13.12,0.893,24.1,-0.36578,0.37006,0.26764,0.81088,16,0.729,-0.03,0.676,-0.977,1.16,-0.061,-3.268,-47.351,156.385,-19.72,-9.267,-25.36,29.14,-0.1969,-0.39062,0.10724,-0.89276,28,0.959,0.197,0.122,1.16,0.122,-0.244,58.458,-76.443,141.773,-28.213,-14.847,-0.153,30.25,-0.05798,0.63373,0.18027,0.74994,12
5,1.019,-0.009,0.051,0.793,-1.099,-0.854,-8.553,-87.297,164.559,,,,,0.15054,0.64395,-0.1452,0.73584,57.0,0.794,0.169,0.59,-0.366,0.488,0.488,15.606,-52.707,-139.098,-22.58,-13.12,0.893,24.1,-0.36578,0.37006,0.26764,0.81088,17,0.728,-0.029,0.678,-1.282,0.854,-0.122,-3.285,-47.335,156.357,-19.72,-9.267,-25.36,29.14,-0.1969,-0.39062,0.10724,-0.89276,29,0.958,0.196,0.116,0.671,0.549,-0.122,58.464,-76.437,141.806,-28.213,-14.847,-0.153,30.25,-0.05798,0.63373,0.18027,0.74994,13
6,1.021,-0.014,0.048,1.221,-0.793,-1.099,-8.24,-87.325,164.295,,,,,0.15054,0.64395,-0.1452,0.73584,58.0,0.793,0.169,0.587,-0.61,0.793,0.671,15.579,-52.696,-139.054,-22.58,-13.12,0.893,24.1,-0.36578,0.37006,0.26764,0.81088,18,0.727,-0.03,0.676,-1.526,0.122,0.0,-3.307,-47.329,156.335,-19.72,-9.267,-25.36,29.14,-0.1969,-0.39062,0.10724,-0.89276,30,0.958,0.199,0.114,0.977,0.244,0.0,58.475,-76.437,141.833,-28.213,-14.847,-0.153,30.25,-0.05798,0.63373,0.18027,0.74994,14
7,1.011,-0.016,0.061,1.221,0.061,-1.038,-7.839,-87.336,163.916,,,,,0.15054,0.64395,-0.1452,0.73584,59.0,0.795,0.167,0.586,-0.488,0.977,0.732,15.551,-52.685,-139.01,-22.58,-13.12,0.893,24.1,-0.36578,0.37006,0.26764,0.81088,19,0.733,-0.033,0.673,-1.343,-0.244,0.183,-3.334,-47.335,156.308,-19.72,-9.267,-25.36,29.14,-0.1969,-0.39062,0.10724,-0.89276,31,0.958,0.199,0.119,1.038,0.0,0.122,58.497,-76.437,141.85,-28.213,-14.847,-0.153,30.25,-0.05798,0.63373,0.18027,0.74994,15
8,1.02,-0.005,0.05,1.221,-0.122,-0.793,-7.46,-87.336,163.57,,,,,0.15054,0.64395,-0.1452,0.73584,90.0,0.799,0.165,0.584,0.061,0.977,0.793,15.524,-52.668,-138.966,-22.58,-13.12,0.893,24.1,-0.36578,0.37006,0.26764,0.81088,20,0.731,-0.036,0.67,-0.305,0.0,0.366,-3.34,-47.335,156.297,-19.72,-9.267,-25.36,29.14,-0.1969,-0.39062,0.10724,-0.89276,32,0.959,0.199,0.12,0.977,0.0,0.183,58.519,-76.443,141.872,-28.147,-14.793,0.153,30.25,-0.05798,0.63373,0.18027,0.74994,44
9,1.025,0.0,0.049,0.916,0.366,-0.244,-7.207,-87.336,163.367,,,,,0.15054,0.64395,-0.1452,0.73584,91.0,0.796,0.163,0.582,0.732,0.732,0.793,15.513,-52.657,-138.922,-22.58,-13.12,0.893,24.1,-0.36578,0.37006,0.26764,0.81088,21,0.727,-0.036,0.672,0.0,0.732,0.488,-3.345,-47.318,156.302,-19.72,-9.267,-25.36,29.14,-0.1969,-0.39062,0.10724,-0.89276,33,0.958,0.197,0.118,0.916,0.0,0.244,58.541,-76.448,141.916,-28.147,-14.793,0.153,30.25,-0.05798,0.63373,0.18027,0.74994,45
