0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59
0.02861781232059002,-0.030585845932364464,0.0020363619551062584,0.7614812850952148,-4.150588035583496,-4.866694450378418,0.8468624353408813,0.33789825439453125,0.9171444177627563,0.04193590208888054,6.44142484664917,1.2932536602020264,-0.666096207919552,1.1374232582884165,-0.5457255324058491,0.0517963171005249,-0.03540635481476784,-0.06261315941810608,1.4066712856292725,2.2438864707946777,-0.7190130949020386,-0.21386206150054932,0.8178993463516235,1.7840638160705566,0.0886390209197998,2.74421763420105,1.9742289781570435,0.11482170848379757,0.6840246964032143,-0.8062207466508008,-0.02786148339509964,0.010067110881209373,-0.12288863211870193,3.646028995513916,6.080554008483887,1.2266082763671875,1.2409114837646484,-0.4292427897453308,1.0146443843841553,0.12640896439552307,7.195222854614258,1.6594016551971436,0.21636363167564332,0.9060565112756429,0.38683585782358954,0.03390945866703987,-0.012847538106143475,-0.017060095444321632,4.846643447875977,-3.2858359813690186,-8.997760772705078,0.4869401752948761,0.623945951461792,0.6785250902175903,0.04007440060377121,10.735285758972168,1.0425044298171997,0.2508764006777827,1.2457422106382001,-0.26695881479078465
0.022140689194202423,-0.02469206228852272,-0.001630045473575592,0.9224958419799805,-3.9950006008148193,-5.102530002593994,0.8465814590454102,0.3389093279838562,0.918333888053894,0.03320489451289177,6.545749664306641,1.2941780090332031,-0.666096207919552,1.1374232582884165,-0.5457255324058491,0.050169821828603745,-0.03530127555131912,-0.06539981067180634,0.4498336911201477,2.4309895038604736,-1.0407875776290894,-0.2138669490814209,0.8178953528404236,1.7840557098388672,0.08966786414384842,2.682405471801758,1.9742205142974854,0.11482170848379757,0.6840246964032143,-0.8062207466508008,-0.025454310700297356,0.011939819902181625,-0.12204402685165405,3.3456649780273438,4.430360794067383,0.7164103984832764,1.3253355026245117,-0.506285548210144,1.2809858322143555,0.12524066865444183,5.597751140594482,1.9114820957183838,0.21636363167564332,0.9060565112756429,0.38683585782358954,0.02619822323322296,-0.01409090869128704,-0.02007274702191353,4.185321807861328,-2.2777340412139893,-8.97568130493164,0.4869467616081238,0.6239474415779114,0.6785269379615784,0.03588614985346794,10.162078857421875,1.04250967502594,0.2508764006777827,1.2457422106382001,-0.26695881479078465
0.01600903645157814,-0.019223859533667564,-0.004927423316985369,1.0607178211212158,-3.8406245708465576,-5.295506000518799,0.8462153673171997,0.34022727608680725,0.9198843240737915,0.02549755945801735,6.627058029174805,1.2953848838806152,-0.666096207919552,1.1374232582884165,-0.5457255324058491,0.04854881763458252,-0.035284239798784256,-0.06791263818740845,-0.4636300206184387,2.6009230613708496,-1.321058988571167,-0.21388089656829834,0.8178842067718506,1.784033179283142,0.0906316265463829,2.9538028240203857,1.9741970300674438,0.11482170848379757,0.6840246964032143,-0.8062207466508008,-0.02335965260863304,0.013881458900868893,-0.12133558094501495,3.0402567386627197,2.8727290630340576,0.2262367606163025,1.4107359647750854,-0.5842194557189941,1.550408124923706,0.12434102594852448,4.18890380859375,2.1760637760162354,0.21636363167564332,0.9060565112756429,0.38683585782358954,0.018663404509425163,-0.015215788036584854,-0.022873813286423683,3.5526819229125977,-1.324965476989746,-8.963312149047852,0.48695316910743713,0.6239489316940308,0.6785287857055664,0.03321225941181183,9.732319831848145,1.042514681816101,0.2508764006777827,1.2457422106382001,-0.26695881479078465
0.01040728110820055,-0.014490094967186451,-0.007676658686250448,1.1600358486175537,-3.688840866088867,-5.413034439086914,0.8457736372947693,0.3418177664279938,0.921755313873291,0.01942177675664425,6.65238094329834,1.2968443632125854,-0.666096207919552,1.1374232582884165,-0.5457255324058491,0.04687580466270447,-0.0353999137878418,-0.06994985044002533,-1.3014410734176636,2.746201753616333,-1.535671591758728,-0.2139076590538025,0.8178622722625732,1.7839895486831665,0.09134263545274734,3.4049465656280518,1.974151372909546,0.11482170848379757,0.6840246964032143,-0.8062207466508008,-0.021846290677785873,0.015940098091959953,-0.1207994818687439,2.7306859493255615,1.4821830987930298,-0.2257862091064453,1.496293067932129,-0.6622962951660156,1.8203246593475342,0.12378958612680435,3.115203380584717,2.4476747512817383,0.21636363167564332,0.9060565112756429,0.38683585782358954,0.011491489596664906,-0.01610689051449299,-0.025270339101552963,2.9678313732147217,-0.4623771905899048,-8.969215393066406,0.4869578778743744,0.6239500045776367,0.6785301566123962,0.0320948027074337,9.458786964416504,1.0425184965133667,0.2508764006777827,1.2457422106382001,-0.26695881479078465
0.005223114974796772,-0.010630866512656212,-0.009930271655321121,1.2134735584259033,-3.539529800415039,-5.44023323059082,0.845287024974823,0.3435707092285156,0.9238172173500061,0.015456601977348328,6.602797031402588,1.2984565496444702,-0.666096207919552,1.1374232582884165,-0.5457255324058491,0.039706144481897354,-0.03664547577500343,-0.07393293082714081,-2.210505962371826,2.8094210624694824,-1.5691941976547241,-0.08292758464813232,0.8528541326522827,1.7784109115600586,0.09157263487577438,3.904043436050415,1.9740777015686035,0.11768795420764458,0.7654728238044408,-0.8213907626273736,-0.021103762090206146,0.018120592460036278,-0.12037333846092224,2.424800395965576,0.3174206614494324,-0.6239535808563232,1.578340768814087,-0.7371705770492554,2.079169988632202,0.12354540079832077,2.5238325595855713,2.7124764919281006,0.21636363167564332,0.9060565112756429,0.38683585782358954,0.004831074737012386,-0.016776839271187782,-0.02710525318980217,2.440267562866211,0.2931455373764038,-8.998248100280762,0.4869590401649475,0.6239503026008606,0.6785304546356201,0.03224122151732445,9.32787799835205,1.042519450187683,0.2508764006777827,1.2457422106382001,-0.26695881479078465
0.00013507716357707977,-0.0076604424975812435,-0.01191509049385786,1.222815990447998,-3.3910889625549316,-5.379688739776611,0.8448163866996765,0.34526747465133667,0.9258130788803101,0.014165803790092468,6.4757866859436035,1.3000208139419556,-0.666096207919552,1.1374232582884165,-0.5457255324058491,0.037497714161872864,-0.037163764238357544,-0.07423408329486847,-2.848607063293457,2.9157698154449463,-1.6052954196929932,-0.08299881219863892,0.852799117565155,1.7783136367797852,0.09109293669462204,4.381010055541992,1.9739692211151123,0.11768795420764458,0.7654728238044408,-0.8213907626273736,-0.02124042436480522,0.020357919856905937,-0.1199229508638382,2.139504909515381,-0.5678983330726624,-0.9511423110961914,1.6515932083129883,-0.8040187358856201,2.3102684020996094,0.1234792023897171,2.4092864990234375,2.9515328407287598,0.21636363167564332,0.9060565112756429,0.38683585782358954,-0.0011592516675591469,-0.01736341416835785,-0.028262615203857422,1.9767718315124512,0.9312632083892822,-9.050381660461426,0.4869537949562073,0.6239491701126099,0.6785290241241455,0.03319047391414642,9.310440063476562,1.0425153970718384,0.2508764006777827,1.2457422106382001,-0.26695881479078465
-0.00522223487496376,-0.005487437825649977,-0.013928273692727089,1.197098970413208,-3.238722801208496,-5.248029708862305,0.8444620966911316,0.346546471118927,0.9273173809051514,0.015854984521865845,6.282052993774414,1.301202654838562,-0.666096207919552,1.1374232582884165,-0.5457255324058491,0.03495199233293533,-0.03787162899971008,-0.07348116487264633,-3.3556206226348877,3.031013250350952,-1.6106102466583252,-0.08309489488601685,0.8527247905731201,1.778182029724121,0.08975178748369217,4.800135135650635,1.9738225936889648,0.11768795420764458,0.7654728238044408,-0.8213907626273736,-0.02227877639234066,0.022521674633026123,-0.11927497386932373,1.8958427906036377,-1.1334218978881836,-1.19141685962677,1.7119603157043457,-0.8591079711914062,2.500715970993042,0.12341024726629257,2.5096492767333984,3.1499929428100586,0.21636363167564332,0.9060565112756429,0.38683585782358954,-0.006381051614880562,-0.018096614629030228,-0.028713678941130638,1.5835366249084473,1.4419366121292114,-9.120489120483398,0.4869386851787567,0.6239455938339233,0.6785246133804321,0.03453521057963371,9.368569374084473,1.0425032377243042,0.2508764006777827,1.2457422106382001,-0.26695881479078465
-0.011055830866098404,-0.003924916964024305,-0.016207480803132057,1.1493406295776367,-3.0742506980895996,-5.068667411804199,0.8443735241889954,0.3468707203865051,0.9276984333992004,0.020007969811558723,6.038492202758789,1.30150306224823,-0.666096207919552,1.1374232582884165,-0.5457255324058491,0.03207867592573166,-0.03877284377813339,-0.07164508104324341,-3.72027850151062,3.1680076122283936,-1.6034650802612305,-0.08321565389633179,0.8526316285133362,1.7780168056488037,0.08755222707986832,5.142746925354004,1.973638653755188,0.11768795420764458,0.7654728238044408,-0.8213907626273736,-0.024139199405908585,0.024446820840239525,-0.11824565380811691,1.7102789878845215,-1.3721829652786255,-1.3368548154830933,1.7580374479293823,-0.9011566638946533,2.6460814476013184,0.12313562631607056,2.568096876144409,3.3022000789642334,0.21636363167564332,0.9060565112756429,0.38683585782358954,-0.01091870665550232,-0.019214745610952377,-0.02857080101966858,1.2626714706420898,1.8188650608062744,-9.200216293334961,0.4869095981121063,0.6239388585090637,0.6785162091255188,0.03612084314227104,9.462905883789062,1.042480230331421,0.2508764006777827,1.2457422106382001,-0.26695881479078465
-0.017246179282665253,-0.002729568164795637,-0.018784603103995323,1.09337317943573,-2.889796733856201,-4.866023063659668,0.8447544574737549,0.34550681710243225,0.926093339920044,0.025646492838859558,5.764075756072998,1.3002437353134155,-0.666096207919552,1.1374232582884165,-0.5457255324058491,0.028988022357225418,-0.03986377269029617,-0.06884856522083282,-3.937340259552002,3.334717035293579,-1.5955071449279785,-0.08335500955581665,0.852523922920227,1.7778258323669434,0.0846731960773468,5.400798797607422,1.9734259843826294,0.11768795420764458,0.7654728238044408,-0.8213907626273736,-0.026618454605340958,0.025952216237783432,-0.11670101433992386,1.5915313959121704,-1.3175345659255981,-1.3898048400878906,1.7905927896499634,-0.9308657646179199,2.7487878799438477,0.12247932702302933,2.490065574645996,3.4100687503814697,0.21636363167564332,0.9060565112756429,0.38683585782358954,-0.01555598434060812,-0.021114127710461617,-0.027627136558294296,0.9065630435943604,1.9388940334320068,-9.317290306091309,0.49980080127716064,0.6288880109786987,0.664368748664856,0.03809269890189171,9.559971809387207,1.0424426794052124,0.2160127044743325,1.2610893455058623,-0.2963623324445014
-0.023285385221242905,-0.0016581466188654304,-0.0214211605489254,1.0423767566680908,-2.68221116065979,-4.663431167602539,0.8458629250526428,0.3415255546569824,0.9214093685150146,0.031683195382356644,5.4798173904418945,1.2965797185897827,-0.666096207919552,1.1374232582884165,-0.5457255324058491,0.025840163230895996,-0.041113127022981644,-0.06533046066761017,-4.0053791999816895,3.5331287384033203,-1.5928171873092651,-0.08349990844726562,0.8524119853973389,1.7776273488998413,0.08140069246292114,5.57343053817749,1.9732048511505127,0.11768795420764458,0.7654728238044408,-0.8213907626273736,-0.029432442039251328,0.026851600036025047,-0.11461964249610901,1.5428684949874878,-1.035986065864563,-1.3602513074874878,1.81158447265625,-0.9500219821929932,2.815011978149414,0.1213463619351387,2.303040027618408,3.4797518253326416,0.21636363167564332,0.9060565112756429,0.38683585782358954,-0.019678743556141853,-0.023283157497644424,-0.027021175250411034,0.7218375205993652,2.052114486694336,-9.386507034301758,0.4997309446334839,0.628872275352478,0.6643496155738831,0.04073698818683624,9.635286331176758,1.0423874855041504,0.2160127044743325,1.2610893455058623,-0.2963623324445014
-0.02841821312904358,-0.0005320979980751872,-0.02374185621738434,1.0070284605026245,-2.45565128326416,-4.478492736816406,0.8480004072189331,0.33384063839912415,0.9123682379722595,0.03703449293971062,5.205883979797363,1.2895619869232178,-0.666096207919552,1.1374232582884165,-0.5457255324058491,0.022770263254642487,-0.04243294149637222,-0.06140436977148056,-3.9276745319366455,3.761169672012329,-1.601930856704712,-0.08362674713134766,0.8523139953613281,1.777453899383545,0.07803548127412796,5.669145107269287,1.9730116128921509,0.11768795420764458,0.7654728238044408,-0.8213907626273736,-0.03232623264193535,0.027003854513168335,-0.11208954453468323,1.5646235942840576,-0.6079802513122559,-1.2611504793167114,1.8234503269195557,-0.9608502388000488,2.8524439334869385,0.11974247545003891,2.0995683670043945,3.519181728363037,0.21636363167564332,0.9060565112756429,0.38683585782358954,-0.024099554866552353,-0.02581772580742836,-0.026597291231155396,0.5979413986206055,2.0478005409240723,-9.43660831451416,0.4996364712715149,0.6288508176803589,0.6643239259719849,0.04421266168355942,9.674739837646484,1.0423129796981812,0.2160127044743325,1.2610893455058623,-0.2963623324445014
