Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 16:07:10.800,ed:40:fe:65:30:6c, 2015-01-01 02:29:26.040, 0.911, -0.142, 0.397, -0.671, 2.014, 1.648, -19.078, -65.083, -106.963, -27.173, -8.353, 5.993, 27.05, -0.41849, 0.51361, 0.20865, 0.71933,
 16:07:10.800,ed:40:fe:65:30:6c, 2015-01-01 02:29:26.040, 0.917, -0.146, 0.392, 0.122, 4.7, 0.671, -19.045, -65.001, -106.996, -27.173, -8.353, 5.993, 27.05, -0.41849, 0.51361, 0.20865, 0.71933,
 16:07:10.800,ed:40:fe:65:30:6c, 2015-01-01 02:29:26.040, 0.911, -0.137, 0.405, 0.977, 4.639, -0.427, -18.951, -64.918, -107.089, -27.173, -8.353, 5.993, 27.05, -0.41849, 0.51361, 0.20865, 0.71933,
 16:07:10.800,ed:40:fe:65:30:6c, 2015-01-01 02:29:26.040, 0.917, -0.146, 0.392, 0.122, 4.7, 0.671, -19.045, -65.001, -106.996, -27.173, -8.353, 5.993, 27.05, -0.41849, 0.51361, 0.20865, 0.71933,
 16:07:10.804,e3:ca:2d:fd:e0:8c, 2015-01-01 02:29:15.200, 0.942, -0.078, -0.376, 1.892, -4.272, 0, -167.02, -67.874, -39.095, -24.440, -11.113, 2.727, 30.12, -0.09851, -0.79474, 0.21555, -0.55869,
 16:07:10.804,e3:ca:2d:fd:e0:8c, 2015-01-01 02:29:15.200, 0.938, -0.082, -0.378, 1.404, -4.456, -0.183, -167.042, -67.78, -39.062, -24.440, -11.113, 2.727, 30.12, -0.09851, -0.79474, 0.21555, -0.55869,
 16:07:10.804,e3:ca:2d:fd:e0:8c, 2015-01-01 02:29:15.200, 0.942, -0.082, -0.382, 1.892, -5.371, -0.305, -167.069, -67.676, -39.023, -24.440, -11.113, 2.727, 30.12, -0.09851, -0.79474, 0.21555, -0.55869,
 16:07:10.804,e3:ca:2d:fd:e0:8c, 2015-01-01 02:29:15.200, 0.938, -0.082, -0.378, 1.404, -4.456, -0.183, -167.042, -67.78, -39.062, -24.440, -11.113, 2.727, 30.12, -0.09851, -0.79474, 0.21555, -0.55869,
 16:07:10.838,ed:35:33:d3:6c:f8, 2015-01-01 02:29:13.860, 0.935, -0.074, 0.329, 0.549, -7.568, 0.061, -10.827, -68.549, 170.898, -22.900, -10.093, -12.840, 31.08, 0.11856, 0.55179, -0.12222, 0.81635,
 16:07:10.838,ed:35:33:d3:6c:f8, 2015-01-01 02:29:13.860, 0.931, -0.07, 0.342, 1.709, -4.944, -0.977, -10.822, -68.659, 170.975, -22.900, -10.093, -12.840, 31.08, 0.11856, 0.55179, -0.12222, 0.81635,
