Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:21:54.070,ed:40:fe:65:30:6c, 2015-01-01 01:07:56.290, 0.896, 0.028, 0.43, 2.075, -0.061, -0.732, 5.202, -64.649, -129.012, -26.147, -11.947, 5.000, 28.92, 0.38354, -0.46628, -0.26495, -0.7518,
 13:21:54.070,ed:40:fe:65:30:6c, 2015-01-01 01:07:56.290, 0.905, 0.033, 0.43, 2.258, -0.122, -0.793, 5.268, -64.655, -129.051, -26.147, -11.947, 5.000, 28.92, 0.38354, -0.46628, -0.26495, -0.7518,
 13:21:54.071,ed:35:33:d3:6c:f8, 2015-01-01 01:07:56.475, 0.698, -0.063, 0.706, 3.174, 0.427, -0.61, -4.872, -44.753, 162.213, -19.853, -9.853, -26.387, 28.45, 0.16006, 0.37091, -0.09836, 0.90939,
 13:21:54.071,ed:35:33:d3:6c:f8, 2015-01-01 01:07:56.475, 0.703, -0.059, 0.705, 3.418, 0.061, -0.854, -4.801, -44.747, 162.224, -19.853, -9.853, -26.387, 28.45, 0.16006, 0.37091, -0.09836, 0.90939,
 13:21:54.072,f6:90:cc:01:6d:25, 2015-01-01 01:07:55.485, 0.952, 0.072, -0.234, 0.549, 0.183, -0.183, 161.186, -75.767, 19.215, -30.753, -12.807, 7.847, 30.69, 0.02631, 0.78445, 0.03067, 0.61877,
 13:21:54.072,f6:90:cc:01:6d:25, 2015-01-01 01:07:55.485, 0.957, 0.078, -0.229, 0.854, 0.305, -0.366, 161.18, -75.773, 19.265, -30.753, -12.807, 7.847, 30.69, 0.02631, 0.78445, 0.03067, 0.61877,
 13:21:54.091,e3:ca:2d:fd:e0:8c, 2015-01-01 01:07:56.950, 0.973, -0.018, 0.3, -0.671, 0, -0.061, -3.653, -72.927, 176.869, -26.173, -11.520, -9.860, 28.7, 0.04132, 0.59308, -0.04208, 0.80292,
 13:21:54.091,e3:ca:2d:fd:e0:8c, 2015-01-01 01:07:56.950, 0.975, -0.018, 0.3, 0.183, 0.61, 0.305, -3.664, -72.916, 176.924, -26.173, -11.520, -9.860, 28.7, 0.04132, 0.59308, -0.04208, 0.80292,
 13:21:54.114,ed:40:fe:65:30:6c, 2015-01-01 01:07:56.290, 0.909, 0.041, 0.428, 2.014, -0.366, -0.977, 5.339, -64.66, -129.1, -26.147, -11.947, 5.000, 28.92, 0.38354, -0.46628, -0.26495, -0.7518,
 13:21:54.114,ed:40:fe:65:30:6c, 2015-01-01 01:07:56.290, 0.905, 0.044, 0.428, 1.404, -0.61, -1.16, 5.411, -64.666, -129.166, -26.147, -11.947, 5.000, 28.92, 0.38354, -0.46628, -0.26495, -0.7518,
 13:21:54.116,f6:90:cc:01:6d:25, 2015-01-01 01:07:55.485, 0.958, 0.081, -0.224, 0.916, -0.244, -0.183, 161.18, -75.767, 19.308, -30.753, -12.807, 7.847, 30.69, 0.02631, 0.78445, 0.03067, 0.61877,
 13:21:54.116,f6:90:cc:01:6d:25, 2015-01-01 01:07:55.485, 0.954, 0.078, -0.22, 0.488, -0.183, 0, 161.191, -75.767, 19.347, -30.753, -12.807, 7.847, 30.69, 0.02631, 0.78445, 0.03067, 0.61877,
 13:21:54.116,ed:35:33:d3:6c:f8, 2015-01-01 01:07:56.475, 0.695, -0.054, 0.708, 2.808, 0, -1.404, -4.724, -44.747, 162.23, -19.853, -9.853, -26.387, 28.45, 0.16006, 0.37091, -0.09836, 0.90939,
 13:21:54.116,ed:35:33:d3:6c:f8, 2015-01-01 01:07:56.475, 0.695, -0.051, 0.705, 1.221, 0, -2.014, -4.658, -44.747, 162.202, -19.853, -9.853, -26.387, 28.45, 0.16006, 0.37091, -0.09836, 0.90939,
 13:21:54.138,e3:ca:2d:fd:e0:8c, 2015-01-01 01:07:56.950, 0.974, -0.02, 0.295, 0.427, 0.305, 0.305, -3.669, -72.911, 176.979, -26.173, -11.520, -9.860, 28.7, 0.04132, 0.59308, -0.04208, 0.80292,
 13:21:54.138,e3:ca:2d:fd:e0:8c, 2015-01-01 01:07:56.950, 0.972, -0.018, 0.295, -0.183, -0.305, 0, -3.675, -72.911, 177.028, -26.173, -11.520, -9.860, 28.7, 0.04132, 0.59308, -0.04208, 0.80292,
 13:21:54.140,f6:90:cc:01:6d:25, 2015-01-01 01:07:55.865, 0.951, 0.074, -0.229, -0.366, -0.244, 0.061, 161.202, -75.762, 19.374, -30.753, -12.807, 7.847, 30.69, 0.02631, 0.78445, 0.03067, 0.61877,
 13:21:54.140,f6:90:cc:01:6d:25, 2015-01-01 01:07:55.865, 0.956, 0.074, -0.233, -0.488, -0.061, 0.183, 161.208, -75.762, 19.413, -30.753, -12.807, 7.847, 30.69, 0.02631, 0.78445, 0.03067, 0.61877,
 13:21:54.159,ed:40:fe:65:30:6c, 2015-01-01 01:07:56.290, 0.901, 0.044, 0.43, -0.183, -0.183, -1.282, 5.455, -64.666, -129.249, -26.147, -11.947, 5.000, 28.92, 0.38354, -0.46628, -0.26495, -0.7518,
 13:21:54.159,ed:40:fe:65:30:6c, 2015-01-01 01:07:56.290, 0.904, 0.043, 0.425, -1.038, 0.244, -1.221, 5.477, -64.66, -129.32, -26.147, -11.947, 5.000, 28.92, 0.38354, -0.46628, -0.26495, -0.7518,
 13:21:54.160,ed:35:33:d3:6c:f8, 2015-01-01 01:07:56.475, 0.699, -0.052, 0.702, 0.122, 0.122, -2.319, -4.603, -44.747, 162.158, -19.853, -9.853, -26.387, 28.45, 0.16006, 0.37091, -0.09836, 0.90939,
 13:21:54.160,ed:35:33:d3:6c:f8, 2015-01-01 01:07:56.475, 0.702, -0.052, 0.702, -0.671, 0.183, -2.441, -4.565, -44.747, 162.114, -19.853, -9.853, -26.387, 28.45, 0.16006, 0.37091, -0.09836, 0.90939,
 13:21:54.180,e3:ca:2d:fd:e0:8c, 2015-01-01 01:07:57.375, 0.974, -0.02, 0.304, -0.427, -0.61, -0.366, -3.664, -72.927, 177.034, -26.173, -11.520, -9.860, 28.7, 0.04132, 0.59308, -0.04208, 0.80292,
 13:21:54.180,e3:ca:2d:fd:e0:8c, 2015-01-01 01:07:57.375, 0.978, -0.021, 0.304, -0.183, 0.183, -0.183, -3.653, -72.927, 177.039, -26.173, -11.520, -9.860, 28.7, 0.04132, 0.59308, -0.04208, 0.80292,
 13:21:54.183,ed:40:fe:65:30:6c, 2015-01-01 01:07:56.290, 0.909, 0.042, 0.425, -1.526, 0, -1.16, 5.493, -64.66, -129.386, -26.147, -11.947, 5.000, 28.92, 0.38354, -0.46628, -0.26495, -0.7518,
 13:21:54.184,ed:40:fe:65:30:6c, 2015-01-01 01:07:56.290, 0.903, 0.041, 0.429, -2.38, -0.122, -1.221, 5.493, -64.66, -129.457, -26.147, -11.947, 5.000, 28.92, 0.38354, -0.46628, -0.26495, -0.7518,
 13:21:54.186,f6:90:cc:01:6d:25, 2015-01-01 01:07:55.865, 0.959, 0.078, -0.226, -0.366, -0.488, 0.427, 161.235, -75.756, 19.435, -30.753, -12.807, 7.847, 30.69, 0.02631, 0.78445, 0.03067, 0.61877,
 13:21:54.186,f6:90:cc:01:6d:25, 2015-01-01 01:07:55.865, 0.953, 0.074, -0.222, -0.732, -0.916, 0.488, 161.279, -75.751, 19.429, -30.753, -12.807, 7.847, 30.69, 0.02631, 0.78445, 0.03067, 0.61877,
 13:21:54.227,ed:40:fe:65:30:6c, 2015-01-01 01:07:56.290, 0.897, 0.036, 0.432, -2.563, -0.183, -1.16, 5.488, -64.66, -129.507, -26.147, -11.947, 5.000, 28.92, 0.38354, -0.46628, -0.26495, -0.7518,
 13:21:54.227,ed:40:fe:65:30:6c, 2015-01-01 01:07:56.290, 0.909, 0.032, 0.429, -1.953, -0.305, -0.854, 5.482, -64.66, -129.534, -26.147, -11.947, 5.000, 28.92, 0.38354, -0.46628, -0.26495, -0.7518,
 13:21:54.227,e3:ca:2d:fd:e0:8c, 2015-01-01 01:07:57.375, 0.977, -0.019, 0.295, 0.061, 0.671, 0, -3.647, -72.916, 177.061, -26.173, -11.520, -9.860, 28.7, 0.04132, 0.59308, -0.04208, 0.80292,
 13:21:54.227,e3:ca:2d:fd:e0:8c, 2015-01-01 01:07:57.375, 0.975, -0.02, 0.291, 0.061, 0.305, -0.305, -3.631, -72.905, 177.05, -26.173, -11.520, -9.860, 28.7, 0.04132, 0.59308, -0.04208, 0.80292,
 13:21:54.229,f6:90:cc:01:6d:25, 2015-01-01 01:07:55.865, 0.951, 0.069, -0.232, -0.793, -1.038, 0.427, 161.323, -75.734, 19.446, -30.753, -12.807, 7.847, 30.69, 0.02631, 0.78445, 0.03067, 0.61877,
 13:21:54.229,f6:90:cc:01:6d:25, 2015-01-01 01:07:55.865, 0.962, 0.07, -0.234, 0.122, -1.526, 0, 161.373, -75.712, 19.429, -30.753, -12.807, 7.847, 30.69, 0.02631, 0.78445, 0.03067, 0.61877,
 13:21:54.229,ed:35:33:d3:6c:f8, 2015-01-01 01:07:56.475, 0.694, -0.055, 0.708, -1.099, 0, -2.747, -4.537, -44.747, 162.037, -19.693, -9.840, -25.880, 28.45, 0.16006, 0.37091, -0.09836, 0.90939,
 13:21:54.229,ed:35:33:d3:6c:f8, 2015-01-01 01:07:56.475, 0.688, -0.056, 0.708, -1.343, -0.122, -2.747, -4.51, -44.753, 161.938, -19.693, -9.840, -25.880, 28.45, 0.16006, 0.37091, -0.09836, 0.90939,
 13:21:54.250,e3:ca:2d:fd:e0:8c, 2015-01-01 01:07:57.375, 0.976, -0.019, 0.303, 0, -0.671, -0.61, -3.598, -72.916, 177.006, -26.173, -11.520, -9.860, 28.7, 0.04132, 0.59308, -0.04208, 0.80292,
 13:21:54.250,e3:ca:2d:fd:e0:8c, 2015-01-01 01:07:57.375, 0.979, -0.019, 0.305, 0, -0.183, -0.549, -3.56, -72.922, 176.962, -26.173, -11.520, -9.860, 28.7, 0.04132, 0.59308, -0.04208, 0.80292,
 13:21:54.251,ed:35:33:d3:6c:f8, 2015-01-01 01:07:56.475, 0.703, -0.057, 0.707, -0.916, -0.122, -2.197, -4.482, -44.758, 161.856, -19.693, -9.840, -25.880, 28.45, 0.16052, 0.36996, -0.09573, 0.91,
 13:21:54.251,ed:35:33:d3:6c:f8, 2015-01-01 01:07:56.475, 0.707, -0.062, 0.702, -0.549, -0.549, -1.465, -4.466, -44.764, 161.763, -19.693, -9.840, -25.880, 28.45, 0.16052, 0.36996, -0.09573, 0.91,
 13:21:54.275,f6:90:cc:01:6d:25, 2015-01-01 01:07:55.865, 0.959, 0.078, -0.229, 1.038, -2.136, -0.244, 161.428, -75.679, 19.402, -30.753, -12.807, 7.847, 30.69, 0.02631, 0.78445, 0.03067, 0.61877,
 13:21:54.275,f6:90:cc:01:6d:25, 2015-01-01 01:07:55.865, 0.953, 0.081, -0.229, 0.671, -1.465, -0.366, 161.472, -75.646, 19.374, -30.753, -12.807, 7.847, 30.69, 0.02631, 0.78445, 0.03067, 0.61877,
 13:21:54.293,e3:ca:2d:fd:e0:8c, 2015-01-01 01:07:57.375, 0.977, -0.017, 0.295, -0.366, 0.427, -0.305, -3.543, -72.916, 176.929, -26.173, -11.520, -9.860, 28.7, 0.04132, 0.59308, -0.04208, 0.80292,
 13:21:54.293,e3:ca:2d:fd:e0:8c, 2015-01-01 01:07:57.375, 0.974, -0.017, 0.298, -0.61, 0, -0.305, -3.532, -72.916, 176.913, -26.173, -11.520, -9.860, 28.7, 0.04132, 0.59308, -0.04208, 0.80292,
 13:21:54.294,ed:40:fe:65:30:6c, 2015-01-01 01:07:56.290, 0.917, 0.031, 0.424, -0.916, -0.793, -0.61, 5.482, -64.677, -129.562, -26.020, -11.407, 5.153, 28.92, 0.38354, -0.46628, -0.26495, -0.7518,
 13:21:54.294,ed:40:fe:65:30:6c, 2015-01-01 01:07:56.290, 0.909, 0.035, 0.428, -0.427, -0.977, -0.916, 5.51, -64.693, -129.611, -26.020, -11.407, 5.153, 28.92, 0.38354, -0.46628, -0.26495, -0.7518,
 13:21:54.317,ed:35:33:d3:6c:f8, 2015-01-01 01:07:56.475, 0.7, -0.063, 0.707, 0.244, -0.488, -1.526, -4.444, -44.775, 161.697, -19.693, -9.840, -25.880, 28.45, 0.16052, 0.36996, -0.09573, 0.91,
 13:21:54.317,ed:35:33:d3:6c:f8, 2015-01-01 01:07:56.475, 0.691, -0.054, 0.705, 0.366, -1.038, -2.014, -4.406, -44.791, 161.631, -19.693, -9.840, -25.880, 28.45, 0.16052, 0.36996, -0.09573, 0.91,
 13:21:54.317,ed:40:fe:65:30:6c, 2015-01-01 01:07:56.290, 0.898, 0.04, 0.428, -1.038, -0.427, -1.343, 5.537, -64.698, -129.677, -26.020, -11.407, 5.153, 28.92, 0.38208, -0.46637, -0.26419, -0.75272,
 13:21:54.317,ed:40:fe:65:30:6c, 2015-01-01 01:07:56.290, 0.906, 0.038, 0.425, -0.488, -0.366, -1.221, 5.576, -64.704, -129.727, -26.020, -11.407, 5.153, 28.92, 0.38208, -0.46637, -0.26419, -0.75272,
 13:21:54.319,f6:90:cc:01:6d:25, 2015-01-01 01:07:55.865, 0.952, 0.074, -0.233, 0.183, -1.526, -0.366, 161.494, -75.619, 19.358, -30.753, -12.807, 7.847, 30.69, 0.02631, 0.78445, 0.03067, 0.61877,
 13:21:54.319,f6:90:cc:01:6d:25, 2015-01-01 01:07:55.865, 0.958, 0.071, -0.231, 0.183, -0.854, -0.366, 161.505, -75.597, 19.363, -30.753, -12.807, 7.847, 30.69, 0.02631, 0.78445, 0.03067, 0.61877,
 13:21:54.341,ed:35:33:d3:6c:f8, 2015-01-01 01:07:56.835, 0.699, -0.05, 0.702, 0.549, -1.16, -1.709, -4.367, -44.813, 161.581, -19.693, -9.840, -25.880, 28.45, 0.16052, 0.36996, -0.09573, 0.91,
 13:21:54.341,ed:35:33:d3:6c:f8, 2015-01-01 01:07:56.835, 0.711, -0.052, 0.698, 0.977, -1.099, -0.977, -4.329, -44.835, 161.543, -19.693, -9.840, -25.880, 28.45, 0.16052, 0.36996, -0.09573, 0.91,
