Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 11:38:36.924,f6:90:cc:01:6d:25, 2015-01-01 00:05:26.925, 0.986, 0.033, 0.051, 0.977, -0.427, -0.122, 33.926, -86.391, 156.231, -29.887, -10.960, 0.433, 31.16, -0.05093, 0.6843, 0.0722, 0.72375,
 11:38:36.924,f6:90:cc:01:6d:25, 2015-01-01 00:05:26.925, 0.985, 0.034, 0.056, 0.671, -0.244, -0.061, 34.008, -86.396, 156.176, -29.887, -10.960, 0.433, 31.16, -0.05093, 0.6843, 0.0722, 0.72375,
 11:38:36.925,ed:40:fe:65:30:6c, 2015-01-01 00:05:29.765, 0.798, 0.028, 0.606, 0.488, -0.488, 0.366, 1.84, -53.004, -128.101, -23.027, -10.160, -1.667, 25.14, 0.39801, -0.39389, -0.20755, -0.80203,
 11:38:36.926,ed:40:fe:65:30:6c, 2015-01-01 00:05:29.765, 0.8, 0.029, 0.607, 0.366, -0.366, 0.427, 1.846, -53.009, -128.101, -23.027, -10.160, -1.667, 25.14, 0.39801, -0.39389, -0.20755, -0.80203,
 11:38:36.943,ed:35:33:d3:6c:f8, 2015-01-01 00:05:31.130, 0.747, 0.031, 0.654, 0, 0, 0.122, 2.307, -48.68, 164.938, -20.493, -10.300, -21.527, 30.17, 0.11127, 0.41077, -0.03613, 0.90414,
 11:38:36.943,ed:35:33:d3:6c:f8, 2015-01-01 00:05:31.130, 0.748, 0.031, 0.655, 0.061, 0.122, 0.061, 2.313, -48.68, 164.971, -20.493, -10.300, -21.527, 30.17, 0.11127, 0.41077, -0.03613, 0.90414,
 11:38:36.968,e3:ca:2d:fd:e0:8c, 2015-01-01 00:05:31.550, 1.012, -0.009, 0.145, 0.977, 0.061, -0.122, -1.406, -82.002, 152.968, -26.047, -9.267, -8.720, 26.07, -0.1853, -0.63531, 0.1633, -0.7316,
 11:38:36.968,e3:ca:2d:fd:e0:8c, 2015-01-01 00:05:31.550, 1.012, -0.009, 0.143, 0.61, -0.122, -0.183, -1.395, -82.002, 152.996, -26.047, -9.267, -8.720, 26.07, -0.1853, -0.63531, 0.1633, -0.7316,
 11:38:36.969,f6:90:cc:01:6d:25, 2015-01-01 00:05:26.925, 0.984, 0.035, 0.048, 0.122, 0, 0, 34.025, -86.396, 156.182, -29.887, -10.960, 0.433, 31.16, -0.05093, 0.6843, 0.0722, 0.72375,
 11:38:36.969,f6:90:cc:01:6d:25, 2015-01-01 00:05:26.925, 0.984, 0.034, 0.05, 0, 0, 0, 34.008, -86.396, 156.204, -29.887, -10.960, 0.433, 31.16, -0.05093, 0.6843, 0.0722, 0.72375,
 11:38:36.969,ed:40:fe:65:30:6c, 2015-01-01 00:05:29.765, 0.798, 0.027, 0.606, 0.244, -0.366, 0.488, 1.846, -53.009, -128.095, -23.027, -10.160, -1.667, 25.14, 0.39801, -0.39389, -0.20755, -0.80203,
 11:38:36.969,ed:40:fe:65:30:6c, 2015-01-01 00:05:29.765, 0.799, 0.027, 0.608, 0.183, -0.244, 0.427, 1.846, -53.015, -128.084, -23.027, -10.160, -1.667, 25.14, 0.39801, -0.39389, -0.20755, -0.80203,
 11:38:36.988,ed:35:33:d3:6c:f8, 2015-01-01 00:05:31.130, 0.747, 0.026, 0.654, 0.183, -0.061, -0.183, 2.318, -48.68, 165.004, -20.493, -10.300, -21.527, 30.17, 0.11127, 0.41077, -0.03613, 0.90414,
 11:38:36.988,ed:35:33:d3:6c:f8, 2015-01-01 00:05:31.130, 0.746, 0.027, 0.649, -0.122, -0.183, 0.122, 2.324, -48.686, 165.031, -20.493, -10.300, -21.527, 30.17, 0.11127, 0.41077, -0.03613, 0.90414,
 11:38:36.989,e3:ca:2d:fd:e0:8c, 2015-01-01 00:05:31.550, 1.012, -0.009, 0.142, 0.244, -0.122, -0.122, -1.395, -82.007, 153.012, -26.047, -9.267, -8.720, 26.07, -0.18384, -0.63577, 0.16202, -0.73187,
 11:38:36.989,e3:ca:2d:fd:e0:8c, 2015-01-01 00:05:31.550, 1.01, -0.009, 0.143, 0, 0, -0.122, -1.401, -82.007, 153.012, -26.047, -9.267, -8.720, 26.07, -0.18384, -0.63577, 0.16202, -0.73187,
 11:38:36.990,ed:40:fe:65:30:6c, 2015-01-01 00:05:29.765, 0.798, 0.023, 0.606, 0.366, -0.244, 0.305, 1.851, -53.015, -128.079, -23.027, -10.160, -1.667, 25.14, 0.3981, -0.3949, -0.20831, -0.8013,
 11:38:36.990,ed:40:fe:65:30:6c, 2015-01-01 00:05:29.765, 0.797, 0.021, 0.604, -0.061, -0.244, 0.122, 1.851, -53.015, -128.079, -23.027, -10.160, -1.667, 25.14, 0.3981, -0.3949, -0.20831, -0.8013,
 11:38:37.034,e3:ca:2d:fd:e0:8c, 2015-01-01 00:05:31.550, 1.01, -0.01, 0.142, 0.061, 0.244, -0.183, -1.412, -82.007, 153.012, -26.047, -9.267, -8.720, 26.07, -0.18384, -0.63577, 0.16202, -0.73187,
 11:38:37.034,e3:ca:2d:fd:e0:8c, 2015-01-01 00:05:31.550, 1.013, -0.009, 0.14, 0.244, 0.061, -0.244, -1.412, -82.002, 153.023, -26.047, -9.267, -8.720, 26.07, -0.18384, -0.63577, 0.16202, -0.73187,
 11:38:37.034,ed:35:33:d3:6c:f8, 2015-01-01 00:05:31.130, 0.751, 0.032, 0.648, 0.061, 0.488, 0.122, 2.324, -48.686, 165.07, -20.493, -10.300, -21.527, 30.17, 0.11127, 0.41077, -0.03613, 0.90414,
 11:38:37.034,ed:35:33:d3:6c:f8, 2015-01-01 00:05:31.130, 0.749, 0.028, 0.654, 0.671, 0.671, 0.244, 2.329, -48.675, 165.097, -20.493, -10.300, -21.527, 30.17, 0.11127, 0.41077, -0.03613, 0.90414,
 11:38:37.035,ed:40:fe:65:30:6c, 2015-01-01 00:05:29.765, 0.801, 0.027, 0.603, -0.061, -0.061, 0.244, 1.851, -53.015, -128.062, -23.027, -10.160, -1.667, 25.14, 0.3981, -0.3949, -0.20831, -0.8013,
 11:38:37.035,ed:40:fe:65:30:6c, 2015-01-01 00:05:29.765, 0.801, 0.024, 0.606, 0.305, 0.183, 0.061, 1.862, -53.009, -128.046, -23.027, -10.160, -1.667, 25.14, 0.3981, -0.3949, -0.20831, -0.8013,
 11:38:37.037,f6:90:cc:01:6d:25, 2015-01-01 00:05:26.925, 0.984, 0.031, 0.05, -0.061, 0, -0.122, 34.014, -86.396, 156.209, -29.887, -10.960, 0.433, 31.16, -0.05093, 0.6843, 0.0722, 0.72375,
 11:38:37.037,f6:90:cc:01:6d:25, 2015-01-01 00:05:26.925, 0.984, 0.034, 0.051, -0.061, 0.122, -0.061, 34.014, -86.396, 156.237, -29.887, -10.960, 0.433, 31.16, -0.05093, 0.6843, 0.0722, 0.72375,
 11:38:37.037,f6:90:cc:01:6d:25, 2015-01-01 00:05:26.925, 0.986, 0.034, 0.05, -0.366, 0, 0, 33.997, -86.396, 156.27, -29.887, -10.960, 0.433, 31.16, -0.05093, 0.6843, 0.0722, 0.72375,
 11:38:37.037,f6:90:cc:01:6d:25, 2015-01-01 00:05:26.925, 0.986, 0.031, 0.048, -0.366, -0.244, -0.122, 34.019, -86.396, 156.242, -29.887, -10.960, 0.433, 31.16, -0.05093, 0.6843, 0.0722, 0.72375,
 11:38:37.056,e3:ca:2d:fd:e0:8c, 2015-01-01 00:05:31.950, 1.014, -0.01, 0.14, 0.183, 0.122, -0.244, -1.401, -81.996, 153.018, -26.047, -9.267, -8.720, 26.07, -0.18384, -0.63577, 0.16202, -0.73187,
