Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 15:04:02.735,f6:90:cc:01:6d:25, 2015-01-01 00:34:08.140, 0.872, 0.03, -0.463, 0.122, -0.122, 0, 176.375, -61.913, -13.211, -28.580, -17.187, 9.687, 32.5, -0.08673, -0.84985, 0.1153, -0.50677,
 15:04:02.735,f6:90:cc:01:6d:25, 2015-01-01 00:34:08.140, 0.871, 0.032, -0.461, 0, -0.122, 0, 176.375, -61.913, -13.211, -28.580, -17.187, 9.687, 32.5, -0.08673, -0.84985, 0.1153, -0.50677,
 15:04:02.756,ed:35:33:d3:6c:f8, 2015-01-01 00:34:13.195, 0.663, 0.015, 0.735, 0.244, -0.061, 0, 1.241, -41.968, 156.736, -17.000, -13.240, -27.933, 27.2, -0.18423, -0.35333, 0.06128, -0.91507,
 15:04:02.756,ed:35:33:d3:6c:f8, 2015-01-01 00:34:13.195, 0.667, 0.015, 0.738, 0.549, 0.793, -0.061, 1.247, -41.957, 156.764, -17.000, -13.240, -27.933, 27.2, -0.18423, -0.35333, 0.06128, -0.91507,
 15:04:02.757,e3:ca:2d:fd:e0:8c, 2015-01-01 00:34:13.940, 0.966, -0.101, -0.311, 0, 0.488, 0, -161.845, -71.208, -56.36, -29.247, -9.453, -1.033, 29.66, 0.15891, 0.75046, -0.2981, 0.56799,
 15:04:02.757,e3:ca:2d:fd:e0:8c, 2015-01-01 00:34:13.940, 0.966, -0.101, -0.312, 0, 0.366, 0, -161.84, -71.213, -56.36, -29.247, -9.453, -1.033, 29.66, 0.15891, 0.75046, -0.2981, 0.56799,
 15:04:02.758,ed:40:fe:65:30:6c, 2015-01-01 00:34:04.635, 0.99, -0.012, -0.161, -0.061, 0.488, -0.122, -175.056, -80.601, 32.124, -28.100, -16.113, 17.120, 27.11, 0.21048, -0.72446, -0.2377, -0.61176,
 15:04:02.758,ed:40:fe:65:30:6c, 2015-01-01 00:34:04.635, 0.991, -0.016, -0.163, -0.061, 0.427, -0.122, -175.073, -80.612, 32.135, -28.100, -16.113, 17.120, 27.11, 0.21048, -0.72446, -0.2377, -0.61176,
 15:04:02.779,f6:90:cc:01:6d:25, 2015-01-01 00:34:08.140, 0.871, 0.029, -0.461, -0.305, -0.305, 0, 176.369, -61.908, -13.206, -28.580, -17.187, 9.687, 32.5, -0.08673, -0.84985, 0.1153, -0.50677,
 15:04:02.779,f6:90:cc:01:6d:25, 2015-01-01 00:34:08.140, 0.872, 0.027, -0.463, -0.305, -0.366, 0, 176.364, -61.897, -13.2, -28.580, -17.187, 9.687, 32.5, -0.08673, -0.84985, 0.1153, -0.50677,
 15:04:02.800,e3:ca:2d:fd:e0:8c, 2015-01-01 00:34:13.940, 0.965, -0.102, -0.311, -0.122, 0.183, 0, -161.84, -71.219, -56.36, -29.247, -9.453, -1.033, 29.66, 0.15891, 0.75046, -0.2981, 0.56799,
 15:04:02.800,e3:ca:2d:fd:e0:8c, 2015-01-01 00:34:13.940, 0.968, -0.102, -0.31, -0.122, 0.061, 0, -161.84, -71.219, -56.365, -29.247, -9.453, -1.033, 29.66, 0.15891, 0.75046, -0.2981, 0.56799,
 15:04:02.801,ed:35:33:d3:6c:f8, 2015-01-01 00:34:13.195, 0.665, 0.016, 0.741, 0.732, 0.977, 0.122, 1.263, -41.935, 156.791, -17.000, -13.240, -27.933, 27.2, -0.18423, -0.35333, 0.06128, -0.91507,
 15:04:02.801,ed:35:33:d3:6c:f8, 2015-01-01 00:34:13.195, 0.667, 0.021, 0.742, 0.427, 0.732, 0.366, 1.263, -41.918, 156.824, -17.000, -13.240, -27.933, 27.2, -0.18423, -0.35333, 0.06128, -0.91507,
 15:04:02.805,ed:40:fe:65:30:6c, 2015-01-01 00:34:04.930, 0.992, -0.012, -0.165, 0, 0.488, -0.061, -175.089, -80.618, 32.141, -28.100, -16.113, 17.120, 27.11, 0.21048, -0.72446, -0.2377, -0.61176,
 15:04:02.805,ed:40:fe:65:30:6c, 2015-01-01 00:34:04.930, 0.991, -0.009, -0.165, 0.183, 0.366, 0, -175.095, -80.629, 32.141, -28.100, -16.113, 17.120, 27.11, 0.21048, -0.72446, -0.2377, -0.61176,
 15:04:02.822,e3:ca:2d:fd:e0:8c, 2015-01-01 00:34:13.940, 0.968, -0.102, -0.309, 0, 0, 0, -161.84, -71.224, -56.371, -29.247, -9.453, -1.033, 29.66, 0.15851, 0.75095, -0.29819, 0.56738,
 15:04:02.822,e3:ca:2d:fd:e0:8c, 2015-01-01 00:34:13.940, 0.968, -0.103, -0.31, 0, 0.122, 0, -161.84, -71.224, -56.371, -29.247, -9.453, -1.033, 29.66, 0.15851, 0.75095, -0.29819, 0.56738,
 15:04:02.845,ed:35:33:d3:6c:f8, 2015-01-01 00:34:13.195, 0.663, 0.021, 0.745, 0.061, 0.916, 0.427, 1.263, -41.902, 156.863, -17.000, -13.240, -27.933, 27.2, -0.18423, -0.35333, 0.06128, -0.91507,
 15:04:02.845,ed:35:33:d3:6c:f8, 2015-01-01 00:34:13.195, 0.67, 0.02, 0.744, 0.061, -0.366, 0.183, 1.258, -41.902, 156.874, -17.000, -13.240, -27.933, 27.2, -0.18423, -0.35333, 0.06128, -0.91507,
 15:04:02.849,f6:90:cc:01:6d:25, 2015-01-01 00:34:08.140, 0.873, 0.028, -0.464, -0.061, -0.244, 0, 176.364, -61.897, -13.195, -28.580, -17.187, 9.687, 32.5, -0.08673, -0.84985, 0.1153, -0.50677,
 15:04:02.849,f6:90:cc:01:6d:25, 2015-01-01 00:34:08.140, 0.872, 0.03, -0.466, -0.244, 0, 0, 176.358, -61.897, -13.206, -28.580, -17.187, 9.687, 32.5, -0.08673, -0.84985, 0.1153, -0.50677,
 15:04:02.849,ed:40:fe:65:30:6c, 2015-01-01 00:34:04.930, 0.992, -0.01, -0.163, 0.244, 0.488, 0.061, -175.095, -80.634, 32.135, -28.100, -16.113, 17.120, 27.11, 0.21048, -0.72446, -0.2377, -0.61176,
 15:04:02.849,ed:40:fe:65:30:6c, 2015-01-01 00:34:04.930, 0.99, -0.009, -0.165, 0.244, 0.305, 0.183, -175.084, -80.645, 32.119, -28.100, -16.113, 17.120, 27.11, 0.21048, -0.72446, -0.2377, -0.61176,
 15:04:02.867,e3:ca:2d:fd:e0:8c, 2015-01-01 00:34:13.940, 0.967, -0.102, -0.311, 0.122, 0.183, 0, -161.834, -71.23, -56.376, -29.247, -9.453, -1.033, 29.66, 0.15851, 0.75095, -0.29819, 0.56738,
 15:04:02.867,e3:ca:2d:fd:e0:8c, 2015-01-01 00:34:13.940, 0.967, -0.101, -0.312, -0.061, 0.305, 0, -161.829, -71.23, -56.393, -29.247, -9.453, -1.033, 29.66, 0.15851, 0.75095, -0.29819, 0.56738,
 15:04:02.870,f6:90:cc:01:6d:25, 2015-01-01 00:34:08.140, 0.872, 0.031, -0.466, -0.366, -0.061, 0, 176.353, -61.891, -13.211, -28.487, -16.860, 9.720, 32.5, -0.08673, -0.84985, 0.1153, -0.50677,
 15:04:02.870,f6:90:cc:01:6d:25, 2015-01-01 00:34:08.140, 0.871, 0.031, -0.466, -0.549, -0.122, 0, 176.342, -61.891, -13.206, -28.487, -16.860, 9.720, 32.5, -0.08673, -0.84985, 0.1153, -0.50677,
 15:04:02.894,ed:40:fe:65:30:6c, 2015-01-01 00:34:04.930, 0.99, -0.011, -0.164, 0, 0.61, 0.244, -175.067, -80.651, 32.086, -28.100, -16.113, 17.120, 27.11, 0.21048, -0.72446, -0.2377, -0.61176,
 15:04:02.894,ed:40:fe:65:30:6c, 2015-01-01 00:34:04.930, 0.99, -0.012, -0.16, -0.061, 0.427, 0.244, -175.045, -80.662, 32.053, -28.100, -16.113, 17.120, 27.11, 0.21048, -0.72446, -0.2377, -0.61176,
 15:04:02.913,ed:35:33:d3:6c:f8, 2015-01-01 00:34:13.195, 0.659, 0.019, 0.742, -0.305, 0.183, 0.366, 1.252, -41.902, 156.879, -17.000, -13.240, -27.933, 27.2, -0.18423, -0.35333, 0.06128, -0.91507,
 15:04:02.913,ed:35:33:d3:6c:f8, 2015-01-01 00:34:13.195, 0.667, 0.017, 0.745, -0.732, -0.183, -0.061, 1.241, -41.907, 156.868, -17.000, -13.240, -27.933, 27.2, -0.18423, -0.35333, 0.06128, -0.91507,
