Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 10:56:24.312,ed:40:fe:65:30:6c, 2015-01-01 00:09:23.325, 0.612, -0.185, 0.776, 0.061, 0, 0.244, -13.414, -37.606, -99.641, -20.540, -1.580, -4.180, 20.34, 0.5777, -0.31638, -0.1214, -0.74252,
 10:56:24.312,ed:40:fe:65:30:6c, 2015-01-01 00:09:23.325, 0.612, -0.187, 0.776, 0.061, 0, 0.183, -13.414, -37.606, -99.646, -20.540, -1.580, -4.180, 20.34, 0.5777, -0.31638, -0.1214, -0.74252,
 10:56:24.334,f6:90:cc:01:6d:25, 2015-01-01 00:09:26.380, 0.908, -0.297, 0.247, 0, 0.244, 0, -49.982, -66.852, -105.002, -30.287, -1.673, -2.040, 24.3, 0.27713, -0.61075, -0.02539, -0.74124,
 10:56:24.334,f6:90:cc:01:6d:25, 2015-01-01 00:09:26.380, 0.912, -0.297, 0.247, 0, 0.122, 0, -49.982, -66.852, -105.018, -30.287, -1.673, -2.040, 24.3, 0.27713, -0.61075, -0.02539, -0.74124,
 10:56:24.335,ed:40:fe:65:30:6c, 2015-01-01 00:09:23.325, 0.613, -0.187, 0.774, -0.061, 0, 0.061, -13.42, -37.601, -99.657, -20.540, -1.580, -4.180, 20.34, 0.57773, -0.31592, -0.12201, -0.74258,
 10:56:24.335,ed:40:fe:65:30:6c, 2015-01-01 00:09:23.325, 0.615, -0.184, 0.777, 0, -0.122, 0, -13.42, -37.606, -99.673, -20.540, -1.580, -4.180, 20.34, 0.57773, -0.31592, -0.12201, -0.74258,
 10:56:24.336,e3:ca:2d:fd:e0:8c, 2015-01-01 00:09:23.875, 0.983, -0.166, 0.215, 0, -0.122, 0, -37.936, -74.674, -165.795, -25.600, -4.667, -9.053, 19.74, -0.10245, -0.60117, 0.18536, -0.77048,
 10:56:24.336,e3:ca:2d:fd:e0:8c, 2015-01-01 00:09:23.875, 0.984, -0.165, 0.214, 0, 0, 0, -37.936, -74.669, -165.8, -25.600, -4.667, -9.053, 19.74, -0.10245, -0.60117, 0.18536, -0.77048,
 10:56:24.356,ed:35:33:d3:6c:f8, 2015-01-01 00:09:26.960, 0.537, -0.351, 0.764, -0.488, 0.122, 0.244, -24.851, -32.498, -179.154, -15.087, 0.673, -25.200, 25.15, 0.05325, 0.2749, -0.20432, 0.93793,
 10:56:24.356,ed:35:33:d3:6c:f8, 2015-01-01 00:09:26.960, 0.534, -0.351, 0.758, 0, -0.061, 0.305, -24.857, -32.498, -179.187, -15.087, 0.673, -25.200, 25.15, 0.05325, 0.2749, -0.20432, 0.93793,
