Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 17:03:55.386,e3:ca:2d:fd:e0:8c, 2015-01-01 03:25:18.760, 0.927, -0.406, 0.167, 0.854, 0.916, 0.427, -70.159, -64.396, -132.649, -27.233, -3.293, -9.833, 25.56, -0.00406, -0.59308, 0.2692, -0.75873,
 17:03:55.386,e3:ca:2d:fd:e0:8c, 2015-01-01 03:25:18.760, 0.921, -0.406, 0.174, 1.16, 1.709, 0.244, -70.06, -64.38, -132.726, -27.233, -3.293, -9.833, 25.56, -0.00406, -0.59308, 0.2692, -0.75873,
 17:03:55.386,e3:ca:2d:fd:e0:8c, 2015-01-01 03:25:18.760, 0.927, -0.402, 0.172, 1.404, 2.075, 0.244, -69.939, -64.363, -132.819, -27.233, -3.293, -9.833, 25.56, -0.00406, -0.59308, 0.2692, -0.75873,
 17:03:55.386,e3:ca:2d:fd:e0:8c, 2015-01-01 03:25:18.760, 0.921, -0.406, 0.174, 1.16, 1.709, 0.244, -70.06, -64.38, -132.726, -27.233, -3.293, -9.833, 25.56, -0.00406, -0.59308, 0.2692, -0.75873,
 17:03:55.419,ed:40:fe:65:30:6c, 2015-01-01 03:25:23.880, 0.574, -0.154, 0.792, 1.892, 1.038, 2.136, -10.173, -35.074, -122.086, -18.427, -6.313, -5.833, 23.13, -0.43613, 0.30371, 0.07126, 0.84402,
 17:03:55.419,ed:40:fe:65:30:6c, 2015-01-01 03:25:23.880, 0.567, -0.15, 0.798, 2.136, 1.404, 1.892, -10.162, -35.046, -122.042, -18.427, -6.313, -5.833, 23.13, -0.43613, 0.30371, 0.07126, 0.84402,
 17:03:55.419,ed:40:fe:65:30:6c, 2015-01-01 03:25:23.880, 0.574, -0.146, 0.805, 2.197, 1.953, 1.404, -10.14, -35.008, -121.992, -18.427, -6.313, -5.833, 23.13, -0.43613, 0.30371, 0.07126, 0.84402,
 17:03:55.419,ed:40:fe:65:30:6c, 2015-01-01 03:25:23.880, 0.567, -0.15, 0.798, 2.136, 1.404, 1.892, -10.162, -35.046, -122.042, -18.427, -6.313, -5.833, 23.13, -0.43613, 0.30371, 0.07126, 0.84402,
 17:03:55.421,ed:35:33:d3:6c:f8, 2015-01-01 03:24:59.545, 0.53, -0.266, 0.774, 2.075, -2.258, 1.953, -18.314, -33.448, 168.047, -15.073, -4.287, -30.940, 25.52, 0.14841, 0.26404, -0.18295, 0.93524,
 17:03:55.421,ed:35:33:d3:6c:f8, 2015-01-01 03:24:59.545, 0.531, -0.261, 0.782, 2.258, -1.892, 0.793, -18.287, -33.475, 168.102, -15.073, -4.287, -30.940, 25.52, 0.14841, 0.26404, -0.18295, 0.93524,
