Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 15:55:09.781,ed:35:33:d3:6c:f8, 2015-01-01 03:40:07.960, 0.712, 0.09, 0.693, -0.183, 2.075, 0.793, 6.998, -45.972, 133.011, -16.720, -12.380, -27.827, 30.52, 0.34424, 0.38037, -0.10413, 0.85199,
 15:55:09.781,ed:35:33:d3:6c:f8, 2015-01-01 03:40:07.960, 0.712, 0.083, 0.69, 0.305, 1.831, 0.854, 6.982, -45.934, 133.039, -16.720, -12.380, -27.827, 30.52, 0.34424, 0.38037, -0.10413, 0.85199,
 15:55:09.781,f6:90:cc:01:6d:25, 2015-01-01 03:40:07.165, 0.946, -0.154, 0.246, -0.183, -0.122, 0.183, -32.448, -72.955, -137.351, -29.673, -8.313, -5.420, 31.04, 0.12604, -0.6134, 0.0015, -0.77957,
 15:55:09.781,f6:90:cc:01:6d:25, 2015-01-01 03:40:07.165, 0.944, -0.156, 0.249, -0.122, -0.488, 0.244, -32.47, -72.955, -137.318, -29.673, -8.313, -5.420, 31.04, 0.12604, -0.6134, 0.0015, -0.77957,
 15:55:09.801,e3:ca:2d:fd:e0:8c, 2015-01-01 03:40:08.365, 0.888, -0.219, 0.454, -0.244, -0.122, 0.183, -25.939, -60.282, -162.092, -26.147, -7.560, -15.060, 28.4, 0.02008, -0.51355, 0.1153, -0.84998,
 15:55:09.801,e3:ca:2d:fd:e0:8c, 2015-01-01 03:40:08.365, 0.89, -0.22, 0.457, -0.366, -0.183, 0.305, -25.955, -60.282, -162.103, -26.147, -7.560, -15.060, 28.4, 0.02008, -0.51355, 0.1153, -0.84998,
 15:55:09.822,e3:ca:2d:fd:e0:8c, 2015-01-01 03:40:08.745, 0.887, -0.22, 0.458, -0.122, -0.061, 0.366, -25.972, -60.282, -162.114, -26.147, -7.560, -15.060, 28.4, 0.02008, -0.51355, 0.1153, -0.84998,
 15:55:09.822,e3:ca:2d:fd:e0:8c, 2015-01-01 03:40:08.745, 0.887, -0.219, 0.457, -0.061, -0.183, 0.244, -25.977, -60.282, -162.12, -26.147, -7.560, -15.060, 28.4, 0.02008, -0.51355, 0.1153, -0.84998,
 15:55:09.824,ed:35:33:d3:6c:f8, 2015-01-01 03:40:07.960, 0.713, 0.084, 0.685, -0.183, 2.319, 0.732, 6.965, -45.895, 133.066, -16.720, -12.380, -27.827, 30.52, 0.34424, 0.38037, -0.10413, 0.85199,
 15:55:09.824,ed:35:33:d3:6c:f8, 2015-01-01 03:40:07.960, 0.708, 0.083, 0.687, -0.305, 2.441, 0.427, 6.949, -45.851, 133.099, -16.720, -12.380, -27.827, 30.52, 0.34424, 0.38037, -0.10413, 0.85199,
