Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 15:16:05.324,ed:35:33:d3:6c:f8, 2015-01-01 03:01:19.615, 0.65, 0.053, 0.757, 0.122, -0.854, 0.427, 4.164, -40.457, 165.416, -18.313, -11.060, -24.073, 27.01, 0.10648, 0.34698, -0.00998, 0.9317,
 15:16:05.324,ed:35:33:d3:6c:f8, 2015-01-01 03:01:19.615, 0.647, 0.054, 0.756, 0.366, -0.732, 0.549, 4.164, -40.474, 165.421, -18.313, -11.060, -24.073, 27.01, 0.10648, 0.34698, -0.00998, 0.9317,
 15:16:05.325,f6:90:cc:01:6d:25, 2015-01-01 03:01:18.805, 0.713, 0.095, 0.682, 0.305, 0.977, 1.16, 7.954, -45.972, -155.901, -22.740, -12.273, -14.067, 27.64, 0.21622, -0.3689, -0.14395, -0.8924,
 15:16:05.325,f6:90:cc:01:6d:25, 2015-01-01 03:01:18.805, 0.714, 0.094, 0.682, 0.305, 0.916, 0.977, 7.943, -45.956, -155.858, -22.740, -12.273, -14.067, 27.64, 0.21622, -0.3689, -0.14395, -0.8924,
 15:16:05.344,ed:40:fe:65:30:6c, 2015-01-01 03:01:19.630, 0.88, 0.061, 0.488, 0.916, -0.366, 0.488, 7.218, -60.776, -128.622, -25.760, -10.460, 2.060, 23.73, 0.40082, -0.4321, -0.26587, -0.76279,
 15:16:05.344,ed:40:fe:65:30:6c, 2015-01-01 03:01:19.630, 0.878, 0.062, 0.486, 0.977, -0.183, 0.488, 7.218, -60.782, -128.611, -25.760, -10.460, 2.060, 23.73, 0.40082, -0.4321, -0.26587, -0.76279,
 15:16:05.347,f6:90:cc:01:6d:25, 2015-01-01 03:01:19.205, 0.713, 0.095, 0.686, 0.244, 0.793, 0.854, 7.927, -45.945, -155.814, -22.740, -12.273, -14.067, 27.64, 0.21622, -0.3689, -0.14395, -0.8924,
 15:16:05.347,f6:90:cc:01:6d:25, 2015-01-01 03:01:19.205, 0.711, 0.096, 0.682, -0.183, 0.793, 0.854, 7.91, -45.934, -155.786, -22.740, -12.273, -14.067, 27.64, 0.21622, -0.3689, -0.14395, -0.8924,
 15:16:05.365,e3:ca:2d:fd:e0:8c, 2015-01-01 03:01:20.270, 0.812, 0.004, 0.616, -0.183, -0.488, 0.183, 0.423, -52.784, 171.205, -21.187, -9.847, -18.527, 24.96, -0.06781, -0.4429, 0.03076, -0.8934,
 15:16:05.365,e3:ca:2d:fd:e0:8c, 2015-01-01 03:01:20.270, 0.812, 0.005, 0.616, 0, -0.671, 0.183, 0.417, -52.795, 171.227, -21.187, -9.847, -18.527, 24.96, -0.06781, -0.4429, 0.03076, -0.8934,
 15:16:05.368,ed:35:33:d3:6c:f8, 2015-01-01 03:01:19.615, 0.645, 0.053, 0.757, 0.366, -0.61, 0.427, 4.158, -40.485, 165.41, -18.313, -11.060, -24.073, 27.01, 0.10648, 0.34698, -0.00998, 0.9317,
