Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 11:59:30.102,e3:ca:2d:fd:e0:8c, 2015-01-01 00:12:19.445, 0.884, -0.406, 0.323, -0.061, -0.671, -0.366, -50.817, -59.777, -145.679, -29.307, -2.100, -14.200, 25.45, -0.02707, 0.53992, -0.2226, 0.81122,
 11:59:30.102,e3:ca:2d:fd:e0:8c, 2015-01-01 00:12:19.445, 0.883, -0.406, 0.322, -0.061, -0.61, -0.305, -50.839, -59.788, -145.668, -29.307, -2.100, -14.200, 25.45, -0.02707, 0.53992, -0.2226, 0.81122,
 11:59:30.104,f6:90:cc:01:6d:25, 2015-01-01 00:12:19.730, 0.811, -0.394, 0.412, -0.061, -0.061, 0, -43.726, -54.811, -126.161, -29.827, -2.827, -11.060, 29.66, 0.22162, -0.53156, 0.10059, -0.81122,
 11:59:30.104,f6:90:cc:01:6d:25, 2015-01-01 00:12:19.730, 0.81, -0.394, 0.412, -0.061, -0.061, -0.061, -43.726, -54.811, -126.151, -29.827, -2.827, -11.060, 29.66, 0.22162, -0.53156, 0.10059, -0.81122,
 11:59:30.126,f6:90:cc:01:6d:25, 2015-01-01 00:12:19.730, 0.808, -0.395, 0.413, -0.122, -0.061, -0.122, -43.726, -54.816, -126.156, -29.827, -2.827, -11.060, 29.66, 0.22012, -0.53058, 0.10135, -0.81219,
 11:59:30.126,f6:90:cc:01:6d:25, 2015-01-01 00:12:19.730, 0.808, -0.395, 0.412, -0.305, -0.183, -0.183, -43.731, -54.816, -126.145, -29.827, -2.827, -11.060, 29.66, 0.22012, -0.53058, 0.10135, -0.81219,
 11:59:30.126,e3:ca:2d:fd:e0:8c, 2015-01-01 00:12:19.445, 0.882, -0.406, 0.321, -0.244, -0.366, -0.305, -50.856, -59.793, -145.673, -29.093, -2.353, -14.493, 25.45, -0.02707, 0.53992, -0.2226, 0.81122,
 11:59:30.126,e3:ca:2d:fd:e0:8c, 2015-01-01 00:12:19.445, 0.881, -0.407, 0.321, -0.244, -0.244, -0.366, -50.867, -59.799, -145.701, -29.093, -2.353, -14.493, 25.45, -0.02707, 0.53992, -0.2226, 0.81122,
 11:59:30.128,ed:35:33:d3:6c:f8, 2015-01-01 00:12:19.800, 0.392, -0.367, 0.841, 0, 0.732, -0.366, -23.643, -23.428, 169.415, -10.467, -1.313, -34.573, 30.99, 0.12952, 0.1795, -0.21866, 0.95032,
 11:59:30.128,ed:35:33:d3:6c:f8, 2015-01-01 00:12:19.800, 0.394, -0.36, 0.84, 0.061, 0.122, -0.305, -23.637, -23.423, 169.393, -10.467, -1.313, -34.573, 30.99, 0.12952, 0.1795, -0.21866, 0.95032,
 11:59:30.148,ed:40:fe:65:30:6c, 2015-01-01 00:12:24.795, 0.577, -0.274, 0.777, 0.244, 0.61, -0.244, -19.99, -35.305, -116.362, -17.940, -3.387, -7.220, 26.19, 0.45084, -0.34116, -0.01718, -0.82458,
 11:59:30.148,ed:40:fe:65:30:6c, 2015-01-01 00:12:24.795, 0.574, -0.273, 0.78, -0.122, 0.366, -0.427, -19.973, -35.294, -116.378, -17.940, -3.387, -7.220, 26.19, 0.45084, -0.34116, -0.01718, -0.82458,
 11:59:30.150,ed:35:33:d3:6c:f8, 2015-01-01 00:12:19.800, 0.395, -0.36, 0.835, 0.549, 0.183, -0.244, -23.626, -23.423, 169.398, -10.467, -1.313, -34.573, 30.99, 0.12985, 0.17935, -0.2179, 0.95047,
 11:59:30.150,ed:35:33:d3:6c:f8, 2015-01-01 00:12:19.800, 0.393, -0.362, 0.839, 0.61, -0.122, -0.244, -23.61, -23.428, 169.409, -10.467, -1.313, -34.573, 30.99, 0.12985, 0.17935, -0.2179, 0.95047,
 11:59:30.170,e3:ca:2d:fd:e0:8c, 2015-01-01 00:12:19.445, 0.882, -0.407, 0.32, -0.122, -0.244, -0.244, -50.878, -59.804, -145.712, -29.093, -2.353, -14.493, 25.45, -0.02707, 0.53992, -0.2226, 0.81122,
 11:59:30.170,e3:ca:2d:fd:e0:8c, 2015-01-01 00:12:19.445, 0.883, -0.409, 0.32, 0, -0.244, -0.305, -50.889, -59.804, -145.734, -29.093, -2.353, -14.493, 25.45, -0.02707, 0.53992, -0.2226, 0.81122,
 11:59:30.170,ed:40:fe:65:30:6c, 2015-01-01 00:12:24.795, 0.576, -0.267, 0.777, -0.305, 0.061, -0.305, -19.968, -35.294, -116.395, -18.533, -3.560, -7.687, 26.19, 0.45084, -0.34116, -0.01718, -0.82458,
 11:59:30.170,ed:40:fe:65:30:6c, 2015-01-01 00:12:24.795, 0.575, -0.271, 0.776, 0.122, 0.244, -0.183, -19.957, -35.288, -116.411, -18.533, -3.560, -7.687, 26.19, 0.45084, -0.34116, -0.01718, -0.82458,
 11:59:30.172,f6:90:cc:01:6d:25, 2015-01-01 00:12:19.730, 0.808, -0.393, 0.411, -0.305, -0.183, -0.061, -43.742, -54.822, -126.145, -29.827, -2.827, -11.060, 29.66, 0.22012, -0.53058, 0.10135, -0.81219,
 11:59:30.172,f6:90:cc:01:6d:25, 2015-01-01 00:12:19.730, 0.81, -0.396, 0.411, -0.244, -0.183, -0.061, -43.748, -54.822, -126.14, -29.827, -2.827, -11.060, 29.66, 0.22012, -0.53058, 0.10135, -0.81219,
 11:59:30.196,f6:90:cc:01:6d:25, 2015-01-01 00:12:20.065, 0.81, -0.397, 0.411, -0.061, 0, -0.061, -43.748, -54.827, -126.151, -29.827, -2.827, -11.060, 29.66, 0.22012, -0.53058, 0.10135, -0.81219,
 11:59:30.196,f6:90:cc:01:6d:25, 2015-01-01 00:12:20.065, 0.811, -0.397, 0.412, -0.061, 0.061, -0.061, -43.748, -54.827, -126.183, -29.827, -2.827, -11.060, 29.66, 0.22012, -0.53058, 0.10135, -0.81219,
 11:59:30.198,ed:35:33:d3:6c:f8, 2015-01-01 00:12:19.800, 0.397, -0.361, 0.836, 0.427, -0.183, -0.183, -23.599, -23.434, 169.398, -10.467, -1.313, -34.573, 30.99, 0.12985, 0.17935, -0.2179, 0.95047,
 11:59:30.198,ed:35:33:d3:6c:f8, 2015-01-01 00:12:19.800, 0.398, -0.356, 0.836, 0.305, -0.244, -0.122, -23.588, -23.439, 169.393, -10.467, -1.313, -34.573, 30.99, 0.12985, 0.17935, -0.2179, 0.95047,
 11:59:30.214,ed:40:fe:65:30:6c, 2015-01-01 00:12:24.795, 0.575, -0.272, 0.778, -0.366, -0.061, -0.183, -19.946, -35.283, -116.433, -18.533, -3.560, -7.687, 26.19, 0.45084, -0.34116, -0.01718, -0.82458,
