Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 14:41:29.810,e3:ca:2d:fd:e0:8c, 2015-01-01 02:53:11.335, 1.017, -0.071, 0.052, 0.061, -0.122, 0, -52.927, -85.012, -140.762, -29.313, -11.027, -4.967, 26.86, -0.06247, -0.67999, 0.10678, -0.72263,
 14:41:29.810,e3:ca:2d:fd:e0:8c, 2015-01-01 02:53:11.335, 1.017, -0.071, 0.053, 0.061, 0, 0, -52.938, -85.012, -140.735, -29.313, -11.027, -4.967, 26.86, -0.06247, -0.67999, 0.10678, -0.72263,
 14:41:29.812,f6:90:cc:01:6d:25, 2015-01-01 02:53:11.465, 0.957, 0.068, 0.225, 0.122, -0.061, 0, 17.045, -75.976, -175.023, -29.393, -14.327, -2.647, 29.43, -0.12494, 0.60303, 0.1431, 0.77469,
 14:41:29.812,f6:90:cc:01:6d:25, 2015-01-01 02:53:11.465, 0.956, 0.068, 0.224, 0, -0.061, 0, 17.051, -75.981, -175.029, -29.393, -14.327, -2.647, 29.43, -0.12494, 0.60303, 0.1431, 0.77469,
 14:41:29.834,ed:35:33:d3:6c:f8, 2015-01-01 02:53:11.645, 0.29, 0.034, 0.952, -0.427, -0.793, -0.366, 2.06, -16.82, 169.36, -8.693, -10.267, -32.547, 29.43, 0.0892, 0.14697, 0.00409, 0.98505,
 14:41:29.834,ed:35:33:d3:6c:f8, 2015-01-01 02:53:11.645, 0.288, 0.043, 0.952, -0.061, -0.854, -1.038, 2.054, -16.837, 169.349, -8.693, -10.267, -32.547, 29.43, 0.0892, 0.14697, 0.00409, 0.98505,
 14:41:29.853,ed:40:fe:65:30:6c, 2015-01-01 02:53:16.405, 0.597, 0.047, 0.803, 0, 0, 0.122, 3.538, -36.645, -123.442, -20.207, -8.160, -5.053, 25.94, -0.45792, 0.26282, 0.17465, 0.83102,
 14:41:29.853,ed:40:fe:65:30:6c, 2015-01-01 02:53:16.405, 0.598, 0.048, 0.803, -0.183, 0, 0.122, 3.532, -36.645, -123.426, -20.207, -8.160, -5.053, 25.94, -0.45792, 0.26282, 0.17465, 0.83102,
 14:41:29.854,e3:ca:2d:fd:e0:8c, 2015-01-01 02:53:11.335, 1.018, -0.071, 0.053, 0, 0.244, 0, -52.921, -85.012, -140.757, -29.313, -11.027, -4.967, 26.86, -0.06247, -0.67999, 0.10678, -0.72263,
 14:41:29.854,e3:ca:2d:fd:e0:8c, 2015-01-01 02:53:11.335, 1.018, -0.071, 0.053, 0.122, 0.305, 0, -52.877, -85.007, -140.812, -29.313, -11.027, -4.967, 26.86, -0.06247, -0.67999, 0.10678, -0.72263,
 14:41:29.856,f6:90:cc:01:6d:25, 2015-01-01 02:53:11.465, 0.957, 0.073, 0.226, 0, 0, 0, 17.056, -75.981, -175.034, -29.393, -14.327, -2.647, 29.43, -0.12494, 0.60303, 0.1431, 0.77469,
 14:41:29.856,f6:90:cc:01:6d:25, 2015-01-01 02:53:11.465, 0.96, 0.073, 0.226, 0.244, 0, 0, 17.062, -75.981, -175.04, -29.393, -14.327, -2.647, 29.43, -0.12494, 0.60303, 0.1431, 0.77469,
 14:41:29.877,ed:40:fe:65:30:6c, 2015-01-01 02:53:16.760, 0.6, 0.055, 0.803, 0, 0, 0, 3.532, -36.645, -123.415, -20.207, -8.160, -5.053, 25.94, -0.45792, 0.26282, 0.17465, 0.83102,
 14:41:29.877,ed:40:fe:65:30:6c, 2015-01-01 02:53:16.760, 0.601, 0.051, 0.806, 0.061, -0.061, 0.61, 3.527, -36.639, -123.393, -20.207, -8.160, -5.053, 25.94, -0.45792, 0.26282, 0.17465, 0.83102,
 14:41:29.878,ed:35:33:d3:6c:f8, 2015-01-01 02:53:11.645, 0.293, 0.044, 0.957, -0.916, -1.343, -0.061, 2.054, -16.853, 169.327, -8.693, -10.267, -32.547, 29.43, 0.0892, 0.14697, 0.00409, 0.98505,
 14:41:29.878,ed:35:33:d3:6c:f8, 2015-01-01 02:53:11.645, 0.292, 0.038, 0.953, -1.282, -1.404, 1.038, 2.038, -16.88, 169.343, -8.693, -10.267, -32.547, 29.43, 0.0892, 0.14697, 0.00409, 0.98505,
 14:41:29.878,f6:90:cc:01:6d:25, 2015-01-01 02:53:11.820, 0.961, 0.07, 0.225, 0.183, -0.061, 0, 17.073, -75.987, -175.045, -29.393, -14.327, -2.647, 29.43, -0.12494, 0.60303, 0.1431, 0.77469,
 14:41:29.878,f6:90:cc:01:6d:25, 2015-01-01 02:53:11.820, 0.96, 0.071, 0.226, 0.244, -0.122, 0, 17.084, -75.987, -175.051, -29.393, -14.327, -2.647, 29.43, -0.12494, 0.60303, 0.1431, 0.77469,
 14:41:29.898,ed:40:fe:65:30:6c, 2015-01-01 02:53:16.760, 0.599, 0.051, 0.804, 0.061, 0, 0.732, 3.521, -36.645, -123.365, -20.207, -8.160, -5.053, 25.94, -0.45792, 0.26282, 0.17465, 0.83102,
 14:41:29.898,ed:40:fe:65:30:6c, 2015-01-01 02:53:16.760, 0.597, 0.05, 0.804, 0.122, 0.061, 0.61, 3.51, -36.645, -123.338, -20.207, -8.160, -5.053, 25.94, -0.45792, 0.26282, 0.17465, 0.83102,
 14:41:29.923,f6:90:cc:01:6d:25, 2015-01-01 02:53:11.820, 0.958, 0.073, 0.227, 0.305, 0, 0.305, 17.078, -75.992, -175.04, -29.393, -14.327, -2.647, 29.43, -0.12494, 0.60303, 0.1431, 0.77469,
 14:41:29.923,f6:90:cc:01:6d:25, 2015-01-01 02:53:11.820, 0.957, 0.074, 0.226, 0.244, 0.061, 0.244, 17.067, -75.992, -175.023, -29.393, -14.327, -2.647, 29.43, -0.12494, 0.60303, 0.1431, 0.77469,
 14:41:29.923,e3:ca:2d:fd:e0:8c, 2015-01-01 02:53:11.335, 1.019, -0.071, 0.053, 0.061, 0.549, 0, -52.806, -85.007, -140.889, -29.313, -11.027, -4.967, 26.86, -0.06247, -0.67999, 0.10678, -0.72263,
