Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 15:26:47.744,e3:ca:2d:fd:e0:8c, 2015-01-01 03:11:58.360, 0.934, -0.19, 0.351, -1.77, -0.61, -0.854, -28.471, -66.819, -167.844, -25.127, -7.213, -13.333, 29.02, -0.04691, -0.55319, 0.14172, -0.81952,
 15:26:47.745,e3:ca:2d:fd:e0:8c, 2015-01-01 03:11:58.360, 0.937, -0.188, 0.353, -1.953, -0.61, -0.793, -28.488, -66.841, -167.899, -25.127, -7.213, -13.333, 29.02, -0.04691, -0.55319, 0.14172, -0.81952,
 15:26:47.746,ed:40:fe:65:30:6c, 2015-01-01 03:11:57.400, 0.697, -0.368, 0.623, -4.272, -1.404, 2.991, -28.784, -44.264, -100.596, -23.093, -0.940, -4.120, 26.32, 0.50403, -0.4201, -0.06949, -0.75134,
 15:26:47.746,ed:40:fe:65:30:6c, 2015-01-01 03:11:57.400, 0.699, -0.362, 0.625, -4.333, -1.465, 2.38, -28.932, -44.264, -100.536, -23.093, -0.940, -4.120, 26.32, 0.50403, -0.4201, -0.06949, -0.75134,
 15:26:47.746,ed:35:33:d3:6c:f8, 2015-01-01 03:11:57.475, 0.417, -0.305, 0.851, -5.249, -0.244, 2.136, -18.737, -24.747, 175.314, -12.380, -3.053, -32.833, 31.29, 0.0744, 0.2049, -0.1658, 0.9617,
 15:26:47.746,ed:35:33:d3:6c:f8, 2015-01-01 03:11:57.475, 0.421, -0.314, 0.841, -5.249, -0.61, 1.892, -18.864, -24.741, 175.364, -12.380, -3.053, -32.833, 31.29, 0.0744, 0.2049, -0.1658, 0.9617,
 15:26:47.768,ed:35:33:d3:6c:f8, 2015-01-01 03:11:57.830, 0.414, -0.32, 0.845, -4.517, -0.916, 1.587, -18.984, -24.741, 175.413, -12.380, -3.053, -32.833, 31.29, 0.0744, 0.2049, -0.1658, 0.9617,
 15:26:47.768,ed:35:33:d3:6c:f8, 2015-01-01 03:11:57.830, 0.415, -0.315, 0.845, -4.028, -0.732, 1.221, -19.089, -24.752, 175.446, -12.380, -3.053, -32.833, 31.29, 0.0744, 0.2049, -0.1658, 0.9617,
 15:26:47.770,f6:90:cc:01:6d:25, 2015-01-01 03:11:56.915, 0.853, -0.171, 0.466, -2.197, -1.16, -0.122, -19.644, -59.749, -146.766, -27.033, -7.147, -11.287, 31.35, 0.16296, -0.50732, -0.00708, -0.84613,
 15:26:47.770,f6:90:cc:01:6d:25, 2015-01-01 03:11:56.915, 0.855, -0.171, 0.465, -1.77, -0.732, -0.671, -19.693, -59.771, -146.766, -27.033, -7.147, -11.287, 31.35, 0.16296, -0.50732, -0.00708, -0.84613,
 15:26:47.789,ed:40:fe:65:30:6c, 2015-01-01 03:11:57.400, 0.702, -0.357, 0.623, -3.845, -1.465, 1.77, -29.064, -44.269, -100.486, -23.093, -0.940, -4.120, 26.32, 0.50403, -0.4201, -0.06949, -0.75134,
 15:26:47.789,ed:40:fe:65:30:6c, 2015-01-01 03:11:57.400, 0.708, -0.355, 0.618, -3.54, -1.648, 1.465, -29.185, -44.28, -100.426, -23.093, -0.940, -4.120, 26.32, 0.50403, -0.4201, -0.06949, -0.75134,
 15:26:47.789,e3:ca:2d:fd:e0:8c, 2015-01-01 03:11:58.360, 0.939, -0.188, 0.352, -2.075, -0.61, -0.793, -28.51, -66.857, -167.948, -25.127, -7.213, -13.333, 29.02, -0.04691, -0.55319, 0.14172, -0.81952,
 15:26:47.789,e3:ca:2d:fd:e0:8c, 2015-01-01 03:11:58.360, 0.943, -0.19, 0.352, -1.831, -0.427, -0.793, -28.526, -66.874, -167.992, -25.127, -7.213, -13.333, 29.02, -0.04691, -0.55319, 0.14172, -0.81952,
 15:26:47.790,ed:35:33:d3:6c:f8, 2015-01-01 03:11:57.830, 0.419, -0.308, 0.845, -3.052, -0.122, 0.854, -19.177, -24.752, 175.463, -12.380, -3.053, -32.833, 31.29, 0.0744, 0.2049, -0.1658, 0.9617,
 15:26:47.790,ed:35:33:d3:6c:f8, 2015-01-01 03:11:57.830, 0.426, -0.304, 0.842, -2.991, 0, 0.61, -19.254, -24.747, 175.463, -12.380, -3.053, -32.833, 31.29, 0.0744, 0.2049, -0.1658, 0.9617,
 15:26:47.814,f6:90:cc:01:6d:25, 2015-01-01 03:11:56.915, 0.857, -0.17, 0.463, -1.099, -0.305, -0.916, -19.715, -59.788, -146.783, -27.033, -7.147, -11.287, 31.35, 0.16235, -0.51297, 0.00186, -0.84286,
 15:26:47.814,f6:90:cc:01:6d:25, 2015-01-01 03:11:56.915, 0.859, -0.169, 0.463, -0.61, 0.122, -1.038, -19.709, -59.793, -146.81, -27.033, -7.147, -11.287, 31.35, 0.16235, -0.51297, 0.00186, -0.84286,
 15:26:47.836,f6:90:cc:01:6d:25, 2015-01-01 03:11:57.205, 0.861, -0.166, 0.464, -0.732, 0.183, -1.038, -19.693, -59.799, -146.849, -27.033, -7.147, -11.287, 31.35, 0.16235, -0.51297, 0.00186, -0.84286,
 15:26:47.836,f6:90:cc:01:6d:25, 2015-01-01 03:11:57.205, 0.859, -0.166, 0.464, -0.488, 0.366, -0.732, -19.677, -59.804, -146.876, -27.033, -7.147, -11.287, 31.35, 0.16235, -0.51297, 0.00186, -0.84286,
 15:26:47.836,ed:35:33:d3:6c:f8, 2015-01-01 03:11:57.830, 0.427, -0.303, 0.842, -2.38, 0, 0.427, -19.314, -24.747, 175.463, -12.380, -3.053, -32.833, 31.29, 0.0744, 0.2049, -0.1658, 0.9617,
 15:26:47.836,ed:35:33:d3:6c:f8, 2015-01-01 03:11:57.830, 0.425, -0.299, 0.844, -1.587, 0.549, 0.61, -19.363, -24.741, 175.479, -12.380, -3.053, -32.833, 31.29, 0.0744, 0.2049, -0.1658, 0.9617,
 15:26:47.856,ed:40:fe:65:30:6c, 2015-01-01 03:11:57.400, 0.711, -0.355, 0.618, -3.113, -1.526, 1.16, -29.29, -44.297, -100.366, -23.093, -0.940, -4.120, 26.32, 0.50061, -0.42944, -0.05417, -0.7496,
 15:26:47.856,ed:40:fe:65:30:6c, 2015-01-01 03:11:57.400, 0.712, -0.353, 0.62, -2.38, -0.977, 1.038, -29.372, -44.302, -100.316, -23.093, -0.940, -4.120, 26.32, 0.50061, -0.42944, -0.05417, -0.7496,
 15:26:47.856,e3:ca:2d:fd:e0:8c, 2015-01-01 03:11:58.360, 0.944, -0.192, 0.351, -1.465, -0.122, -0.793, -28.531, -66.885, -168.025, -25.127, -7.213, -13.333, 29.02, -0.05023, -0.55255, 0.1485, -0.81854,
 15:26:47.856,e3:ca:2d:fd:e0:8c, 2015-01-01 03:11:58.360, 0.945, -0.193, 0.35, -0.977, 0.061, -0.671, -28.526, -66.89, -168.041, -25.127, -7.213, -13.333, 29.02, -0.05023, -0.55255, 0.1485, -0.81854,
 15:26:47.858,ed:35:33:d3:6c:f8, 2015-01-01 03:11:57.830, 0.421, -0.297, 0.85, -1.099, 0.916, 0.732, -19.396, -24.725, 175.501, -12.380, -3.053, -32.833, 31.29, 0.0744, 0.2049, -0.1658, 0.9617,
 15:26:47.858,ed:35:33:d3:6c:f8, 2015-01-01 03:11:57.830, 0.427, -0.295, 0.856, -0.732, 1.038, 0.488, -19.424, -24.708, 175.518, -12.380, -3.053, -32.833, 31.29, 0.0744, 0.2049, -0.1658, 0.9617,
 15:26:47.879,e3:ca:2d:fd:e0:8c, 2015-01-01 03:11:58.715, 0.943, -0.193, 0.349, -0.244, 0, -0.427, -28.515, -66.896, -168.041, -25.127, -7.213, -13.333, 29.02, -0.05023, -0.55255, 0.1485, -0.81854,
 15:26:47.879,e3:ca:2d:fd:e0:8c, 2015-01-01 03:11:58.715, 0.945, -0.193, 0.347, 0.244, -0.061, -0.244, -28.504, -66.901, -168.025, -25.127, -7.213, -13.333, 29.02, -0.05023, -0.55255, 0.1485, -0.81854,
 15:26:47.880,ed:40:fe:65:30:6c, 2015-01-01 03:11:57.760, 0.71, -0.349, 0.623, -1.282, -0.427, 0.854, -29.427, -44.308, -100.283, -23.093, -0.940, -4.120, 26.32, 0.50061, -0.42944, -0.05417, -0.7496,
 15:26:47.880,ed:40:fe:65:30:6c, 2015-01-01 03:11:57.760, 0.712, -0.348, 0.628, -0.732, -0.671, 0.61, -29.46, -44.313, -100.261, -23.093, -0.940, -4.120, 26.32, 0.50061, -0.42944, -0.05417, -0.7496,
