Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 11:37:52.572,ed:35:33:d3:6c:f8, 2015-01-01 00:04:46.890, 0.816, 0.086, 0.561, -1.953, 3.784, -0.549, 7.982, -54.783, 162.444, -22.153, -12.093, -16.867, 30.01, 0.1055, 0.47217, -0.0083, 0.87509,
 11:37:52.573,ed:35:33:d3:6c:f8, 2015-01-01 00:04:46.890, 0.813, 0.087, 0.566, -3.601, 3.174, -0.732, 7.938, -54.712, 162.378, -22.153, -12.093, -16.867, 30.01, 0.1055, 0.47217, -0.0083, 0.87509,
 11:37:52.575,f6:90:cc:01:6d:25, 2015-01-01 00:04:42.685, 0.987, 0.037, -0.031, -2.136, 0.488, 0.61, 130.6, -86.748, 57.513, -29.733, -11.360, 2.833, 30.88, -0.03354, 0.7193, 0.06824, 0.69046,
 11:37:52.575,f6:90:cc:01:6d:25, 2015-01-01 00:04:42.685, 0.985, 0.036, -0.023, -2.197, 0.305, 0.366, 130.583, -86.759, 57.508, -29.733, -11.360, 2.833, 30.88, -0.03354, 0.7193, 0.06824, 0.69046,
 11:37:52.595,ed:35:33:d3:6c:f8, 2015-01-01 00:04:46.890, 0.81, 0.093, 0.562, -5.798, 8.179, 2.38, 7.806, -54.608, 162.389, -21.960, -11.867, -17.920, 30.01, 0.1055, 0.47217, -0.0083, 0.87509,
 11:37:52.595,ed:35:33:d3:6c:f8, 2015-01-01 00:04:46.890, 0.805, 0.074, 0.573, -5.859, 7.141, 3.174, 7.597, -54.47, 162.438, -21.960, -11.867, -17.920, 30.01, 0.1055, 0.47217, -0.0083, 0.87509,
 11:37:52.598,ed:40:fe:65:30:6c, 2015-01-01 00:04:45.680, 0.863, 0.019, 0.514, -2.441, 2.869, 0.183, 2.01, -59.205, -127.749, -24.640, -10.087, 1.680, 24.81, 0.38431, -0.44366, -0.23264, -0.77539,
 11:37:52.598,ed:40:fe:65:30:6c, 2015-01-01 00:04:45.680, 0.857, 0.014, 0.514, -2.38, 3.662, 0.427, 1.961, -59.145, -127.727, -24.640, -10.087, 1.680, 24.81, 0.38431, -0.44366, -0.23264, -0.77539,
 11:37:52.618,e3:ca:2d:fd:e0:8c, 2015-01-01 00:04:47.780, 1.015, 0.013, 0.091, -1.038, 0.061, 0, 14.068, -85.001, 137.28, -25.760, -10.387, -8.013, 25.61, -0.189, -0.65759, 0.15909, -0.71164,
 11:37:52.618,e3:ca:2d:fd:e0:8c, 2015-01-01 00:04:47.780, 1.015, 0.012, 0.086, -0.732, -0.61, -0.305, 14.073, -85.012, 137.23, -25.760, -10.387, -8.013, 25.61, -0.189, -0.65759, 0.15909, -0.71164,
 11:37:52.620,f6:90:cc:01:6d:25, 2015-01-01 00:04:42.685, 0.984, 0.037, -0.03, -2.014, 0.671, 0.061, 130.43, -86.77, 57.645, -29.733, -11.360, 2.833, 30.88, -0.03391, 0.71692, 0.06604, 0.69312,
 11:37:52.620,f6:90:cc:01:6d:25, 2015-01-01 00:04:42.685, 0.984, 0.035, -0.064, -0.61, 1.648, -0.305, 130.018, -86.786, 58.046, -29.733, -11.360, 2.833, 30.88, -0.03391, 0.71692, 0.06604, 0.69312,
 11:37:52.639,ed:35:33:d3:6c:f8, 2015-01-01 00:04:46.890, 0.804, 0.074, 0.577, -5.981, 5.981, 3.54, 7.377, -54.355, 162.504, -21.960, -11.867, -17.920, 30.01, 0.1055, 0.47217, -0.0083, 0.87509,
 11:37:52.639,ed:35:33:d3:6c:f8, 2015-01-01 00:04:46.890, 0.806, 0.073, 0.581, -4.211, 4.639, 3.845, 7.163, -54.261, 162.57, -21.960, -11.867, -17.920, 30.01, 0.1055, 0.47217, -0.0083, 0.87509,
 11:37:52.639,e3:ca:2d:fd:e0:8c, 2015-01-01 00:04:47.780, 1.018, 0.014, 0.085, -0.488, -1.343, -0.61, 14.194, -85.029, 137.065, -25.760, -10.387, -8.013, 25.61, -0.189, -0.65759, 0.15909, -0.71164,
 11:37:52.639,e3:ca:2d:fd:e0:8c, 2015-01-01 00:04:47.780, 1.02, 0.013, 0.075, 0.488, -0.977, -0.793, 14.37, -85.051, 136.862, -25.760, -10.387, -8.013, 25.61, -0.189, -0.65759, 0.15909, -0.71164,
 11:37:52.663,e3:ca:2d:fd:e0:8c, 2015-01-01 00:04:47.780, 1.02, 0.013, 0.082, 1.099, 0.183, -0.732, 14.502, -85.051, 136.736, -25.760, -10.387, -8.013, 25.61, -0.189, -0.65759, 0.15909, -0.71164,
 11:37:52.663,e3:ca:2d:fd:e0:8c, 2015-01-01 00:04:47.780, 1.018, 0.013, 0.082, 0.793, 0.61, -0.549, 14.568, -85.04, 136.697, -25.760, -10.387, -8.013, 25.61, -0.189, -0.65759, 0.15909, -0.71164,
 11:37:52.664,ed:40:fe:65:30:6c, 2015-01-01 00:04:45.680, 0.859, 0.019, 0.518, -1.587, 3.418, 0.854, 1.901, -59.073, -127.689, -24.640, -10.087, 1.680, 24.81, 0.39056, -0.43658, -0.23096, -0.77676,
 11:37:52.664,ed:40:fe:65:30:6c, 2015-01-01 00:04:45.680, 0.856, 0.017, 0.521, 0, 2.441, 1.221, 1.846, -59.013, -127.645, -24.640, -10.087, 1.680, 24.81, 0.39056, -0.43658, -0.23096, -0.77676,
 11:37:52.666,f6:90:cc:01:6d:25, 2015-01-01 00:04:43.000, 0.989, 0.039, -0.052, 1.038, 1.465, -0.488, 129.595, -86.797, 58.458, -29.733, -11.360, 2.833, 30.88, -0.03391, 0.71692, 0.06604, 0.69312,
 11:37:52.666,f6:90:cc:01:6d:25, 2015-01-01 00:04:43.000, 0.988, 0.041, -0.034, 0.854, 0.61, -0.305, 129.402, -86.803, 58.656, -29.733, -11.360, 2.833, 30.88, -0.03391, 0.71692, 0.06604, 0.69312,
 11:37:52.686,ed:40:fe:65:30:6c, 2015-01-01 00:04:46.040, 0.854, 0.009, 0.526, 1.221, 1.404, 1.038, 1.818, -58.969, -127.595, -24.640, -10.087, 1.680, 24.81, 0.39056, -0.43658, -0.23096, -0.77676,
 11:37:52.686,ed:40:fe:65:30:6c, 2015-01-01 00:04:46.040, 0.86, 0.008, 0.524, 0.305, 1.16, 0.366, 1.813, -58.947, -127.562, -24.640, -10.087, 1.680, 24.81, 0.39056, -0.43658, -0.23096, -0.77676,
 11:37:52.688,f6:90:cc:01:6d:25, 2015-01-01 00:04:43.000, 0.985, 0.042, -0.027, 0, 0.671, -0.122, 129.26, -86.808, 58.804, -29.733, -11.360, 2.833, 30.88, -0.03391, 0.71692, 0.06604, 0.69312,
