Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 11:52:28.126,ed:35:33:d3:6c:f8, 2015-01-01 00:19:16.270, 0.483, 0.443, 0.747, -0.427, 0, 0.244, 30.438, -28.976, -154.479, -15.627, -15.960, -16.993, 32.52, -0.26886, 0.17966, 0.30078, 0.89713,
 11:52:28.127,ed:35:33:d3:6c:f8, 2015-01-01 00:19:16.270, 0.483, 0.447, 0.746, -0.732, 0.061, -0.366, 30.432, -28.982, -154.473, -15.627, -15.960, -16.993, 32.52, -0.26886, 0.17966, 0.30078, 0.89713,
 11:52:28.128,ed:40:fe:65:30:6c, 2015-01-01 00:19:15.025, 0.193, 0.329, 0.92, -0.549, -0.183, 0.305, 19.265, -11.404, -153.896, -7.527, -13.907, -7.520, 28.15, 0.23724, -0.05774, -0.18423, -0.95203,
 11:52:28.128,ed:40:fe:65:30:6c, 2015-01-01 00:19:15.025, 0.192, 0.331, 0.92, -0.549, 0, -0.122, 19.254, -11.404, -153.885, -7.527, -13.907, -7.520, 28.15, 0.23724, -0.05774, -0.18423, -0.95203,
 11:52:28.130,f6:90:cc:01:6d:25, 2015-01-01 00:19:12.320, 0.899, 0.258, 0.319, 0.671, -0.061, -0.061, 39.32, -65.424, -179.022, -26.567, -14.633, -3.007, 33.43, -0.18903, 0.50613, 0.28723, 0.79086,
 11:52:28.130,f6:90:cc:01:6d:25, 2015-01-01 00:19:12.320, 0.898, 0.256, 0.317, 0.488, 0.183, 0.122, 39.326, -65.424, -179.022, -26.567, -14.633, -3.007, 33.43, -0.18903, 0.50613, 0.28723, 0.79086,
 11:52:28.150,e3:ca:2d:fd:e0:8c, 2015-01-01 00:19:16.965, 0.975, 0.081, 0.292, 0.671, -0.549, -0.061, 17.177, -72.85, 141.823, -23.960, -10.573, -9.913, 30.64, -0.17538, -0.59406, 0.07773, -0.78113,
 11:52:28.150,e3:ca:2d:fd:e0:8c, 2015-01-01 00:19:16.965, 0.975, 0.081, 0.29, 0.854, -0.366, -0.061, 17.188, -72.861, 141.806, -23.960, -10.573, -9.913, 30.64, -0.17538, -0.59406, 0.07773, -0.78113,
 11:52:28.151,ed:40:fe:65:30:6c, 2015-01-01 00:19:15.380, 0.195, 0.33, 0.925, -0.549, 0.366, 0.122, 19.248, -11.398, -153.88, -7.527, -13.907, -7.520, 28.15, 0.23724, -0.05774, -0.18423, -0.95203,
 11:52:28.151,ed:40:fe:65:30:6c, 2015-01-01 00:19:15.380, 0.194, 0.325, 0.923, -0.854, 0.488, 0.183, 19.237, -11.387, -153.885, -7.527, -13.907, -7.520, 28.15, 0.23724, -0.05774, -0.18423, -0.95203,
 11:52:28.171,ed:35:33:d3:6c:f8, 2015-01-01 00:19:16.270, 0.487, 0.45, 0.749, -0.427, 0.244, -0.061, 30.421, -28.976, -154.473, -15.627, -15.960, -16.993, 32.52, -0.26886, 0.17966, 0.30078, 0.89713,
 11:52:28.171,ed:35:33:d3:6c:f8, 2015-01-01 00:19:16.270, 0.486, 0.444, 0.75, -0.61, 0.549, 0.366, 30.416, -28.971, -154.462, -15.627, -15.960, -16.993, 32.52, -0.26886, 0.17966, 0.30078, 0.89713,
 11:52:28.175,f6:90:cc:01:6d:25, 2015-01-01 00:19:12.320, 0.899, 0.258, 0.315, 0.244, 0.427, 0.244, 39.315, -65.424, -179.011, -26.567, -14.633, -3.007, 33.43, -0.18903, 0.50613, 0.28723, 0.79086,
 11:52:28.175,f6:90:cc:01:6d:25, 2015-01-01 00:19:12.320, 0.9, 0.259, 0.314, 0.305, 0.671, 0.244, 39.293, -65.418, -178.989, -26.567, -14.633, -3.007, 33.43, -0.18903, 0.50613, 0.28723, 0.79086,
 11:52:28.195,ed:35:33:d3:6c:f8, 2015-01-01 00:19:16.270, 0.486, 0.441, 0.75, -0.732, 0.183, 0.244, 30.399, -28.965, -154.446, -15.627, -15.960, -16.993, 32.52, -0.27048, 0.17926, 0.30103, 0.89667,
 11:52:28.195,ed:35:33:d3:6c:f8, 2015-01-01 00:19:16.270, 0.486, 0.444, 0.75, -0.793, 0, 0, 30.388, -28.965, -154.435, -15.627, -15.960, -16.993, 32.52, -0.27048, 0.17926, 0.30103, 0.89667,
 11:52:28.196,ed:40:fe:65:30:6c, 2015-01-01 00:19:15.380, 0.194, 0.324, 0.923, -0.854, 0.061, 0, 19.221, -11.376, -153.885, -7.527, -13.907, -7.520, 28.15, 0.23724, -0.05774, -0.18423, -0.95203,
 11:52:28.196,ed:40:fe:65:30:6c, 2015-01-01 00:19:15.380, 0.193, 0.326, 0.923, -0.793, 0, -0.122, 19.21, -11.371, -153.875, -7.527, -13.907, -7.520, 28.15, 0.23724, -0.05774, -0.18423, -0.95203,
 11:52:28.218,e3:ca:2d:fd:e0:8c, 2015-01-01 00:19:16.965, 0.976, 0.083, 0.288, 1.16, -0.305, -0.122, 17.205, -72.867, 141.823, -23.960, -10.573, -9.913, 30.64, -0.17636, -0.59421, 0.07846, -0.78076,
 11:52:28.218,e3:ca:2d:fd:e0:8c, 2015-01-01 00:19:16.965, 0.979, 0.084, 0.288, 1.099, -0.244, -0.061, 17.221, -72.872, 141.861, -23.960, -10.573, -9.913, 30.64, -0.17636, -0.59421, 0.07846, -0.78076,
 11:52:28.220,f6:90:cc:01:6d:25, 2015-01-01 00:19:12.320, 0.903, 0.26, 0.315, 0.366, 0.671, 0.183, 39.271, -65.413, -178.962, -26.567, -14.633, -3.007, 33.43, -0.18903, 0.50613, 0.28723, 0.79086,
 11:52:28.220,f6:90:cc:01:6d:25, 2015-01-01 00:19:12.320, 0.899, 0.262, 0.311, 0.122, 0.549, 0.061, 39.254, -65.402, -178.945, -26.567, -14.633, -3.007, 33.43, -0.18903, 0.50613, 0.28723, 0.79086,
 11:52:28.239,ed:35:33:d3:6c:f8, 2015-01-01 00:19:16.270, 0.484, 0.443, 0.748, -0.61, 0.061, 0, 30.377, -28.971, -154.435, -15.627, -15.960, -16.993, 32.52, -0.27048, 0.17926, 0.30103, 0.89667,
 11:52:28.239,ed:35:33:d3:6c:f8, 2015-01-01 00:19:16.270, 0.482, 0.444, 0.749, 0, 0.183, 0.122, 30.366, -28.971, -154.429, -15.627, -15.960, -16.993, 32.52, -0.27048, 0.17926, 0.30103, 0.89667,
 11:52:28.240,e3:ca:2d:fd:e0:8c, 2015-01-01 00:19:17.325, 0.978, 0.085, 0.286, 0.671, 0, -0.122, 17.227, -72.872, 141.921, -23.960, -10.573, -9.913, 30.64, -0.17636, -0.59421, 0.07846, -0.78076,
 11:52:28.240,e3:ca:2d:fd:e0:8c, 2015-01-01 00:19:17.325, 0.973, 0.087, 0.282, 0.366, 0.244, -0.183, 17.232, -72.872, 142.015, -23.960, -10.573, -9.913, 30.64, -0.17636, -0.59421, 0.07846, -0.78076,
 11:52:28.241,ed:40:fe:65:30:6c, 2015-01-01 00:19:15.380, 0.191, 0.324, 0.924, -0.488, 0, -0.061, 19.199, -11.371, -153.869, -7.527, -13.907, -7.520, 28.15, 0.23724, -0.05774, -0.18423, -0.95203,
