Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 16:05:41.519,ed:40:fe:65:30:6c, 2015-01-01 02:27:57.115, 0.952, -0.103, 0.319, -0.305, -0.122, -0.122, -17.776, -70.67, -108.325, -27.113, -9.327, 7.500, 26.98, -0.39963, 0.53693, 0.23248, 0.7056,
 16:05:41.519,ed:40:fe:65:30:6c, 2015-01-01 02:27:57.115, 0.949, -0.1, 0.317, -0.854, -0.305, -0.305, -17.781, -70.675, -108.369, -27.113, -9.327, 7.500, 26.98, -0.39963, 0.53693, 0.23248, 0.7056,
 16:05:41.519,ed:40:fe:65:30:6c, 2015-01-01 02:27:57.115, 0.952, -0.104, 0.312, -0.793, -0.732, -0.488, -17.781, -70.692, -108.419, -27.113, -9.327, 7.500, 26.98, -0.39963, 0.53693, 0.23248, 0.7056,
 16:05:41.519,ed:40:fe:65:30:6c, 2015-01-01 02:27:57.115, 0.949, -0.1, 0.317, -0.854, -0.305, -0.305, -17.781, -70.675, -108.369, -27.113, -9.327, 7.500, 26.98, -0.39963, 0.53693, 0.23248, 0.7056,
 16:05:41.523,e3:ca:2d:fd:e0:8c, 2015-01-01 02:27:46.365, 0.909, -0.078, -0.451, 0.244, -0.122, 0.061, -170.255, -63.325, -39.595, -24.167, -11.140, 3.513, 29.71, -0.10919, -0.81299, 0.2453, -0.5166,
 16:05:41.523,e3:ca:2d:fd:e0:8c, 2015-01-01 02:27:46.365, 0.908, -0.077, -0.455, 0.305, -0.183, 0, -170.25, -63.32, -39.589, -24.167, -11.140, 3.513, 29.71, -0.10919, -0.81299, 0.2453, -0.5166,
 16:05:41.523,e3:ca:2d:fd:e0:8c, 2015-01-01 02:27:46.365, 0.909, -0.077, -0.455, 0.122, -0.183, 0, -170.25, -63.314, -39.589, -24.167, -11.140, 3.513, 29.71, -0.10919, -0.81299, 0.2453, -0.5166,
 16:05:41.523,e3:ca:2d:fd:e0:8c, 2015-01-01 02:27:46.365, 0.908, -0.077, -0.455, 0.305, -0.183, 0, -170.25, -63.32, -39.589, -24.167, -11.140, 3.513, 29.71, -0.10919, -0.81299, 0.2453, -0.5166,
 16:05:41.525,ed:35:33:d3:6c:f8, 2015-01-01 02:27:44.840, 0.9, -0.041, 0.413, 1.465, 1.038, -1.282, -5.581, -65.369, 164.059, -22.067, -11.047, -15.407, 31.1, 0.1355, 0.52713, -0.11298, 0.83121,
 16:05:41.525,ed:35:33:d3:6c:f8, 2015-01-01 02:27:44.840, 0.903, -0.041, 0.419, 0.549, 1.892, -1.587, -5.504, -65.347, 163.982, -22.067, -11.047, -15.407, 31.1, 0.1355, 0.52713, -0.11298, 0.83121,
