Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 12:38:47.631,ed:40:fe:65:30:6c, 2015-01-01 00:51:25.820, 0.996, 0.011, -0.127, -0.854, 0, 0.183, 175.957, -83.205, 49.191, -27.373, -15.333, 18.327, 22.71, 0.25449, -0.68839, -0.29184, -0.61325,
 12:38:47.631,ed:40:fe:65:30:6c, 2015-01-01 00:51:25.820, 0.997, 0.008, -0.126, -0.732, -0.244, 0.244, 175.963, -83.194, 49.142, -27.373, -15.333, 18.327, 22.71, 0.25449, -0.68839, -0.29184, -0.61325,
 12:38:47.631,e3:ca:2d:fd:e0:8c, 2015-01-01 00:51:20.590, 0.831, -0.109, -0.581, -0.488, -1.343, 0.916, -169.096, -54.965, -42.556, -29.687, -11.693, 7.927, 23.59, 0.08789, 0.83899, -0.27725, 0.45978,
 12:38:47.632,e3:ca:2d:fd:e0:8c, 2015-01-01 00:51:20.590, 0.828, -0.111, -0.581, -0.854, -1.16, 0.793, -169.096, -54.932, -42.594, -29.687, -11.693, 7.927, 23.59, 0.08789, 0.83899, -0.27725, 0.45978,
 12:38:47.633,f6:90:cc:01:6d:25, 2015-01-01 00:51:20.965, 0.736, -0.046, -0.663, -0.916, 0.916, 0.366, -175.88, -48.636, -21.857, -28.107, -14.147, 16.840, 25.77, 0.04465, 0.89743, -0.1553, 0.41037,
 12:38:47.633,f6:90:cc:01:6d:25, 2015-01-01 00:51:20.965, 0.738, -0.045, -0.665, -0.305, 0.732, 0.305, -175.891, -48.642, -21.907, -28.107, -14.147, 16.840, 25.77, 0.04465, 0.89743, -0.1553, 0.41037,
 12:38:47.657,ed:35:33:d3:6c:f8, 2015-01-01 00:51:20.770, 0.95, 0.021, 0.301, -2.136, -1.343, 0.122, 4.68, -72.235, 146.201, -22.393, -13.773, -14.460, 22.74, -0.21155, -0.57312, 0.13959, -0.77924,
 12:38:47.657,ed:35:33:d3:6c:f8, 2015-01-01 00:51:20.770, 0.95, 0.024, 0.304, -2.38, -1.648, -0.122, 4.647, -72.268, 146.173, -22.393, -13.773, -14.460, 22.74, -0.21155, -0.57312, 0.13959, -0.77924,
 12:38:47.677,f6:90:cc:01:6d:25, 2015-01-01 00:51:20.965, 0.738, -0.047, -0.661, 0.427, 0.549, 0.244, -175.886, -48.647, -21.951, -28.107, -14.147, 16.840, 25.77, 0.04465, 0.89743, -0.1553, 0.41037,
 12:38:47.677,f6:90:cc:01:6d:25, 2015-01-01 00:51:20.965, 0.738, -0.05, -0.663, 0.305, 0.366, 0.244, -175.875, -48.647, -21.984, -28.107, -14.147, 16.840, 25.77, 0.04465, 0.89743, -0.1553, 0.41037,
