Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 17:33:47.775,ed:35:33:d3:6c:f8, 2015-01-01 03:54:39.565, 0.517, 0.088, 0.847, -0.061, 0.183, -0.061, 5.949, -31.218, 146.613, -13.033, -12.340, -30.753, 22.72, 0.26218, 0.27179, -0.02905, 0.92545,
 17:33:47.775,ed:35:33:d3:6c:f8, 2015-01-01 03:54:39.565, 0.516, 0.087, 0.846, -0.061, 0.305, -0.122, 5.949, -31.212, 146.629, -13.033, -12.340, -30.753, 22.72, 0.26218, 0.27179, -0.02905, 0.92545,
 17:33:47.775,ed:35:33:d3:6c:f8, 2015-01-01 03:54:39.565, 0.517, 0.088, 0.849, -0.183, 0.427, 0, 5.949, -31.201, 146.651, -13.033, -12.340, -30.753, 22.72, 0.26218, 0.27179, -0.02905, 0.92545,
 17:33:47.775,ed:35:33:d3:6c:f8, 2015-01-01 03:54:39.565, 0.516, 0.087, 0.846, -0.061, 0.305, -0.122, 5.949, -31.212, 146.629, -13.033, -12.340, -30.753, 22.72, 0.26218, 0.27179, -0.02905, 0.92545,
 17:33:47.775,ed:35:33:d3:6c:f8, 2015-01-01 03:54:39.565, 0.517, 0.088, 0.849, -0.183, 0.427, 0, 5.949, -31.201, 146.651, -13.033, -12.340, -30.753, 22.72, 0.26218, 0.27179, -0.02905, 0.92545,
 17:33:47.775,ed:35:33:d3:6c:f8, 2015-01-01 03:54:39.565, 0.516, 0.087, 0.846, -0.061, 0.305, -0.122, 5.949, -31.212, 146.629, -13.033, -12.340, -30.753, 22.72, 0.26218, 0.27179, -0.02905, 0.92545,
 17:33:47.777,f6:90:cc:01:6d:25, 2015-01-01 03:54:50.285, 0.935, -0.074, 0.304, -0.183, 0.244, 0, -14.227, -71.411, -142.581, -30.580, -8.707, -5.240, 27.33, 0.189, -0.5809, -0.08966, -0.78656,
 17:33:47.777,f6:90:cc:01:6d:25, 2015-01-01 03:54:50.285, 0.935, -0.079, 0.305, -0.305, 0.122, 0, -14.222, -71.406, -142.575, -30.580, -8.707, -5.240, 27.33, 0.189, -0.5809, -0.08966, -0.78656,
 17:33:47.777,f6:90:cc:01:6d:25, 2015-01-01 03:54:50.285, 0.935, -0.078, 0.305, -0.305, 0.244, 0, -14.227, -71.406, -142.564, -30.580, -8.707, -5.240, 27.33, 0.189, -0.5809, -0.08966, -0.78656,
 17:33:47.777,f6:90:cc:01:6d:25, 2015-01-01 03:54:50.285, 0.935, -0.079, 0.305, -0.305, 0.122, 0, -14.222, -71.406, -142.575, -30.580, -8.707, -5.240, 27.33, 0.189, -0.5809, -0.08966, -0.78656,
 17:33:47.777,f6:90:cc:01:6d:25, 2015-01-01 03:54:50.285, 0.935, -0.078, 0.305, -0.305, 0.244, 0, -14.227, -71.406, -142.564, -30.580, -8.707, -5.240, 27.33, 0.189, -0.5809, -0.08966, -0.78656,
 17:33:47.777,f6:90:cc:01:6d:25, 2015-01-01 03:54:50.285, 0.935, -0.079, 0.305, -0.305, 0.122, 0, -14.222, -71.406, -142.575, -30.580, -8.707, -5.240, 27.33, 0.189, -0.5809, -0.08966, -0.78656,
 17:33:47.798,e3:ca:2d:fd:e0:8c, 2015-01-01 03:54:58.760, 0.95, 0.021, 0.37, 0.122, -0.122, 0, 3.093, -68.73, 155.017, -24.773, -10.293, -13.993, 24.47, -0.1636, -0.55566, 0.10034, -0.8089,
 17:33:47.798,e3:ca:2d:fd:e0:8c, 2015-01-01 03:54:58.760, 0.951, 0.022, 0.369, 0, -0.183, 0, 3.093, -68.736, 155.017, -24.773, -10.293, -13.993, 24.47, -0.1636, -0.55566, 0.10034, -0.8089,
 17:33:47.798,e3:ca:2d:fd:e0:8c, 2015-01-01 03:54:58.760, 0.95, 0.021, 0.368, -0.244, -0.183, 0, 3.093, -68.741, 155.017, -24.773, -10.293, -13.993, 24.47, -0.1636, -0.55566, 0.10034, -0.8089,
 17:33:47.798,e3:ca:2d:fd:e0:8c, 2015-01-01 03:54:58.760, 0.951, 0.022, 0.369, 0, -0.183, 0, 3.093, -68.736, 155.017, -24.773, -10.293, -13.993, 24.47, -0.1636, -0.55566, 0.10034, -0.8089,
 17:33:47.798,e3:ca:2d:fd:e0:8c, 2015-01-01 03:54:58.760, 0.95, 0.021, 0.368, -0.244, -0.183, 0, 3.093, -68.741, 155.017, -24.773, -10.293, -13.993, 24.47, -0.1636, -0.55566, 0.10034, -0.8089,
 17:33:47.798,e3:ca:2d:fd:e0:8c, 2015-01-01 03:54:58.760, 0.951, 0.022, 0.369, 0, -0.183, 0, 3.093, -68.736, 155.017, -24.773, -10.293, -13.993, 24.47, -0.1636, -0.55566, 0.10034, -0.8089,
 17:33:47.798,e3:ca:2d:fd:e0:8c, 2015-01-01 03:54:58.760, 0.95, 0.021, 0.368, -0.244, -0.183, 0, 3.093, -68.741, 155.017, -24.773, -10.293, -13.993, 24.47, -0.1636, -0.55566, 0.10034, -0.8089,
