Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 15:49:12.573,f6:90:cc:01:6d:25, 2015-01-01 04:00:25.850, 0.907, 0.234, 0.312, -0.732, 1.648, 0.793, 37.853, -66.665, 153.875, -26.753, -13.913, -7.160, 32.53, 0.0116, 0.57031, 0.14566, 0.80826,
 15:49:12.573,f6:90:cc:01:6d:25, 2015-01-01 04:00:25.850, 0.905, 0.231, 0.312, -0.671, 1.77, 0.793, 37.766, -66.649, 153.946, -26.753, -13.913, -7.160, 32.53, 0.0116, 0.57031, 0.14566, 0.80826,
 15:49:12.595,f6:90:cc:01:6d:25, 2015-01-01 04:00:25.850, 0.904, 0.229, 0.315, -0.305, 1.587, 0.793, 37.683, -66.632, 154.028, -26.753, -13.913, -7.160, 32.53, 0.00485, 0.56723, 0.14618, 0.81039,
 15:49:12.596,f6:90:cc:01:6d:25, 2015-01-01 04:00:25.850, 0.906, 0.23, 0.316, -0.305, 1.587, 0.854, 37.601, -66.621, 154.105, -26.753, -13.913, -7.160, 32.53, 0.00485, 0.56723, 0.14618, 0.81039,
 15:49:12.597,ed:35:33:d3:6c:f8, 2015-01-01 04:00:25.840, 0.552, 0.065, 0.827, 0.977, 2.136, 0.732, 4.62, -34.129, 144.69, -15.493, -9.587, -31.020, 31.19, -0.27908, -0.29248, 0.05048, -0.91318,
 15:49:12.597,ed:35:33:d3:6c:f8, 2015-01-01 04:00:25.840, 0.55, 0.068, 0.826, 0.61, 2.258, 0.427, 4.625, -34.085, 144.723, -15.493, -9.587, -31.020, 31.19, -0.27908, -0.29248, 0.05048, -0.91318,
 15:49:12.616,ed:40:fe:65:30:6c, 2015-01-01 04:00:30.820, 0.759, 0.103, 0.649, 0.061, 1.038, 0.061, 9.349, -49.894, -122.432, -24.007, -8.953, -1.980, 29.11, 0.46423, -0.33505, -0.27029, -0.77399,
 15:49:12.616,ed:40:fe:65:30:6c, 2015-01-01 04:00:30.820, 0.755, 0.102, 0.65, 0.305, 1.16, 0.244, 9.338, -49.872, -122.437, -24.007, -8.953, -1.980, 29.11, 0.46423, -0.33505, -0.27029, -0.77399,
 15:49:12.617,e3:ca:2d:fd:e0:8c, 2015-01-01 04:00:25.655, 0.916, 0.04, 0.442, 0.183, 0.793, 0.183, 5.729, -64.363, 163.092, -25.693, -10.787, -13.940, 29.88, 0.09927, 0.53406, -0.03741, 0.83871,
 15:49:12.617,e3:ca:2d:fd:e0:8c, 2015-01-01 04:00:25.655, 0.917, 0.042, 0.44, 0.183, 0.671, 0.122, 5.724, -64.347, 163.092, -25.693, -10.787, -13.940, 29.88, 0.09927, 0.53406, -0.03741, 0.83871,
 15:49:12.619,ed:35:33:d3:6c:f8, 2015-01-01 04:00:25.840, 0.545, 0.064, 0.829, 0.854, 2.075, 0.793, 4.631, -34.047, 144.75, -15.493, -9.587, -31.020, 31.19, -0.27792, -0.29041, 0.05167, -0.91415,
 15:49:12.619,ed:35:33:d3:6c:f8, 2015-01-01 04:00:25.840, 0.545, 0.064, 0.832, 1.099, 2.075, 0.977, 4.636, -34.003, 144.789, -15.493, -9.587, -31.020, 31.19, -0.27792, -0.29041, 0.05167, -0.91415,
 15:49:12.637,ed:40:fe:65:30:6c, 2015-01-01 04:00:30.820, 0.757, 0.102, 0.649, 0.244, 1.038, 0.366, 9.333, -49.85, -122.437, -24.007, -8.953, -1.980, 29.11, 0.46518, -0.33267, -0.26697, -0.7756,
 15:49:12.637,ed:40:fe:65:30:6c, 2015-01-01 04:00:30.820, 0.759, 0.101, 0.648, -0.061, 0.916, 0.244, 9.322, -49.828, -122.432, -24.007, -8.953, -1.980, 29.11, 0.46518, -0.33267, -0.26697, -0.7756,
 15:49:12.640,f6:90:cc:01:6d:25, 2015-01-01 04:00:25.850, 0.905, 0.231, 0.315, -0.122, 1.587, 0.916, 37.518, -66.605, 154.204, -26.753, -13.913, -7.160, 32.53, 0.00485, 0.56723, 0.14618, 0.81039,
 15:49:12.640,f6:90:cc:01:6d:25, 2015-01-01 04:00:25.850, 0.902, 0.23, 0.315, 0, 1.526, 0.732, 37.436, -66.594, 154.33, -26.753, -13.913, -7.160, 32.53, 0.00485, 0.56723, 0.14618, 0.81039,
 15:49:12.663,f6:90:cc:01:6d:25, 2015-01-01 04:00:26.205, 0.901, 0.231, 0.317, -0.122, 1.282, 0.671, 37.365, -66.583, 154.446, -26.753, -13.913, -7.160, 32.53, 0.00485, 0.56723, 0.14618, 0.81039,
 15:49:12.663,f6:90:cc:01:6d:25, 2015-01-01 04:00:26.205, 0.903, 0.233, 0.322, -0.122, 1.099, 0.427, 37.299, -66.572, 154.534, -26.753, -13.913, -7.160, 32.53, 0.00485, 0.56723, 0.14618, 0.81039,
 15:49:12.665,ed:35:33:d3:6c:f8, 2015-01-01 04:00:25.840, 0.546, 0.06, 0.832, 0.427, 1.953, 0.488, 4.636, -33.964, 144.849, -15.493, -9.587, -31.020, 31.19, -0.27792, -0.29041, 0.05167, -0.91415,
 15:49:12.665,ed:35:33:d3:6c:f8, 2015-01-01 04:00:25.840, 0.543, 0.059, 0.834, 0, 1.465, 0, 4.631, -33.926, 144.888, -15.493, -9.587, -31.020, 31.19, -0.27792, -0.29041, 0.05167, -0.91415,
 15:49:12.683,ed:40:fe:65:30:6c, 2015-01-01 04:00:30.820, 0.757, 0.103, 0.651, -0.305, 0.793, 0, 9.305, -49.807, -122.432, -24.007, -8.953, -1.980, 29.11, 0.46518, -0.33267, -0.26697, -0.7756,
 15:49:12.683,ed:40:fe:65:30:6c, 2015-01-01 04:00:30.820, 0.753, 0.101, 0.65, -0.549, 0.793, 0, 9.294, -49.785, -122.437, -24.007, -8.953, -1.980, 29.11, 0.46518, -0.33267, -0.26697, -0.7756,
 15:49:12.683,e3:ca:2d:fd:e0:8c, 2015-01-01 04:00:25.655, 0.916, 0.043, 0.441, 0.122, 0.549, 0.061, 5.718, -64.336, 163.125, -25.867, -10.333, -14.620, 29.88, 0.09927, 0.53406, -0.03741, 0.83871,
 15:49:12.683,e3:ca:2d:fd:e0:8c, 2015-01-01 04:00:25.655, 0.914, 0.046, 0.441, 0.061, 0.488, 0, 5.718, -64.325, 163.141, -25.867, -10.333, -14.620, 29.88, 0.09927, 0.53406, -0.03741, 0.83871,
 15:49:12.685,f6:90:cc:01:6d:25, 2015-01-01 04:00:26.205, 0.902, 0.233, 0.319, 0.061, 0.916, 0.244, 37.249, -66.555, 154.627, -26.753, -13.913, -7.160, 32.53, 0.00485, 0.56723, 0.14618, 0.81039,
 15:49:12.685,f6:90:cc:01:6d:25, 2015-01-01 04:00:26.205, 0.898, 0.234, 0.315, 0.366, 1.038, -0.061, 37.211, -66.544, 154.671, -26.753, -13.913, -7.160, 32.53, 0.00485, 0.56723, 0.14618, 0.81039,
 15:49:12.706,e3:ca:2d:fd:e0:8c, 2015-01-01 04:00:25.655, 0.913, 0.047, 0.44, 0.061, 0.183, 0, 5.718, -64.325, 163.136, -25.867, -10.333, -14.620, 29.88, 0.09763, 0.53207, -0.03613, 0.84021,
 15:49:12.706,e3:ca:2d:fd:e0:8c, 2015-01-01 04:00:25.655, 0.914, 0.046, 0.44, 0, 0, 0, 5.718, -64.319, 163.125, -25.867, -10.333, -14.620, 29.88, 0.09763, 0.53207, -0.03613, 0.84021,
 15:49:12.708,ed:35:33:d3:6c:f8, 2015-01-01 04:00:26.130, 0.547, 0.065, 0.829, -0.427, 1.282, -0.793, 4.625, -33.898, 144.91, -15.493, -9.587, -31.020, 31.19, -0.27792, -0.29041, 0.05167, -0.91415,
 15:49:12.708,ed:35:33:d3:6c:f8, 2015-01-01 04:00:26.130, 0.546, 0.059, 0.824, -0.183, 1.343, -0.488, 4.625, -33.865, 144.926, -15.493, -9.587, -31.020, 31.19, -0.27792, -0.29041, 0.05167, -0.91415,
 15:49:12.727,ed:40:fe:65:30:6c, 2015-01-01 04:00:31.175, 0.758, 0.102, 0.646, -0.488, 0.61, -0.183, 9.278, -49.763, -122.443, -24.007, -8.953, -1.980, 29.11, 0.46518, -0.33267, -0.26697, -0.7756,
 15:49:12.727,ed:40:fe:65:30:6c, 2015-01-01 04:00:31.175, 0.767, 0.105, 0.646, -0.549, 0.122, -0.366, 9.267, -49.746, -122.459, -24.007, -8.953, -1.980, 29.11, 0.46518, -0.33267, -0.26697, -0.7756,
