Index,L5_Acceleration X(g),L5_Acceleration Y(g),L5_Acceleration Z(g),L5_Angular velocity X(°/s),L5_Angular velocity Y(°/s),L5_Angular velocity Z(°/s),L5_Angle X(°),L5_Angle Y(°),L5_Angle Z(°),L5_Magnetic field X(ʯt),L5_Magnetic field Y(ʯt),L5_Magnetic field Z(ʯt),L5_Temperature(℃),L5_Quaternions 0(),L5_Quaternions 1(),L5_Quaternions 2(),L5_Quaternions 3(),L5___orig_idx,T4_Acceleration X(g),T4_Acceleration Y(g),T4_Acceleration Z(g),T4_Angular velocity X(°/s),T4_Angular velocity Y(°/s),T4_Angular velocity Z(°/s),T4_Angle X(°),T4_Angle Y(°),T4_Angle Z(°),T4_Magnetic field X(ʯt),T4_Magnetic field Y(ʯt),T4_Magnetic field Z(ʯt),T4_Temperature(℃),T4_Quaternions 0(),T4_Quaternions 1(),T4_Quaternions 2(),T4_Quaternions 3(),T4___orig_idx,C7_Acceleration X(g),C7_Acceleration Y(g),C7_Acceleration Z(g),C7_Angular velocity X(°/s),C7_Angular velocity Y(°/s),C7_Angular velocity Z(°/s),C7_Angle X(°),C7_Angle Y(°),C7_Angle Z(°),C7_Magnetic field X(ʯt),C7_Magnetic field Y(ʯt),C7_Magnetic field Z(ʯt),C7_Temperature(℃),C7_Quaternions 0(),C7_Quaternions 1(),C7_Quaternions 2(),C7_Quaternions 3(),C7___orig_idx,T12_Acceleration X(g),T12_Acceleration Y(g),T12_Acceleration Z(g),T12_Angular velocity X(°/s),T12_Angular velocity Y(°/s),T12_Angular velocity Z(°/s),T12_Angle X(°),T12_Angle Y(°),T12_Angle Z(°),T12_Magnetic field X(ʯt),T12_Magnetic field Y(ʯt),T12_Magnetic field Z(ʯt),T12_Temperature(℃),T12_Quaternions 0(),T12_Quaternions 1(),T12_Quaternions 2(),T12_Quaternions 3(),T12___orig_idx
0,0.938,-0.177,0.371,-0.183,0.183,0.0,-25.389,-66.385,-173.491,-25.193,-6.073,-13.74,28.54,0.07504,0.54343,-0.15393,0.82175,0,0.521,-0.295,0.81,-0.427,-0.061,0.0,-20.039,-31.256,-105.837,-18.773,-1.76,-7.927,25.28,-0.53445,0.31265,0.0264,0.78473,6,0.217,-0.375,0.897,-0.854,-0.061,-0.183,-22.549,-12.761,-178.385,-7.607,-1.073,-34.067,29.3,-0.00873,-0.11288,0.19336,-0.97452,12,0.926,-0.173,0.302,-0.183,-0.061,0.0,-29.729,-69.631,-140.043,-29.0,-6.36,-6.947,29.82,0.13297,-0.59061,0.00943,-0.79581,24
1,0.937,-0.177,0.372,-0.244,0.0,0.0,-25.395,-66.385,-173.485,-25.193,-6.073,-13.74,28.54,0.07504,0.54343,-0.15393,0.82175,1,0.521,-0.296,0.809,-0.366,0.0,0.0,-20.045,-31.256,-105.853,-18.773,-1.76,-7.927,25.28,-0.53445,0.31265,0.0264,0.78473,7,0.218,-0.375,0.894,-0.366,0.122,0.0,-22.56,-12.755,-178.385,-7.607,-1.073,-34.067,29.3,-0.00873,-0.11288,0.19336,-0.97452,13,0.924,-0.175,0.301,0.122,0.244,0.0,-29.734,-69.631,-140.026,-29.0,-6.36,-6.947,29.82,0.13297,-0.59061,0.00943,-0.79581,25
2,0.938,-0.176,0.372,-0.122,-0.244,0.305,-25.417,-66.385,-173.469,-25.193,-6.073,-13.74,28.54,0.07504,0.54343,-0.15393,0.82175,2,0.521,-0.297,0.806,-0.061,0.122,0.0,-20.05,-31.256,-105.881,-18.773,-1.76,-7.927,25.28,-0.53445,0.31265,0.0264,0.78473,8,0.217,-0.377,0.895,-0.305,0.244,0.061,-22.566,-12.75,-178.385,-7.607,-1.073,-34.067,29.3,-0.00873,-0.11288,0.19336,-0.97452,14,0.926,-0.176,0.301,0.0,0.122,0.0,-29.729,-69.62,-140.026,-29.0,-6.36,-6.947,29.82,0.13297,-0.59061,0.00943,-0.79581,26
3,0.937,-0.177,0.372,-0.244,0.0,0.0,-25.395,-66.385,-173.485,-25.193,-6.073,-13.74,28.54,0.07504,0.54343,-0.15393,0.82175,3,0.521,-0.296,0.809,-0.366,0.0,0.0,-20.045,-31.256,-105.853,-18.773,-1.76,-7.927,25.28,-0.53445,0.31265,0.0264,0.78473,9,0.218,-0.375,0.894,-0.366,0.122,0.0,-22.56,-12.755,-178.385,-7.607,-1.073,-34.067,29.3,-0.00873,-0.11288,0.19336,-0.97452,15,0.924,-0.175,0.301,0.122,0.244,0.0,-29.734,-69.631,-140.026,-29.0,-6.36,-6.947,29.82,0.13297,-0.59061,0.00943,-0.79581,27
4,0.938,-0.176,0.372,-0.122,-0.244,0.305,-25.417,-66.385,-173.469,-25.193,-6.073,-13.74,28.54,0.07504,0.54343,-0.15393,0.82175,4,0.521,-0.297,0.806,-0.061,0.122,0.0,-20.05,-31.256,-105.881,-18.773,-1.76,-7.927,25.28,-0.53445,0.31265,0.0264,0.78473,10,0.217,-0.377,0.895,-0.305,0.244,0.061,-22.566,-12.75,-178.385,-7.607,-1.073,-34.067,29.3,-0.00873,-0.11288,0.19336,-0.97452,16,0.926,-0.176,0.301,0.0,0.122,0.0,-29.729,-69.62,-140.026,-29.0,-6.36,-6.947,29.82,0.13297,-0.59061,0.00943,-0.79581,28
5,0.937,-0.177,0.372,-0.244,0.0,0.0,-25.395,-66.385,-173.485,-25.193,-6.073,-13.74,28.54,0.07504,0.54343,-0.15393,0.82175,5,0.521,-0.296,0.809,-0.366,0.0,0.0,-20.045,-31.256,-105.853,-18.773,-1.76,-7.927,25.28,-0.53445,0.31265,0.0264,0.78473,11,0.218,-0.375,0.894,-0.366,0.122,0.0,-22.56,-12.755,-178.385,-7.607,-1.073,-34.067,29.3,-0.00873,-0.11288,0.19336,-0.97452,17,0.924,-0.175,0.301,0.122,0.244,0.0,-29.734,-69.631,-140.026,-29.0,-6.36,-6.947,29.82,0.13297,-0.59061,0.00943,-0.79581,29
6,0.935,-0.176,0.372,-0.122,-0.244,0.305,-25.417,-66.385,-173.469,-25.193,-6.073,-13.74,28.54,0.07504,0.54343,-0.15393,0.82175,30,0.52,-0.297,0.806,-0.061,0.122,0.0,-20.05,-31.256,-105.881,-18.773,-1.76,-7.927,25.28,-0.53445,0.31265,0.0264,0.78473,18,0.217,-0.377,0.895,-0.305,0.244,0.061,-22.566,-12.75,-178.385,-7.607,-1.073,-34.067,29.3,-0.00873,-0.11288,0.19336,-0.97452,36,0.923,-0.176,0.301,0.0,0.122,0.0,-29.729,-69.62,-140.026,-29.0,-6.36,-6.947,29.82,0.13297,-0.59061,0.00943,-0.79581,42
7,0.935,-0.177,0.37,0.122,-0.244,0.244,-25.428,-66.385,-173.463,-25.193,-6.073,-13.74,28.54,0.07504,0.54343,-0.15393,0.82175,31,0.519,-0.297,0.807,0.061,0.122,0.0,-20.05,-31.251,-105.903,-18.773,-1.76,-7.927,25.28,-0.53445,0.31265,0.0264,0.78473,19,0.216,-0.377,0.894,-0.244,0.122,-0.061,-22.571,-12.744,-178.401,-7.607,-1.073,-34.067,29.3,-0.00873,-0.11288,0.19336,-0.97452,37,0.923,-0.176,0.302,-0.061,0.0,0.305,-29.74,-69.615,-140.004,-29.0,-6.36,-6.947,29.82,0.13297,-0.59061,0.00943,-0.79581,43
8,0.935,-0.178,0.371,0.183,0.0,0.244,-25.439,-66.379,-173.441,-25.193,-6.073,-13.74,28.54,0.07504,0.54343,-0.15393,0.82175,32,0.52,-0.296,0.807,0.0,0.244,0.0,-20.05,-31.245,-105.925,-18.773,-1.76,-7.927,25.28,-0.53445,0.31265,0.0264,0.78473,20,0.217,-0.375,0.894,-0.061,0.305,0.0,-22.577,-12.739,-178.407,-7.607,-1.073,-34.067,29.3,-0.00873,-0.11288,0.19336,-0.97452,38,0.923,-0.176,0.301,-0.122,0.0,0.244,-29.762,-69.609,-139.977,-29.0,-6.36,-6.947,29.82,0.13297,-0.59061,0.00943,-0.79581,44
9,0.935,-0.177,0.37,0.122,-0.244,0.244,-25.428,-66.385,-173.463,-25.193,-6.073,-13.74,28.54,0.07504,0.54343,-0.15393,0.82175,33,0.519,-0.297,0.807,0.061,0.122,0.0,-20.05,-31.251,-105.903,-18.773,-1.76,-7.927,25.28,-0.53445,0.31265,0.0264,0.78473,21,0.216,-0.377,0.894,-0.244,0.122,-0.061,-22.571,-12.744,-178.401,-7.607,-1.073,-34.067,29.3,-0.00873,-0.11288,0.19336,-0.97452,39,0.923,-0.176,0.302,-0.061,0.0,0.305,-29.74,-69.615,-140.004,-29.0,-6.36,-6.947,29.82,0.13297,-0.59061,0.00943,-0.79581,45
