Index,L5_Acceleration X(g),L5_Acceleration Y(g),L5_Acceleration Z(g),L5_Angular velocity X(°/s),L5_Angular velocity Y(°/s),L5_Angular velocity Z(°/s),L5_Angle X(°),L5_Angle Y(°),L5_Angle Z(°),L5_Magnetic field X(ʯt),L5_Magnetic field Y(ʯt),L5_Magnetic field Z(ʯt),L5_Temperature(℃),L5_Quaternions 0(),L5_Quaternions 1(),L5_Quaternions 2(),L5_Quaternions 3(),L5___orig_idx,T4_Acceleration X(g),T4_Acceleration Y(g),T4_Acceleration Z(g),T4_Angular velocity X(°/s),T4_Angular velocity Y(°/s),T4_Angular velocity Z(°/s),T4_Angle X(°),T4_Angle Y(°),T4_Angle Z(°),T4_Magnetic field X(ʯt),T4_Magnetic field Y(ʯt),T4_Magnetic field Z(ʯt),T4_Temperature(℃),T4_Quaternions 0(),T4_Quaternions 1(),T4_Quaternions 2(),T4_Quaternions 3(),T4___orig_idx,C7_Acceleration X(g),C7_Acceleration Y(g),C7_Acceleration Z(g),C7_Angular velocity X(°/s),C7_Angular velocity Y(°/s),C7_Angular velocity Z(°/s),C7_Angle X(°),C7_Angle Y(°),C7_Angle Z(°),C7_Magnetic field X(ʯt),C7_Magnetic field Y(ʯt),C7_Magnetic field Z(ʯt),C7_Temperature(℃),C7_Quaternions 0(),C7_Quaternions 1(),C7_Quaternions 2(),C7_Quaternions 3(),C7___orig_idx,T12_Acceleration X(g),T12_Acceleration Y(g),T12_Acceleration Z(g),T12_Angular velocity X(°/s),T12_Angular velocity Y(°/s),T12_Angular velocity Z(°/s),T12_Angle X(°),T12_Angle Y(°),T12_Angle Z(°),T12_Magnetic field X(ʯt),T12_Magnetic field Y(ʯt),T12_Magnetic field Z(ʯt),T12_Temperature(℃),T12_Quaternions 0(),T12_Quaternions 1(),T12_Quaternions 2(),T12_Quaternions 3(),T12___orig_idx
0,0.986,-0.167,0.224,0.122,-1.038,0.061,-36.519,-74.048,-178.242,-27.727,-5.493,-12.693,26.98,-0.17972,-0.57254,0.24188,-0.76242,4,0.71,-0.009,0.716,0.0,0.244,-0.793,-0.802,-44.489,-115.164,-21.873,-6.18,-3.64,26.59,0.49423,-0.32321,-0.19727,-0.78244,8,0.799,0.113,0.583,-0.183,1.648,-1.221,11.041,-53.152,-174.677,-22.14,-11.1,-13.807,30.39,0.08438,-0.44077,-0.10669,-0.88721,0,0.948,0.127,0.25,-0.366,0.183,-0.427,26.208,-73.301,165.685,-28.827,-12.107,-6.0,30.93,-0.03302,0.59985,0.10458,0.79248,6
1,0.985,-0.167,0.228,0.305,-0.793,0.061,-36.557,-74.064,-178.176,-27.727,-5.493,-12.693,26.98,-0.17972,-0.57254,0.24188,-0.76242,5,0.701,-0.009,0.716,0.732,0.549,-0.61,-0.78,-44.478,-115.208,-21.873,-6.18,-3.64,26.59,0.49423,-0.32321,-0.19727,-0.78244,9,0.802,0.114,0.583,-0.427,1.709,-1.099,11.052,-53.119,-174.65,-22.14,-11.1,-13.807,30.39,0.08438,-0.44077,-0.10669,-0.88721,1,0.947,0.129,0.254,0.183,0.549,-0.427,26.23,-73.284,165.668,-28.827,-12.107,-6.0,30.93,-0.03302,0.59985,0.10458,0.79248,7
2,0.982,-0.169,0.223,0.427,-0.671,0.061,-36.579,-74.075,-178.127,-27.727,-5.493,-12.693,26.98,-0.17682,-0.57578,0.24124,-0.76086,14,0.704,-0.015,0.715,0.671,0.427,-0.366,-0.753,-44.473,-115.241,-21.873,-6.18,-3.64,26.59,0.49423,-0.32321,-0.19727,-0.78244,18,0.799,0.116,0.584,0.122,1.77,-1.221,11.074,-53.08,-174.633,-22.14,-11.1,-13.807,30.39,0.08438,-0.44077,-0.10669,-0.88721,2,0.945,0.124,0.254,0.244,0.793,-0.366,26.235,-73.268,165.652,-28.827,-12.107,-6.0,30.93,-0.03302,0.59985,0.10458,0.79248,16
3,0.983,-0.17,0.221,0.305,-0.549,-0.061,-36.601,-74.086,-178.083,-27.727,-5.493,-12.693,26.98,-0.17682,-0.57578,0.24124,-0.76086,15,0.708,-0.006,0.718,0.183,1.221,-0.854,-0.736,-44.456,-115.285,-21.873,-6.18,-3.64,26.59,0.49423,-0.32321,-0.19727,-0.78244,19,0.802,0.114,0.583,-0.427,1.709,-1.099,11.052,-53.119,-174.65,-22.14,-11.1,-13.807,30.39,0.08438,-0.44077,-0.10669,-0.88721,3,0.946,0.122,0.25,0.061,0.427,-0.488,26.257,-73.257,165.641,-28.827,-12.107,-6.0,30.93,-0.03302,0.59985,0.10458,0.79248,17
4,0.984,-0.171,0.227,0.305,-0.183,-0.122,-36.606,-74.092,-178.072,-27.727,-5.493,-12.693,26.98,-0.17682,-0.57578,0.24124,-0.76086,20,0.708,-0.002,0.72,0.183,1.526,-0.916,-0.714,-44.434,-115.334,-21.873,-6.18,-3.64,26.59,0.49423,-0.32321,-0.19727,-0.78244,30,0.795,0.116,0.584,0.122,1.77,-1.221,11.074,-53.08,-174.633,-22.14,-11.1,-13.807,30.39,0.08438,-0.44077,-0.10669,-0.88721,10,0.948,0.127,0.254,0.122,1.221,-0.305,26.263,-73.235,165.657,-28.827,-12.107,-6.0,30.93,-0.03302,0.59985,0.10458,0.79248,28
5,0.987,-0.167,0.225,0.122,-0.183,-0.061,-36.606,-74.097,-178.083,-27.727,-5.493,-12.693,26.98,-0.17682,-0.57578,0.24124,-0.76086,21,0.701,-0.008,0.722,1.404,1.099,0.0,-0.692,-44.407,-115.378,-21.873,-6.18,-3.64,26.59,0.49423,-0.32321,-0.19727,-0.78244,31,0.793,0.108,0.583,0.549,1.526,-0.549,11.091,-53.053,-174.606,-22.14,-11.1,-13.807,30.39,0.08438,-0.44077,-0.10669,-0.88721,11,0.945,0.128,0.257,0.061,0.854,-0.488,26.257,-73.213,165.674,-28.827,-12.107,-6.0,30.93,-0.03302,0.59985,0.10458,0.79248,29
6,0.985,-0.167,0.225,0.183,-0.183,-0.061,-36.606,-74.097,-178.094,-27.727,-5.493,-12.693,26.98,-0.17682,-0.57578,0.24124,-0.76086,26,0.693,-0.001,0.729,0.732,1.953,0.427,-0.665,-44.379,-115.4,-21.873,-6.18,-3.64,26.59,0.49423,-0.32321,-0.19727,-0.78244,38,0.795,0.11,0.585,-0.061,1.892,-0.732,11.102,-53.015,-174.567,-22.14,-11.1,-13.807,30.39,0.08438,-0.44077,-0.10669,-0.88721,12,0.943,0.128,0.259,0.854,0.488,-0.488,26.268,-73.196,165.641,-28.8,-11.853,-6.033,30.93,-0.03302,0.59985,0.10458,0.79248,36
7,0.981,-0.168,0.228,0.549,-0.183,-0.061,-36.606,-74.103,-178.099,-27.727,-5.493,-12.693,26.98,-0.17682,-0.57578,0.24124,-0.76086,27,0.694,-0.003,0.725,0.427,2.747,0.183,-0.659,-44.341,-115.417,-21.873,-6.18,-3.64,26.59,0.49423,-0.32321,-0.19727,-0.78244,39,0.793,0.108,0.583,0.549,1.526,-0.549,11.091,-53.053,-174.606,-22.14,-11.1,-13.807,30.39,0.08438,-0.44077,-0.10669,-0.88721,13,0.941,0.127,0.257,0.977,0.122,-0.488,26.307,-73.185,165.619,-28.8,-11.853,-6.033,30.93,-0.03302,0.59985,0.10458,0.79248,37
8,0.979,-0.166,0.223,0.671,-0.305,-0.122,-36.601,-74.103,-178.099,-27.727,-5.493,-12.693,26.98,-0.17682,-0.57578,0.24124,-0.76086,44,0.696,-0.008,0.722,0.122,2.747,-0.061,-0.654,-44.286,-115.444,-21.347,-6.487,-4.593,26.59,0.49423,-0.32321,-0.19727,-0.78244,48,0.8,0.11,0.585,-0.061,1.892,-0.732,11.102,-53.015,-174.567,-22.14,-11.1,-13.807,30.39,0.08438,-0.44077,-0.10669,-0.88721,22,0.939,0.125,0.256,0.61,0.0,-0.549,26.356,-73.18,165.591,-28.8,-11.853,-6.033,30.93,-0.03302,0.59985,0.10458,0.79248,46
9,0.979,-0.168,0.225,0.549,-0.427,-0.366,-36.59,-74.114,-178.11,-27.727,-5.493,-12.693,26.98,-0.17682,-0.57578,0.24124,-0.76086,45,0.69,-0.01,0.721,-0.549,2.258,0.061,-0.648,-44.231,-115.461,-21.347,-6.487,-4.593,26.59,0.49423,-0.32321,-0.19727,-0.78244,49,0.802,0.124,0.587,-0.183,2.258,-1.282,11.118,-52.971,-174.562,-22.14,-11.1,-13.807,30.39,0.08438,-0.44077,-0.10669,-0.88721,23,0.939,0.128,0.263,0.305,0.0,-0.671,26.4,-73.174,165.531,-28.8,-11.853,-6.033,30.93,-0.03302,0.59985,0.10458,0.79248,47
