Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 16:01:19.492,e3:ca:2d:fd:e0:8c, 2015-01-01 01:13:58.285, 0.925, -0.138, 0.406, -0.122, -0.183, 0, -18.463, -65.237, -176.061, -26.300, -9.153, -14.380, 27.55, 0.05801, 0.53619, -0.11658, 0.83392,
 16:01:19.492,e3:ca:2d:fd:e0:8c, 2015-01-01 01:13:58.285, 0.925, -0.138, 0.406, -0.061, -0.183, 0, -18.468, -65.237, -176.056, -26.300, -9.153, -14.380, 27.55, 0.05801, 0.53619, -0.11658, 0.83392,
 16:01:19.492,ed:40:fe:65:30:6c, 2015-01-01 01:13:37.295, 0.594, 0.028, 0.806, 0.122, 0, 0, 2.065, -36.392, -117.982, -20.647, -6.813, -5.773, 27.03, 0.49393, -0.25888, -0.17551, -0.81125,
 16:01:19.492,ed:40:fe:65:30:6c, 2015-01-01 01:13:37.295, 0.594, 0.028, 0.807, 0.122, 0, 0.122, 2.071, -36.392, -117.971, -20.647, -6.813, -5.773, 27.03, 0.49393, -0.25888, -0.17551, -0.81125,
 16:01:19.494,ed:35:33:d3:6c:f8, 2015-01-01 01:13:48.850, 0.462, -0.04, 0.881, 0, -0.549, 0.061, -2.67, -27.592, 175.787, -11.980, -6.920, -25.453, 31.59, -0.04141, -0.2373, 0.0314, -0.97,
 16:01:19.494,ed:35:33:d3:6c:f8, 2015-01-01 01:13:48.850, 0.463, -0.041, 0.878, 0.122, -0.549, 0.061, -2.67, -27.603, 175.809, -11.980, -6.920, -25.453, 31.59, -0.04141, -0.2373, 0.0314, -0.97,
 16:01:19.495,f6:90:cc:01:6d:25, 2015-01-01 01:13:46.880, 0.917, -0.097, 0.351, 0.061, -0.183, 0, -15.315, -68.329, -148.738, -29.820, -9.367, -7.200, 31.46, 0.14896, -0.56558, -0.04376, -0.80988,
 16:01:19.495,f6:90:cc:01:6d:25, 2015-01-01 01:13:46.880, 0.917, -0.098, 0.352, 0, -0.183, 0, -15.315, -68.335, -148.738, -29.820, -9.367, -7.200, 31.46, 0.14896, -0.56558, -0.04376, -0.80988,
 16:01:19.514,ed:40:fe:65:30:6c, 2015-01-01 01:13:37.295, 0.595, 0.028, 0.808, 0.122, 0, 0.183, 2.071, -36.392, -117.96, -20.647, -6.813, -5.773, 27.03, 0.49393, -0.25888, -0.17551, -0.81125,
 16:01:19.514,ed:40:fe:65:30:6c, 2015-01-01 01:13:37.295, 0.594, 0.028, 0.807, 0.061, -0.061, 0.244, 2.065, -36.392, -117.949, -20.647, -6.813, -5.773, 27.03, 0.49393, -0.25888, -0.17551, -0.81125,
 16:01:19.515,e3:ca:2d:fd:e0:8c, 2015-01-01 01:13:58.285, 0.927, -0.139, 0.407, -0.122, -0.122, 0, -18.474, -65.242, -176.05, -26.000, -9.633, -15.207, 27.55, 0.05801, 0.53619, -0.11658, 0.83392,
 16:01:19.515,e3:ca:2d:fd:e0:8c, 2015-01-01 01:13:58.285, 0.928, -0.139, 0.408, -0.061, -0.061, 0, -18.479, -65.242, -176.045, -26.000, -9.633, -15.207, 27.55, 0.05801, 0.53619, -0.11658, 0.83392,
 16:01:19.516,ed:35:33:d3:6c:f8, 2015-01-01 01:13:49.205, 0.462, -0.041, 0.878, 0.061, -0.488, 0.183, -2.67, -27.614, 175.831, -11.980, -6.920, -25.453, 31.59, -0.04141, -0.2373, 0.0314, -0.97,
