Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 13:33:41.883,e3:ca:2d:fd:e0:8c, 2015-01-01 03:03:00.655, 1.021, -0.045, -0.008, -0.061, -0.061, 0, -100.201, -87.369, -103.447, -30.540, -9.033, -5.733, 24.82, 0.12878, 0.69135, -0.16132, 0.69232,
 13:33:41.883,e3:ca:2d:fd:e0:8c, 2015-01-01 03:03:00.655, 1.021, -0.046, -0.006, 0, 0, 0, -100.212, -87.369, -103.442, -30.540, -9.033, -5.733, 24.82, 0.12878, 0.69135, -0.16132, 0.69232,
 13:33:41.885,f6:90:cc:01:6d:25, 2015-01-01 03:03:00.520, 0.976, 0.023, 0.151, -0.122, -0.061, 0, 9.02, -81.255, -177.512, -32.907, -10.340, -3.367, 26.89, 0.06476, -0.64816, -0.07117, -0.75534,
 13:33:41.886,f6:90:cc:01:6d:25, 2015-01-01 03:03:00.520, 0.975, 0.021, 0.151, 0.122, -0.061, 0, 9.025, -81.255, -177.484, -32.907, -10.340, -3.367, 26.89, 0.06476, -0.64816, -0.07117, -0.75534,
 13:33:41.888,ed:35:33:d3:6c:f8, 2015-01-01 03:02:59.835, 0.37, 0.152, 0.916, 0.977, -0.366, 0.427, 9.717, -21.984, 168.151, -12.087, -10.253, -30.033, 26.23, 0.0867, 0.19818, 0.06131, 0.97433,
 13:33:41.888,ed:35:33:d3:6c:f8, 2015-01-01 03:02:59.835, 0.37, 0.156, 0.916, 0.793, -0.854, 0.366, 9.734, -21.995, 168.234, -12.087, -10.253, -30.033, 26.23, 0.0867, 0.19818, 0.06131, 0.97433,
 13:33:41.916,e3:ca:2d:fd:e0:8c, 2015-01-01 03:03:00.655, 1.02, -0.047, -0.006, 0.122, 0, 0, -100.206, -87.369, -103.436, -30.540, -9.033, -5.733, 24.82, 0.12878, 0.69135, -0.16132, 0.69232,
 13:33:41.916,e3:ca:2d:fd:e0:8c, 2015-01-01 03:03:00.655, 1.019, -0.047, -0.006, 0.122, 0, 0, -100.195, -87.369, -103.431, -30.540, -9.033, -5.733, 24.82, 0.12878, 0.69135, -0.16132, 0.69232,
 13:33:41.917,f6:90:cc:01:6d:25, 2015-01-01 03:03:00.520, 0.974, 0.022, 0.152, 0.122, 0, 0, 9.036, -81.249, -177.462, -33.007, -10.000, -3.713, 26.89, 0.06476, -0.64816, -0.07117, -0.75534,
 13:33:41.917,f6:90:cc:01:6d:25, 2015-01-01 03:03:00.520, 0.975, 0.023, 0.151, 0.244, 0, 0, 9.036, -81.249, -177.435, -33.007, -10.000, -3.713, 26.89, 0.06476, -0.64816, -0.07117, -0.75534,
 13:33:41.918,ed:35:33:d3:6c:f8, 2015-01-01 03:02:59.835, 0.37, 0.161, 0.914, 0.61, -0.488, 0.244, 9.745, -22.006, 168.316, -12.087, -10.253, -30.033, 26.23, 0.0867, 0.19818, 0.06131, 0.97433,
 13:33:41.918,ed:35:33:d3:6c:f8, 2015-01-01 03:02:59.835, 0.372, 0.156, 0.911, 0, -0.183, 0.244, 9.75, -22.011, 168.376, -12.087, -10.253, -30.033, 26.23, 0.0867, 0.19818, 0.06131, 0.97433,
 13:33:41.920,ed:40:fe:65:30:6c, 2015-01-01 03:02:59.725, 0.733, 0.146, 0.671, 0.793, -0.671, 0, 12.376, -47.032, -118.46, -23.827, -8.060, -0.993, 23.05, -0.50293, 0.29047, 0.28729, 0.7616,
 13:33:41.920,ed:40:fe:65:30:6c, 2015-01-01 03:02:59.725, 0.732, 0.148, 0.671, 0.671, -0.488, 0.122, 12.393, -47.043, -118.455, -23.827, -8.060, -0.993, 23.05, -0.50293, 0.29047, 0.28729, 0.7616,
 13:33:41.920,ed:40:fe:65:30:6c, 2015-01-01 03:02:59.725, 0.733, 0.149, 0.67, 0.366, -0.244, 0.183, 12.404, -47.049, -118.449, -23.827, -8.060, -0.993, 23.05, -0.50293, 0.29047, 0.28729, 0.7616,
 13:33:41.920,ed:40:fe:65:30:6c, 2015-01-01 03:02:59.725, 0.733, 0.148, 0.668, 0.183, -0.183, 0.244, 12.404, -47.049, -118.438, -23.827, -8.060, -0.993, 23.05, -0.50293, 0.29047, 0.28729, 0.7616,
 13:33:41.944,e3:ca:2d:fd:e0:8c, 2015-01-01 03:03:00.655, 1.02, -0.046, -0.007, 0.183, 0, 0, -100.179, -87.369, -103.431, -30.540, -9.033, -5.733, 24.82, 0.12878, 0.69135, -0.16132, 0.69232,
 13:33:41.944,e3:ca:2d:fd:e0:8c, 2015-01-01 03:03:00.655, 1.02, -0.046, -0.007, 0.183, -0.122, 0, -100.201, -87.369, -103.387, -30.540, -9.033, -5.733, 24.82, 0.12878, 0.69135, -0.16132, 0.69232,
 13:33:41.946,f6:90:cc:01:6d:25, 2015-01-01 03:03:00.520, 0.974, 0.023, 0.151, 0.244, 0, 0, 9.042, -81.249, -177.413, -33.007, -10.000, -3.713, 26.89, 0.06476, -0.64816, -0.07117, -0.75534,
 13:33:41.946,f6:90:cc:01:6d:25, 2015-01-01 03:03:00.520, 0.973, 0.024, 0.15, 0.305, 0, 0, 9.047, -81.244, -177.385, -33.007, -10.000, -3.713, 26.89, 0.06476, -0.64816, -0.07117, -0.75534,
 13:33:41.977,ed:35:33:d3:6c:f8, 2015-01-01 03:02:59.835, 0.37, 0.15, 0.91, 0.183, 0.122, 0.122, 9.75, -22.011, 168.42, -12.087, -10.253, -30.033, 26.23, 0.08273, 0.19769, 0.06375, 0.97464,
 13:33:41.977,ed:35:33:d3:6c:f8, 2015-01-01 03:02:59.835, 0.366, 0.154, 0.913, 0.671, -0.549, 0.183, 9.75, -22.011, 168.453, -12.087, -10.253, -30.033, 26.23, 0.08273, 0.19769, 0.06375, 0.97464,
 13:33:41.979,ed:40:fe:65:30:6c, 2015-01-01 03:02:59.725, 0.731, 0.146, 0.667, 0.305, -0.244, 0.244, 12.404, -47.054, -118.433, -23.827, -8.060, -0.993, 23.05, -0.50293, 0.29047, 0.28729, 0.7616,
 13:33:41.979,ed:40:fe:65:30:6c, 2015-01-01 03:02:59.725, 0.729, 0.146, 0.669, 0.244, -0.061, 0.244, 12.409, -47.054, -118.422, -23.827, -8.060, -0.993, 23.05, -0.50293, 0.29047, 0.28729, 0.7616,
 13:33:42.002,e3:ca:2d:fd:e0:8c, 2015-01-01 03:03:00.655, 1.019, -0.045, -0.007, 0.244, -0.122, 0, -100.234, -87.369, -103.332, -30.540, -9.033, -5.733, 24.82, 0.12878, 0.69135, -0.16132, 0.69232,
 13:33:42.002,e3:ca:2d:fd:e0:8c, 2015-01-01 03:03:00.655, 1.018, -0.045, -0.009, 0.305, -0.122, 0, -100.267, -87.369, -103.277, -30.540, -9.033, -5.733, 24.82, 0.12878, 0.69135, -0.16132, 0.69232,
 13:33:42.006,ed:35:33:d3:6c:f8, 2015-01-01 03:03:00.165, 0.37, 0.159, 0.915, 0.183, -0.61, 0.183, 9.761, -22.017, 168.514, -12.087, -10.253, -30.033, 26.23, 0.08273, 0.19769, 0.06375, 0.97464,
 13:33:42.006,ed:35:33:d3:6c:f8, 2015-01-01 03:03:00.165, 0.374, 0.156, 0.913, 0, 0.122, 0.305, 9.761, -22.022, 168.602, -12.087, -10.253, -30.033, 26.23, 0.08273, 0.19769, 0.06375, 0.97464,
 13:33:42.007,f6:90:cc:01:6d:25, 2015-01-01 03:03:00.520, 0.974, 0.024, 0.149, 0.427, 0, 0, 9.053, -81.244, -177.363, -33.007, -10.000, -3.713, 26.89, 0.06857, -0.64749, -0.07465, -0.75522,
 13:33:42.007,f6:90:cc:01:6d:25, 2015-01-01 03:03:00.520, 0.976, 0.025, 0.149, 0.244, -0.061, 0, 9.064, -81.244, -177.336, -33.007, -10.000, -3.713, 26.89, 0.06857, -0.64749, -0.07465, -0.75522,
 13:33:42.009,ed:40:fe:65:30:6c, 2015-01-01 03:02:59.725, 0.732, 0.146, 0.671, 0.366, 0, 0.183, 12.409, -47.054, -118.411, -23.687, -7.667, -1.053, 23.05, -0.50293, 0.29047, 0.28729, 0.7616,
 13:33:42.009,ed:40:fe:65:30:6c, 2015-01-01 03:02:59.725, 0.735, 0.147, 0.668, 0.366, -0.244, 0.183, 12.415, -47.054, -118.4, -23.687, -7.667, -1.053, 23.05, -0.50293, 0.29047, 0.28729, 0.7616,
 13:33:42.032,e3:ca:2d:fd:e0:8c, 2015-01-01 03:03:00.655, 1.02, -0.044, -0.01, 0.122, -0.061, 0, -100.289, -87.369, -103.239, -30.267, -9.500, -4.807, 24.82, 0.12878, 0.69135, -0.16132, 0.69232,
 13:33:42.032,e3:ca:2d:fd:e0:8c, 2015-01-01 03:03:00.655, 1.022, -0.046, -0.01, 0, -0.244, 0, -100.371, -87.369, -103.151, -30.267, -9.500, -4.807, 24.82, 0.12878, 0.69135, -0.16132, 0.69232,
 13:33:42.035,f6:90:cc:01:6d:25, 2015-01-01 03:03:00.880, 0.977, 0.024, 0.149, 0.122, -0.061, 0, 9.069, -81.244, -177.314, -33.007, -10.000, -3.713, 26.89, 0.06857, -0.64749, -0.07465, -0.75522,
 13:33:42.035,f6:90:cc:01:6d:25, 2015-01-01 03:03:00.880, 0.976, 0.026, 0.148, 0, 0, 0, 9.075, -81.244, -177.292, -33.007, -10.000, -3.713, 26.89, 0.06857, -0.64749, -0.07465, -0.75522,
 13:33:42.038,ed:35:33:d3:6c:f8, 2015-01-01 03:03:00.165, 0.374, 0.154, 0.912, -0.305, 0.244, 0.427, 9.756, -22.017, 168.706, -12.087, -10.253, -30.033, 26.23, 0.08273, 0.19769, 0.06375, 0.97464,
 13:33:42.038,ed:35:33:d3:6c:f8, 2015-01-01 03:03:00.165, 0.369, 0.155, 0.916, 0, -0.183, 0.183, 9.745, -22.017, 168.799, -12.087, -10.253, -30.033, 26.23, 0.08273, 0.19769, 0.06375, 0.97464,
 13:33:42.041,ed:40:fe:65:30:6c, 2015-01-01 03:02:59.725, 0.735, 0.148, 0.668, 0.305, -0.366, 0.183, 12.415, -47.06, -118.394, -23.687, -7.667, -1.053, 23.05, -0.50293, 0.29047, 0.28729, 0.7616,
 13:33:42.041,ed:40:fe:65:30:6c, 2015-01-01 03:02:59.725, 0.734, 0.149, 0.67, 0.488, -0.488, 0.061, 12.426, -47.065, -118.389, -23.687, -7.667, -1.053, 23.05, -0.50293, 0.29047, 0.28729, 0.7616,
 13:33:42.064,e3:ca:2d:fd:e0:8c, 2015-01-01 03:03:00.655, 1.021, -0.045, -0.01, 0, -0.183, 0, -100.459, -87.369, -103.063, -30.267, -9.500, -4.807, 24.82, 0.12878, 0.69135, -0.16132, 0.69232,
 13:33:42.064,e3:ca:2d:fd:e0:8c, 2015-01-01 03:03:00.655, 1.021, -0.045, -0.01, 0, -0.183, 0, -100.547, -87.369, -102.98, -30.267, -9.500, -4.807, 24.82, 0.12878, 0.69135, -0.16132, 0.69232,
 13:33:42.066,f6:90:cc:01:6d:25, 2015-01-01 03:03:00.880, 0.977, 0.023, 0.149, 0.244, -0.122, 0, 9.075, -81.244, -177.27, -33.007, -10.000, -3.713, 26.89, 0.06857, -0.64749, -0.07465, -0.75522,
 13:33:42.066,f6:90:cc:01:6d:25, 2015-01-01 03:03:00.880, 0.976, 0.024, 0.149, 0.305, -0.183, 0, 9.086, -81.244, -177.248, -33.007, -10.000, -3.713, 26.89, 0.06857, -0.64749, -0.07465, -0.75522,
 13:33:42.098,ed:35:33:d3:6c:f8, 2015-01-01 03:03:00.165, 0.37, 0.154, 0.914, 1.221, -0.305, -0.244, 9.75, -22.017, 168.86, -12.087, -10.253, -30.033, 26.23, 0.08273, 0.19769, 0.06375, 0.97464,
 13:33:42.098,ed:35:33:d3:6c:f8, 2015-01-01 03:03:00.165, 0.377, 0.152, 0.911, 0.183, 0.366, 0.61, 9.772, -22.017, 168.882, -12.087, -10.253, -30.033, 26.23, 0.08273, 0.19769, 0.06375, 0.97464,
 13:33:42.100,ed:40:fe:65:30:6c, 2015-01-01 03:02:59.725, 0.736, 0.144, 0.671, 0.61, -0.488, 0.061, 12.437, -47.076, -118.389, -23.687, -7.667, -1.053, 23.05, -0.50385, 0.29013, 0.28848, 0.76068,
 13:33:42.100,ed:40:fe:65:30:6c, 2015-01-01 03:02:59.725, 0.735, 0.146, 0.665, 0.427, -0.305, 0, 12.448, -47.082, -118.383, -23.687, -7.667, -1.053, 23.05, -0.50385, 0.29013, 0.28848, 0.76068,
 13:33:42.124,e3:ca:2d:fd:e0:8c, 2015-01-01 03:03:00.655, 1.019, -0.045, -0.008, 0, -0.122, 0, -100.613, -87.369, -102.92, -30.267, -9.500, -4.807, 24.82, 0.12793, 0.69168, -0.16037, 0.69235,
 13:33:42.124,e3:ca:2d:fd:e0:8c, 2015-01-01 03:03:00.655, 1.02, -0.045, -0.007, 0.183, 0.061, 0, -100.607, -87.369, -102.92, -30.267, -9.500, -4.807, 24.82, 0.12793, 0.69168, -0.16037, 0.69235,
 13:33:42.126,f6:90:cc:01:6d:25, 2015-01-01 03:03:00.880, 0.975, 0.026, 0.148, 0, 0, 0, 9.097, -81.244, -177.231, -33.007, -10.000, -3.713, 26.89, 0.06857, -0.64749, -0.07465, -0.75522,
 13:33:42.126,f6:90:cc:01:6d:25, 2015-01-01 03:03:00.880, 0.977, 0.029, 0.15, 0.122, 0, 0, 9.102, -81.244, -177.209, -33.007, -10.000, -3.713, 26.89, 0.06857, -0.64749, -0.07465, -0.75522,
