Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 15:48:20.508,e3:ca:2d:fd:e0:8c, 2015-01-01 03:33:22.045, 0.885, -0.103, -0.494, 0.183, 0.061, 0, -168.063, -60.502, -40.649, -25.167, -12.007, 4.460, 27.2, -0.08917, -0.82397, 0.24823, -0.5014,
 15:48:20.508,e3:ca:2d:fd:e0:8c, 2015-01-01 03:33:22.045, 0.885, -0.103, -0.491, 0.183, 0, 0, -168.058, -60.502, -40.677, -25.167, -12.007, 4.460, 27.2, -0.08917, -0.82397, 0.24823, -0.5014,
 15:48:20.509,ed:40:fe:65:30:6c, 2015-01-01 03:33:21.350, 1.002, -0.049, 0.047, 0.183, 0, 0.305, -46.093, -85.935, -91.357, -27.113, -13.447, 12.400, 25.34, 0.27939, -0.6488, -0.2334, -0.66815,
 15:48:20.509,ed:40:fe:65:30:6c, 2015-01-01 03:33:21.350, 1.003, -0.051, 0.046, 0.061, -0.122, 0.183, -46.159, -85.935, -91.296, -27.113, -13.447, 12.400, 25.34, 0.27939, -0.6488, -0.2334, -0.66815,
 15:48:20.510,ed:35:33:d3:6c:f8, 2015-01-01 03:33:21.285, 0.938, 0.083, 0.323, 0.061, 0, 0.61, 14.87, -70.411, 127.024, -21.393, -14.167, -17.293, 29.57, 0.29459, 0.55881, -0.16031, 0.75839,
 15:48:20.510,ed:35:33:d3:6c:f8, 2015-01-01 03:33:21.285, 0.942, 0.083, 0.316, 0, 0.061, 0.427, 14.848, -70.411, 127.062, -21.393, -14.167, -17.293, 29.57, 0.29459, 0.55881, -0.16031, 0.75839,
 15:48:20.513,f6:90:cc:01:6d:25, 2015-01-01 03:33:20.445, 0.853, -0.078, -0.492, 0.061, 0, 0, -170.969, -59.771, -24.818, -28.453, -11.940, 10.960, 29.87, -0.04022, -0.85251, 0.14764, -0.49973,
 15:48:20.513,f6:90:cc:01:6d:25, 2015-01-01 03:33:20.445, 0.853, -0.078, -0.491, 0.122, 0.061, 0, -170.969, -59.771, -24.818, -28.453, -11.940, 10.960, 29.87, -0.04022, -0.85251, 0.14764, -0.49973,
 15:48:20.532,e3:ca:2d:fd:e0:8c, 2015-01-01 03:33:22.045, 0.885, -0.103, -0.492, 0.122, 0.061, 0, -168.058, -60.502, -40.71, -25.167, -12.007, 4.460, 27.2, -0.09, -0.8237, 0.2496, -0.50101,
 15:48:20.532,e3:ca:2d:fd:e0:8c, 2015-01-01 03:33:22.045, 0.885, -0.104, -0.494, 0.122, 0, 0, -168.052, -60.502, -40.737, -25.167, -12.007, 4.460, 27.2, -0.09, -0.8237, 0.2496, -0.50101,
 15:48:20.555,ed:40:fe:65:30:6c, 2015-01-01 03:33:21.350, 1.002, -0.053, 0.043, -0.061, 0, 0.061, -46.192, -85.941, -91.263, -27.113, -13.447, 12.400, 25.34, 0.27939, -0.6488, -0.2334, -0.66815,
 15:48:20.555,ed:40:fe:65:30:6c, 2015-01-01 03:33:21.350, 1.001, -0.054, 0.041, -0.122, 0.793, 0, -46.093, -85.93, -91.362, -27.113, -13.447, 12.400, 25.34, 0.27939, -0.6488, -0.2334, -0.66815,
 15:48:20.556,ed:35:33:d3:6c:f8, 2015-01-01 03:33:21.285, 0.94, 0.083, 0.311, 0, 0.977, 0.427, 14.821, -70.406, 127.095, -21.393, -14.167, -17.293, 29.57, 0.29459, 0.55881, -0.16031, 0.75839,
 15:48:20.556,ed:35:33:d3:6c:f8, 2015-01-01 03:33:21.285, 0.936, 0.083, 0.32, -0.122, 1.282, 0.671, 14.777, -70.389, 127.15, -21.393, -14.167, -17.293, 29.57, 0.29459, 0.55881, -0.16031, 0.75839,
 15:48:20.558,f6:90:cc:01:6d:25, 2015-01-01 03:33:20.850, 0.853, -0.08, -0.492, 0, 0.244, 0, -170.969, -59.771, -24.813, -28.453, -11.940, 10.960, 29.87, -0.04022, -0.85251, 0.14764, -0.49973,
 15:48:20.558,f6:90:cc:01:6d:25, 2015-01-01 03:33:20.850, 0.853, -0.078, -0.491, -0.122, 0.244, 0, -170.969, -59.777, -24.813, -28.453, -11.940, 10.960, 29.87, -0.04022, -0.85251, 0.14764, -0.49973,
 15:48:20.576,e3:ca:2d:fd:e0:8c, 2015-01-01 03:33:22.045, 0.885, -0.105, -0.491, 0, -0.061, 0, -168.058, -60.496, -40.765, -25.167, -12.007, 4.460, 27.2, -0.09, -0.8237, 0.2496, -0.50101,
 15:48:20.576,e3:ca:2d:fd:e0:8c, 2015-01-01 03:33:22.045, 0.885, -0.105, -0.488, 0.061, 0, 0, -168.052, -60.496, -40.792, -25.167, -12.007, 4.460, 27.2, -0.09, -0.8237, 0.2496, -0.50101,
