Time,Device name,Chip Time(),Acceleration X(g),Acceleration Y(g),Acceleration Z(g),Angular velocity X(°/s),Angular velocity Y(°/s),Angular velocity Z(°/s),Angle X(°),Angle Y(°),Angle Z(°),Magnetic field X(ʯt),Magnetic field Y(ʯt),Magnetic field Z(ʯt),Temperature(℃),Quaternions 0(),Quaternions 1(),Quaternions 2(),Quaternions 3()
 18:07:24.166,e3:ca:2d:fd:e0:8c, 2015-01-01 04:28:20.740, 0.898, -0.07, -0.493, 0.732, -1.709, 0.488, -172.156, -61.694, -49.4, -24.547, -8.027, 3.293, 27.64, 0.16068, 0.79263, -0.32556, 0.48975,
 18:07:24.166,e3:ca:2d:fd:e0:8c, 2015-01-01 04:28:20.740, 0.894, -0.069, -0.492, 1.587, -1.221, 0.549, -172.117, -61.666, -49.433, -24.547, -8.027, 3.293, 27.64, 0.16068, 0.79263, -0.32556, 0.48975,
 18:07:24.166,e3:ca:2d:fd:e0:8c, 2015-01-01 04:28:20.740, 0.898, -0.067, -0.49, 1.648, -1.587, 0.305, -172.073, -61.639, -49.46, -24.547, -8.027, 3.293, 27.64, 0.16068, 0.79263, -0.32556, 0.48975,
 18:07:24.166,e3:ca:2d:fd:e0:8c, 2015-01-01 04:28:20.740, 0.894, -0.069, -0.492, 1.587, -1.221, 0.549, -172.117, -61.666, -49.433, -24.547, -8.027, 3.293, 27.64, 0.16068, 0.79263, -0.32556, 0.48975,
 18:07:24.166,e3:ca:2d:fd:e0:8c, 2015-01-01 04:28:20.740, 0.898, -0.067, -0.49, 1.648, -1.587, 0.305, -172.073, -61.639, -49.46, -24.547, -8.027, 3.293, 27.64, 0.16068, 0.79263, -0.32556, 0.48975,
 18:07:24.166,e3:ca:2d:fd:e0:8c, 2015-01-01 04:28:20.740, 0.894, -0.069, -0.492, 1.587, -1.221, 0.549, -172.117, -61.666, -49.433, -24.547, -8.027, 3.293, 27.64, 0.16068, 0.79263, -0.32556, 0.48975,
 18:07:24.170,ed:40:fe:65:30:6c, 2015-01-01 04:28:26.265, 0.876, -0.101, 0.5, -0.305, -0.671, 1.282, -11.349, -59.93, -112.604, -26.227, -8.713, 4.713, 23.99, -0.43808, 0.46243, 0.20428, 0.74323,
 18:07:24.170,ed:40:fe:65:30:6c, 2015-01-01 04:28:26.265, 0.881, -0.096, 0.489, -0.854, -0.061, 1.16, -11.398, -59.925, -112.549, -26.227, -8.713, 4.713, 23.99, -0.43808, 0.46243, 0.20428, 0.74323,
 18:07:24.170,ed:40:fe:65:30:6c, 2015-01-01 04:28:26.265, 0.876, -0.095, 0.488, -0.427, 0, 1.221, -11.448, -59.914, -112.505, -26.227, -8.713, 4.713, 23.99, -0.43808, 0.46243, 0.20428, 0.74323,
 18:07:24.170,ed:40:fe:65:30:6c, 2015-01-01 04:28:26.265, 0.881, -0.096, 0.489, -0.854, -0.061, 1.16, -11.398, -59.925, -112.549, -26.227, -8.713, 4.713, 23.99, -0.43808, 0.46243, 0.20428, 0.74323,
 18:07:24.170,ed:40:fe:65:30:6c, 2015-01-01 04:28:26.265, 0.876, -0.095, 0.488, -0.427, 0, 1.221, -11.448, -59.914, -112.505, -26.227, -8.713, 4.713, 23.99, -0.43808, 0.46243, 0.20428, 0.74323,
 18:07:24.170,ed:40:fe:65:30:6c, 2015-01-01 04:28:26.265, 0.881, -0.096, 0.489, -0.854, -0.061, 1.16, -11.398, -59.925, -112.549, -26.227, -8.713, 4.713, 23.99, -0.43808, 0.46243, 0.20428, 0.74323,
 18:07:24.173,ed:35:33:d3:6c:f8, 2015-01-01 04:28:01.740, 0.832, -0.007, 0.541, 0.488, 0.549, -0.488, -1.192, -57.327, 149.48, -21.100, -10.840, -21.120, 27.74, -0.23264, -0.46106, 0.13876, -0.84494,
 18:07:24.173,ed:35:33:d3:6c:f8, 2015-01-01 04:28:01.740, 0.85, -0.01, 0.532, -1.526, 0.183, 0.061, -1.192, -57.316, 149.485, -21.100, -10.840, -21.120, 27.74, -0.23264, -0.46106, 0.13876, -0.84494,
 18:07:24.173,ed:35:33:d3:6c:f8, 2015-01-01 04:28:01.740, 0.832, -0.006, 0.522, -3.357, 0.061, -0.732, -1.225, -57.31, 149.491, -21.100, -10.840, -21.120, 27.74, -0.23264, -0.46106, 0.13876, -0.84494,
 18:07:24.173,ed:35:33:d3:6c:f8, 2015-01-01 04:28:01.740, 0.85, -0.01, 0.532, -1.526, 0.183, 0.061, -1.192, -57.316, 149.485, -21.100, -10.840, -21.120, 27.74, -0.23264, -0.46106, 0.13876, -0.84494,
 18:07:24.173,ed:35:33:d3:6c:f8, 2015-01-01 04:28:01.740, 0.832, -0.006, 0.522, -3.357, 0.061, -0.732, -1.225, -57.31, 149.491, -21.100, -10.840, -21.120, 27.74, -0.23264, -0.46106, 0.13876, -0.84494,
 18:07:24.173,ed:35:33:d3:6c:f8, 2015-01-01 04:28:01.740, 0.85, -0.01, 0.532, -1.526, 0.183, 0.061, -1.192, -57.316, 149.485, -21.100, -10.840, -21.120, 27.74, -0.23264, -0.46106, 0.13876, -0.84494,
 18:07:24.177,f6:90:cc:01:6d:25, 2015-01-01 04:28:12.385, 0.839, 0.075, -0.518, 0.793, 2.319, 0, 170.958, -58.683, -7.443, -25.947, -11.993, 10.587, 28.8, -0.08875, -0.86078, 0.06754, -0.49649,
 18:07:24.177,f6:90:cc:01:6d:25, 2015-01-01 04:28:12.385, 0.838, 0.076, -0.518, 1.099, 1.648, -0.122, 170.969, -58.716, -7.515, -25.947, -11.993, 10.587, 28.8, -0.08875, -0.86078, 0.06754, -0.49649,
 18:07:24.177,f6:90:cc:01:6d:25, 2015-01-01 04:28:12.385, 0.839, 0.08, -0.523, 0.732, 1.526, 0.061, 170.986, -58.738, -7.597, -25.947, -11.993, 10.587, 28.8, -0.08875, -0.86078, 0.06754, -0.49649,
 18:07:24.177,f6:90:cc:01:6d:25, 2015-01-01 04:28:12.385, 0.838, 0.076, -0.518, 1.099, 1.648, -0.122, 170.969, -58.716, -7.515, -25.947, -11.993, 10.587, 28.8, -0.08875, -0.86078, 0.06754, -0.49649,
 18:07:24.177,f6:90:cc:01:6d:25, 2015-01-01 04:28:12.385, 0.839, 0.08, -0.523, 0.732, 1.526, 0.061, 170.986, -58.738, -7.597, -25.947, -11.993, 10.587, 28.8, -0.08875, -0.86078, 0.06754, -0.49649,
 18:07:24.177,f6:90:cc:01:6d:25, 2015-01-01 04:28:12.385, 0.838, 0.076, -0.518, 1.099, 1.648, -0.122, 170.969, -58.716, -7.515, -25.947, -11.993, 10.587, 28.8, -0.08875, -0.86078, 0.06754, -0.49649,
 18:07:24.196,e3:ca:2d:fd:e0:8c, 2015-01-01 04:28:21.100, 0.889, -0.067, -0.49, 1.648, -1.587, 0.305, -172.073, -61.639, -49.46, -24.547, -8.027, 3.293, 27.64, 0.16068, 0.79263, -0.32556, 0.48975,
 18:07:24.196,e3:ca:2d:fd:e0:8c, 2015-01-01 04:28:21.100, 0.886, -0.064, -0.494, 1.099, -2.136, 0, -172.046, -61.6, -49.482, -24.547, -8.027, 3.293, 27.64, 0.16068, 0.79263, -0.32556, 0.48975,
