Index,L5_Acceleration X(g),L5_Acceleration Y(g),L5_Acceleration Z(g),L5_Angular velocity X(°/s),L5_Angular velocity Y(°/s),L5_Angular velocity Z(°/s),L5_Angle X(°),L5_Angle Y(°),L5_Angle Z(°),L5_Magnetic field X(ʯt),L5_Magnetic field Y(ʯt),L5_Magnetic field Z(ʯt),L5_Temperature(℃),L5_Quaternions 0(),L5_Quaternions 1(),L5_Quaternions 2(),L5_Quaternions 3(),L5___orig_idx,T4_Acceleration X(g),T4_Acceleration Y(g),T4_Acceleration Z(g),T4_Angular velocity X(°/s),T4_Angular velocity Y(°/s),T4_Angular velocity Z(°/s),T4_Angle X(°),T4_Angle Y(°),T4_Angle Z(°),T4_Magnetic field X(ʯt),T4_Magnetic field Y(ʯt),T4_Magnetic field Z(ʯt),T4_Temperature(℃),T4_Quaternions 0(),T4_Quaternions 1(),T4_Quaternions 2(),T4_Quaternions 3(),T4___orig_idx,C7_Acceleration X(g),C7_Acceleration Y(g),C7_Acceleration Z(g),C7_Angular velocity X(°/s),C7_Angular velocity Y(°/s),C7_Angular velocity Z(°/s),C7_Angle X(°),C7_Angle Y(°),C7_Angle Z(°),C7_Magnetic field X(ʯt),C7_Magnetic field Y(ʯt),C7_Magnetic field Z(ʯt),C7_Temperature(℃),C7_Quaternions 0(),C7_Quaternions 1(),C7_Quaternions 2(),C7_Quaternions 3(),C7___orig_idx,T12_Acceleration X(g),T12_Acceleration Y(g),T12_Acceleration Z(g),T12_Angular velocity X(°/s),T12_Angular velocity Y(°/s),T12_Angular velocity Z(°/s),T12_Angle X(°),T12_Angle Y(°),T12_Angle Z(°),T12_Magnetic field X(ʯt),T12_Magnetic field Y(ʯt),T12_Magnetic field Z(ʯt),T12_Temperature(℃),T12_Quaternions 0(),T12_Quaternions 1(),T12_Quaternions 2(),T12_Quaternions 3(),T12___orig_idx
0,1.004,-0.16,0.084,5.31,-0.61,0.305,-63.798,-79.316,-142.174,-28.493,-8.833,-9.373,25.94,0.11047,0.64368,-0.21255,0.72675,0,0.427,-0.079,0.907,0.366,1.709,2.197,-4.955,-25.532,-110.561,-17.16,-5.06,-8.433,24.81,0.54306,-0.21173,-0.09695,-0.8067,6,0.785,-0.08,0.605,2.075,0.61,2.441,-7.476,-52.542,163.356,-22.167,-7.107,-21.467,29.11,0.16754,0.43347,-0.12485,0.87656,4,0.888,-0.228,0.365,3.845,-0.488,1.953,-33.228,-64.281,-142.169,-28.513,-5.173,-9.367,29.52,-0.1131,0.56091,-0.06741,0.81729,2
1,1.005,-0.161,0.086,4.883,-0.793,0.305,-63.787,-79.316,-142.086,-28.493,-8.833,-9.373,25.94,0.11047,0.64368,-0.21255,0.72675,1,0.43,-0.077,0.91,0.549,1.404,2.075,-4.96,-25.494,-110.577,-17.16,-5.06,-8.433,24.81,0.54306,-0.21173,-0.09695,-0.8067,7,0.783,-0.078,0.603,2.014,1.16,1.953,-7.482,-52.509,163.4,-22.167,-7.107,-21.467,29.11,0.16754,0.43347,-0.12485,0.87656,5,0.891,-0.229,0.367,3.723,-0.549,1.77,-33.217,-64.27,-142.031,-28.513,-5.173,-9.367,29.52,-0.1131,0.56091,-0.06741,0.81729,3
2,1.009,-0.16,0.087,4.456,-0.977,0.244,-63.792,-79.321,-141.998,-28.493,-8.833,-9.373,25.94,0.11047,0.64368,-0.21255,0.72675,10,0.43,-0.076,0.91,0.977,1.16,1.953,-4.96,-25.466,-110.583,-17.16,-5.06,-8.433,24.81,0.54306,-0.21173,-0.09695,-0.8067,16,0.782,-0.082,0.604,2.563,1.953,1.709,-7.465,-52.465,163.416,-21.54,-7.067,-21.707,29.11,0.16754,0.43347,-0.12485,0.87656,8,0.894,-0.227,0.368,3.601,-0.61,1.526,-33.201,-64.259,-141.894,-28.513,-5.173,-9.367,29.52,-0.1131,0.56091,-0.06741,0.81729,12
3,1.008,-0.159,0.085,3.906,-1.038,0.244,-63.809,-79.332,-141.905,-28.493,-8.833,-9.373,25.94,0.11047,0.64368,-0.21255,0.72675,11,0.427,-0.078,0.909,0.732,0.977,1.465,-4.955,-25.439,-110.599,-17.16,-5.06,-8.433,24.81,0.54306,-0.21173,-0.09695,-0.8067,17,0.785,-0.085,0.606,2.563,2.441,1.343,-7.438,-52.41,163.405,-21.54,-7.067,-21.707,29.11,0.16754,0.43347,-0.12485,0.87656,9,0.89,-0.227,0.363,2.563,-0.305,1.099,-33.184,-64.254,-141.773,-28.513,-5.173,-9.367,29.52,-0.1131,0.56091,-0.06741,0.81729,13
4,1.006,-0.159,0.085,3.357,-0.916,0.366,-63.831,-79.338,-141.828,-28.493,-8.833,-9.373,25.94,0.11047,0.64368,-0.21255,0.72675,18,0.428,-0.073,0.908,0.122,1.099,0.916,-4.955,-25.411,-110.621,-17.16,-5.06,-8.433,24.81,0.54697,-0.20493,-0.09058,-0.80655,24,0.786,-0.082,0.609,2.808,2.808,0.61,-7.394,-52.35,163.378,-21.54,-7.067,-21.707,29.11,0.16754,0.43347,-0.12485,0.87656,14,0.889,-0.227,0.365,2.136,-0.122,0.916,-33.162,-64.243,-141.68,-28.513,-5.173,-9.367,29.52,-0.1131,0.56091,-0.06741,0.81729,20
5,1.005,-0.161,0.086,2.869,-0.793,0.305,-63.847,-79.343,-141.779,-28.493,-8.833,-9.373,25.94,0.11047,0.64368,-0.21255,0.72675,19,0.427,-0.073,0.905,0.427,1.282,0.732,-4.955,-25.384,-110.643,-17.16,-5.06,-8.433,24.81,0.54697,-0.20493,-0.09058,-0.80655,25,0.787,-0.078,0.612,2.808,2.38,0.549,-7.344,-52.295,163.356,-21.54,-7.067,-21.707,29.11,0.16754,0.43347,-0.12485,0.87656,15,0.89,-0.229,0.365,1.404,-0.061,0.732,-33.146,-64.237,-141.603,-28.513,-5.173,-9.367,29.52,-0.1131,0.56091,-0.06741,0.81729,21
6,1.005,-0.162,0.086,2.563,-0.671,0.244,-63.858,-79.349,-141.751,-28.493,-8.833,-9.373,25.94,0.11047,0.64368,-0.21255,0.72675,26,0.423,-0.078,0.907,0.305,1.038,0.793,-4.949,-25.356,-110.665,-17.16,-5.06,-8.433,24.81,0.54697,-0.20493,-0.09058,-0.80655,32,0.783,-0.082,0.606,2.258,2.014,0.549,-7.306,-52.251,163.345,-21.54,-7.067,-21.707,29.11,0.16754,0.43347,-0.12485,0.87656,22,0.889,-0.232,0.367,1.526,0.0,0.61,-33.129,-64.226,-141.531,-28.513,-5.173,-9.367,29.52,-0.1131,0.56091,-0.06741,0.81729,28
7,1.007,-0.16,0.088,2.319,-0.549,0.183,-63.853,-79.354,-141.735,-28.493,-8.833,-9.373,25.94,0.11047,0.64368,-0.21255,0.72675,27,0.422,-0.078,0.91,0.0,0.854,0.61,-4.949,-25.334,-110.687,-17.16,-5.06,-8.433,24.81,0.54697,-0.20493,-0.09058,-0.80655,33,0.783,-0.079,0.609,1.343,1.465,0.244,-7.284,-52.224,163.345,-21.54,-7.067,-21.707,29.11,0.16754,0.43347,-0.12485,0.87656,23,0.887,-0.229,0.367,1.404,-0.061,0.488,-33.107,-64.221,-141.46,-28.513,-5.173,-9.367,29.52,-0.1131,0.56091,-0.06741,0.81729,29
8,1.006,-0.159,0.087,1.831,-0.549,0.183,-63.853,-79.36,-141.707,-28.493,-8.833,-9.373,25.94,0.11047,0.64368,-0.21255,0.72675,40,0.421,-0.076,0.911,0.122,0.671,0.549,-4.949,-25.318,-110.709,-17.16,-5.06,-8.433,24.81,0.54697,-0.20493,-0.09058,-0.80655,38,0.784,-0.074,0.604,1.404,1.831,-0.244,-7.245,-52.185,163.328,-21.54,-7.067,-21.707,29.11,0.1575,0.42636,-0.12012,0.88254,30,0.886,-0.228,0.366,1.221,-0.183,0.366,-33.085,-64.215,-141.389,-28.513,-5.173,-9.367,29.52,-0.1131,0.56091,-0.06741,0.81729,36
9,1.004,-0.157,0.086,1.343,-0.549,0.244,-63.869,-79.36,-141.663,-28.493,-8.833,-9.373,25.94,0.11047,0.64368,-0.21255,0.72675,41,0.42,-0.075,0.908,0.183,0.488,0.427,-4.949,-25.302,-110.731,-17.16,-5.06,-8.433,24.81,0.54697,-0.20493,-0.09058,-0.80655,39,0.781,-0.077,0.611,1.282,1.709,0.061,-7.218,-52.147,163.301,-21.54,-7.067,-21.707,29.11,0.1575,0.42636,-0.12012,0.88254,31,0.886,-0.226,0.366,0.61,-0.244,0.183,-33.063,-64.215,-141.323,-28.513,-5.173,-9.367,29.52,-0.1131,0.56091,-0.06741,0.81729,37
